symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
AAPD,,,,17.81,,0.1517,,0.2646,,0.2478,,,,,,0.3959,,0.309,,0.2152,,,,,,20260116.0,35.0,245.0,
AAPL,188.0,,,202.92,3108511101509.0,0.1596,20.0,0.2704,66.0,0.2935,52.0,0.292,52.0,0.2905,51.0,0.3859,79.0,0.31,70.0,0.2755,31.0,0.2738,27.0,0.272,20.0,20271217.0,7.0,945.0,0.9376712328767124
AAPU,,,,21.21,,0.3397,,0.5361,,0.639,,0.6033,,0.5676,,0.7589,,0.6043,,0.4617,,0.504,,0.5463,,20260116.0,35.0,245.0,0.8354052710094482
AAPW,,,,33.44,,0.1636,,0.3239,,,,,,0.3606,,0.0,,0.0,,,,,,0.6983,,20251219.0,35.0,217.0,
AAPX,,,,18.3,,0.3749,,0.519,,0.5277,,0.5306,,0.5335,,0.7637,,0.5846,,0.4039,,0.4848,,0.5656,,20251219.0,35.0,217.0,0.9136826234451564
AAPY,,,,21.27,,0.1188,,0.1683,,,,,,0.3227,,0.3253,,0.1854,,,,,,0.3227,,20260116.0,35.0,245.0,
AAT,183.0,,,19.16,1481721268.0,0.4887,95.0,0.3647,94.0,0.2748,57.0,,,,,0.2914,78.0,0.2771,82.0,0.2748,65.0,,,,,20260116.0,35.0,245.0,
AAXJ,,,,84.08,,0.1177,26.0,0.062,14.0,0.1502,30.0,0.1648,36.0,0.1793,45.0,0.2172,78.0,0.1291,84.0,0.148,21.0,0.1636,14.0,0.1793,12.0,20251219.0,35.0,217.0,0.9927184466019418
AB,181.0,,,39.9,4410426469.0,0.075,2.0,0.2398,43.0,0.2638,48.0,0.2501,28.0,0.2364,18.0,0.3165,65.0,0.2797,53.0,0.2416,48.0,0.246,27.0,0.2505,15.0,20260116.0,35.0,245.0,0.9836065573770492
ABAT,265.0,,,2.24,227044161.0,1.2718,89.0,1.318,94.0,1.4907,,1.4248,,1.3588,,1.058,79.0,1.1143,96.0,1.2425,,1.3268,,1.4111,,20251219.0,35.0,217.0,0.9312184166198764
ABBV,187.0,,,198.55,350718725391.0,0.2357,66.0,0.301,89.0,0.2296,59.0,0.2334,57.0,0.2371,57.0,0.2834,72.0,0.2889,87.0,0.1969,28.0,0.2444,24.0,0.292,49.0,20270115.0,7.0,609.0,1.0471293916023994
ABCB,188.0,,,67.21,4631501257.0,0.4379,89.0,0.2855,61.0,0.2567,17.0,0.295,37.0,0.3332,55.0,0.3322,71.0,0.2718,43.0,0.2565,18.0,0.2632,20.0,0.2699,22.0,20260116.0,35.0,245.0,0.8922033898305085
ABCL,160.0,,,4.36,1301394605.0,0.4417,28.0,0.5331,40.0,0.9517,84.0,1.033,,1.1144,,0.8089,93.0,0.7538,93.0,0.9582,79.0,0.9324,,0.9065,,20260116.0,35.0,245.0,0.9026137463697969
ABEO,139.0,,,6.47,330983838.0,0.4763,24.0,0.4773,11.0,0.8641,33.0,0.7936,20.0,0.7231,10.0,0.6291,14.0,0.6731,14.0,0.7693,28.0,0.7462,19.0,0.7231,3.0,20251219.0,35.0,217.0,0.9402721774193548
ABEV,161.0,,,2.21,34458763019.0,0.4225,84.0,0.2561,61.0,0.2258,9.0,0.2904,22.0,0.3549,32.0,0.29,43.0,0.2465,50.0,0.222,14.0,0.292,22.0,0.362,28.0,20270115.0,35.0,609.0,1.0055096418732783
ABFL,,,,68.53,,0.1696,,0.0679,,0.1427,,0.1556,,0.1684,,0.2419,,0.1501,,0.1462,,0.1614,,0.1767,,20251219.0,35.0,217.0,1.0372750642673525
ABG,188.0,,,229.16,4505423168.0,0.3725,59.0,0.4439,79.0,0.391,60.0,0.3667,50.0,0.3424,40.0,0.3925,57.0,0.3753,63.0,0.3604,45.0,0.3578,42.0,0.3553,41.0,20260116.0,35.0,245.0,0.97572947913826
ABL,272.0,,,5.57,568424088.0,0.267,,0.4363,,0.5472,,0.7199,,0.8926,,0.6281,,0.6612,,0.6774,,0.9442,,1.211,,20270115.0,35.0,609.0,1.3115710515349357
ABM,147.0,,,46.97,2924258336.0,0.2172,47.0,0.1529,14.0,0.3283,62.0,0.4326,82.0,0.537,91.0,0.3481,72.0,0.3197,78.0,0.3009,63.0,0.3192,63.0,0.3374,67.0,20260116.0,35.0,245.0,0.7378640776699029
ABNB,174.0,,,129.96,80213004584.0,0.3395,39.0,0.2599,23.0,0.5954,78.0,0.5976,78.0,0.5999,79.0,0.4547,57.0,0.3395,50.0,0.3535,1.0,0.3692,3.0,0.3848,5.0,20270115.0,7.0,609.0,0.6178045515394912
ABNY,,,,10.9,,0.3445,,0.2328,,0.3173,,,,,,0.3759,,0.25,,0.3173,,,,,,20260116.0,35.0,245.0,
ABOS,267.0,,,1.36,82379825.0,0.7242,,0.835,,,,,,,,0.7739,,0.8061,,,,,,,,20260116.0,35.0,245.0,
ABR,166.0,,,11.79,2459335136.0,0.3832,85.0,0.352,85.0,0.3093,59.0,0.4318,74.0,0.5544,85.0,0.4354,92.0,0.4197,94.0,0.3146,83.0,0.3476,49.0,0.3806,47.0,20270115.0,7.0,609.0,0.8050023158869847
ABSI,141.0,,,2.95,425475533.0,0.3849,,0.7003,,1.104,,1.1107,,1.1174,,0.8401,,0.8187,,0.9407,,1.0119,,1.0831,,20251121.0,35.0,189.0,0.9110470874223464
ABT,196.0,,,130.69,227460725831.0,0.1961,62.0,0.1874,63.0,0.1727,35.0,0.1801,40.0,0.1876,45.0,0.2487,78.0,0.2254,83.0,0.1922,34.0,0.2202,43.0,0.2482,55.0,20270115.0,7.0,609.0,1.2226540810660744
ABUS,273.0,,,3.41,653107114.0,0.3073,16.0,0.3449,8.0,0.7003,20.0,,,,,0.431,19.0,0.4715,19.0,2.4366,97.0,,,,,20270115.0,35.0,609.0,
ABVC,,,,3.0,50944800.0,1.836,,1.1318,,1.733,,1.675,,1.617,,1.5777,,1.5006,,1.3904,,1.4162,,1.4421,,,,,0.8454925373134328
ACA,160.0,,,85.14,4156202724.0,0.2451,36.0,0.2363,31.0,0.5807,95.0,0.5943,96.0,0.6079,96.0,0.3733,64.0,0.3185,55.0,0.2955,14.0,0.3017,14.0,0.3079,15.0,20251219.0,35.0,217.0,0.5076560659599528
ACAD,161.0,,,23.64,3956437578.0,0.3722,32.0,0.3447,17.0,1.0084,85.0,0.7584,65.0,0.5084,20.0,0.5253,23.0,0.4943,36.0,0.5274,20.0,0.5048,15.0,0.4821,8.0,20251219.0,35.0,217.0,0.6656118143459916
ACB,182.0,,,4.6,258733435.0,0.544,35.0,0.5281,28.0,1.2916,81.0,1.137,68.0,0.9823,49.0,0.7045,37.0,0.6215,35.0,0.6922,26.0,0.7347,15.0,0.7772,12.0,20270115.0,35.0,609.0,0.6461741424802111
ACCO,167.0,,,3.54,319069032.0,0.5574,90.0,0.4573,90.0,,,,,,,0.5198,92.0,0.4022,84.0,,,,,,,20251219.0,35.0,217.0,
ACDC,153.0,,,6.74,1079599683.0,0.8637,,0.6449,,1.0939,,1.2598,,1.4257,,1.0112,,0.8904,,0.7816,,0.8757,,0.9698,,20251121.0,35.0,189.0,0.6951103349738054
ACEL,280.0,,,12.39,1048705686.0,0.2321,25.0,0.2614,35.0,0.664,84.0,0.516,,0.3681,13.0,0.3224,25.0,0.2892,33.0,0.3211,7.0,0.3227,,0.3243,3.0,20260116.0,35.0,245.0,0.6253875968992247
ACES,,,,26.88,,0.1973,8.0,0.1736,5.0,0.2353,6.0,0.2536,5.0,0.2718,9.0,0.3343,28.0,0.2589,40.0,0.2483,8.0,0.2754,8.0,0.3026,10.0,20251219.0,35.0,217.0,1.08596214511041
ACET,153.0,,,0.72,59542642.0,0.5952,70.0,0.676,76.0,,,,,,,1.013,85.0,0.8588,92.0,,,,,,,20260116.0,35.0,245.0,
ACGL,177.0,,,88.66,33282965375.0,0.2388,76.0,0.2646,86.0,0.2665,76.0,0.2658,74.0,0.2651,73.0,0.2828,87.0,0.2483,87.0,0.2564,73.0,0.2586,73.0,0.2607,73.0,20251219.0,35.0,217.0,0.9729119638826186
ACHC,160.0,,,21.76,2004579093.0,0.3663,71.0,0.3833,75.0,1.0978,100.0,1.0996,100.0,1.1015,100.0,0.6344,96.0,0.494,89.0,0.6647,100.0,0.617,99.0,0.5692,96.0,20260116.0,35.0,245.0,0.5611131320480175
ACHR,160.0,,,10.33,5671283671.0,0.7041,,0.5818,,0.9679,,0.962,,0.956,,0.9655,,0.8331,,0.8083,,0.8069,,0.8054,,20270115.0,7.0,609.0,0.8387733887733888
ACHV,148.0,,,2.62,130174956.0,0.5161,,0.4627,,,,,,,,1.0746,,0.831,,,,,,,,20251219.0,35.0,217.0,
ACI,210.0,,,19.28,10793831573.0,0.2103,19.0,0.1561,9.0,0.2283,6.0,0.2336,4.0,0.2388,4.0,0.2982,15.0,0.242,13.0,0.2058,4.0,0.2505,2.0,0.2952,3.0,20270115.0,7.0,609.0,1.0723458904109588
ACIC,160.0,,,10.26,496105895.0,0.2434,,0.2463,,0.6584,,0.5825,,0.5066,,0.3474,,0.3663,,0.4434,,0.4544,,0.4653,,20251121.0,35.0,189.0,0.7800858369098712
ACIO,,,,41.49,,0.0991,,0.0721,,0.1182,,,,,,0.1441,,0.1154,,0.1182,,,,,,20251121.0,35.0,189.0,
ACIU,146.0,,,2.45,252710155.0,0.9176,84.0,0.847,81.0,,,,,,,0.6341,23.0,0.693,28.0,,,,,,,20251121.0,35.0,189.0,
ACIW,160.0,,,41.54,4357546096.0,0.3644,73.0,0.2788,51.0,0.445,73.0,0.4179,68.0,0.3908,63.0,0.4003,73.0,0.3271,65.0,0.3443,63.0,0.3379,57.0,0.3316,51.0,20251121.0,35.0,189.0,0.808566642737497
ACLS,177.0,,,78.01,2506422364.0,0.8429,88.0,0.5705,71.0,0.4776,37.0,0.4885,40.0,0.4994,43.0,0.6163,67.0,0.5169,62.0,0.5138,53.0,0.5255,57.0,0.5372,60.0,20251219.0,35.0,217.0,1.075742067553736
ACLX,160.0,,,72.04,3969886718.0,0.1867,,0.3243,,0.571,,0.5657,,0.5604,,0.5651,,0.6232,,0.4845,,0.4862,,0.488,,20251219.0,35.0,217.0,0.859466148135054
ACM,184.0,,,119.0,15743819000.0,0.4165,84.0,0.2771,67.0,0.2225,10.0,0.2251,9.0,0.2277,10.0,0.261,34.0,0.2461,43.0,0.2204,3.0,0.2329,3.0,0.2454,5.0,20260417.0,35.0,336.0,1.0346512661039535
ACMR,161.0,,,29.65,1893582401.0,0.6949,70.0,0.4691,45.0,0.8513,88.0,0.8702,89.0,0.8891,90.0,0.7117,51.0,0.584,67.0,0.5655,45.0,0.5644,44.0,0.5634,44.0,20270115.0,35.0,609.0,0.6485865318317628
ACN,139.0,,,247.07,153888293295.0,0.3648,85.0,0.2612,79.0,0.2948,72.0,0.2961,71.0,0.2973,70.0,0.3136,77.0,0.237,71.0,0.2826,75.0,0.3086,80.0,0.3347,82.0,20270115.0,7.0,609.0,1.0422154677473827
ACNB,195.0,,,41.83,438298942.0,0.2153,,0.2202,,0.3158,,0.2904,,0.2649,,0.2611,,0.2812,,0.3158,,0.2904,,0.2649,,20260116.0,35.0,245.0,1.0
ACNT,455.0,,,13.01,124397979.0,0.1721,,0.2343,,,,,,,,0.2502,,0.293,,,,,,,,20251219.0,35.0,217.0,
ACR,154.0,,,19.59,144852183.0,0.302,56.0,0.272,43.0,,,,,,,0.3854,61.0,0.3914,73.0,,,,,,,20251121.0,35.0,189.0,
ACRE,175.0,,,4.16,228822456.0,0.5081,94.0,0.3748,91.0,,,,,,,0.4603,94.0,0.3915,94.0,,,,,,,20251121.0,35.0,189.0,
ACRS,160.0,,,1.55,167835545.0,0.5018,44.0,0.9755,87.0,3.1557,98.0,,,,,0.645,41.0,0.7349,63.0,3.1557,99.0,,,,,20251219.0,35.0,217.0,
ACT,183.0,,,35.9,5295465625.0,0.2093,52.0,0.1956,43.0,0.2126,14.0,0.2394,23.0,0.2663,36.0,0.2317,40.0,0.2334,44.0,0.2696,23.0,0.2952,43.0,0.3208,54.0,20260116.0,35.0,245.0,1.2330827067669174
ACTG,146.0,,,3.59,345256380.0,0.4282,57.0,0.384,38.0,0.629,55.0,,,,,0.4659,42.0,0.4154,28.0,0.629,62.0,,,,,20251121.0,35.0,189.0,
ACVA,168.0,,,14.15,2553070168.0,0.4235,41.0,0.2783,3.0,1.1394,99.0,0.853,,0.5665,,0.4986,48.0,0.4744,54.0,0.5026,14.0,0.5346,,0.5665,,20251121.0,35.0,189.0,0.6267291910902696
ACWI,,,,129.81,,0.1292,50.0,0.0803,38.0,0.1292,52.0,0.1329,49.0,0.1366,47.0,0.2162,79.0,0.1647,83.0,0.1272,49.0,0.1556,47.0,0.1839,44.0,20270115.0,35.0,609.0,1.1708051166290443
ACWV,,,,117.6,,0.1144,74.0,0.0607,38.0,0.1051,63.0,0.115,62.0,0.1249,61.0,0.135,78.0,0.1122,80.0,0.0949,59.0,0.1099,43.0,0.1249,16.0,20260116.0,35.0,245.0,0.9556521739130436
ACWX,,,,60.89,,0.1327,44.0,0.0625,23.0,0.1239,38.0,0.1585,62.0,0.1931,71.0,0.1925,69.0,0.128,75.0,0.1149,25.0,0.1352,18.0,0.1556,17.0,20251219.0,35.0,217.0,0.8529968454258674
ADAP,266.0,,,0.1,25206445.0,7.6473,100.0,2.3574,100.0,,,,,,,2.1252,99.0,1.1891,95.0,,,,,,,20251219.0,35.0,217.0,
ADBE,147.0,,,338.74,143693503857.0,0.2011,33.0,0.2182,41.0,0.305,54.0,0.3054,53.0,0.3059,53.0,0.357,70.0,0.2556,51.0,0.3533,74.0,0.3595,76.0,0.3657,76.0,20271217.0,7.0,945.0,1.1771447282252785
ADC,176.0,,,74.27,8245009407.0,0.2744,82.0,0.1773,45.0,0.1777,20.0,0.1486,2.0,0.1194,1.0,0.1912,46.0,0.1952,48.0,0.1352,5.0,0.1727,6.0,0.2102,27.0,20260116.0,35.0,245.0,1.162180349932705
ADCT,272.0,,,2.76,309840359.0,0.6198,62.0,0.6546,66.0,,,,,1.695,98.0,1.0073,85.0,0.9098,92.0,,,,,1.695,100.0,20260116.0,35.0,245.0,
ADEA,169.0,,,12.49,1355164975.0,0.3542,,0.3329,,0.4096,,,,,,0.4939,,0.3789,,0.3978,,,,,,20251219.0,35.0,217.0,
ADI,168.0,,,220.68,109512005005.0,0.2123,35.0,0.1901,28.0,0.3128,61.0,0.3126,60.0,0.3124,59.0,0.4707,91.0,0.3577,88.0,0.2727,49.0,0.3077,61.0,0.3428,70.0,20270617.0,7.0,762.0,0.9843250159948816
ADM,183.0,,,57.62,27683527565.0,0.4195,90.0,0.2841,82.0,0.2536,55.0,0.2558,54.0,0.258,54.0,0.314,75.0,0.276,83.0,0.2028,21.0,0.2602,47.0,0.3177,72.0,20270115.0,7.0,609.0,1.0172009382329943
ADMA,156.0,,,18.96,4526396421.0,0.437,38.0,0.3898,18.0,1.1554,81.0,1.2128,88.0,1.2702,89.0,0.5617,31.0,0.5667,33.0,0.5584,9.0,0.555,7.0,0.5515,7.0,20270115.0,35.0,609.0,0.4576187335092348
ADNT,190.0,,,22.11,1857607077.0,0.2967,26.0,0.3222,34.0,0.8053,91.0,0.8008,91.0,0.7963,91.0,0.5685,60.0,0.4856,69.0,0.5156,51.0,0.5266,54.0,0.5377,57.0,20260116.0,35.0,245.0,0.6575924075924076
ADP,189.0,,,299.44,125022783908.0,0.2067,67.0,0.2526,88.0,0.181,49.0,0.1795,48.0,0.178,44.0,0.223,74.0,0.2109,75.0,0.1728,22.0,0.2068,38.0,0.2407,56.0,20270115.0,7.0,609.0,1.1520891364902508
ADPT,176.0,,,11.05,1678682791.0,0.4161,17.0,0.5478,32.0,1.766,98.0,1.6486,99.0,1.5311,98.0,0.7246,47.0,0.7371,61.0,0.8824,75.0,0.7398,55.0,0.5972,6.0,20260116.0,35.0,245.0,0.4487443891786971
ADSE,,,,11.1,608727351.0,0.7322,,0.7483,,1.5202,,1.388,,1.2558,,0.6453,,0.7499,,1.5202,,1.388,,1.2558,,20251121.0,35.0,189.0,1.0
ADSK,160.0,,,299.2,64012344218.0,0.2245,30.0,0.1568,4.0,0.2471,12.0,0.2445,10.0,0.2419,10.0,0.3056,34.0,0.2637,36.0,0.3069,5.0,0.3127,5.0,0.3185,6.0,20270617.0,7.0,762.0,1.2789366053169733
ADT,160.0,,,8.4,6888680289.0,0.1438,8.0,0.1651,6.0,0.3861,46.0,0.3888,42.0,0.3915,42.0,0.2987,27.0,0.276,34.0,0.2934,28.0,0.2866,20.0,0.2799,9.0,20251121.0,35.0,189.0,0.7371399176954734
ADTN,272.0,,,8.09,647464588.0,1.2225,99.0,0.7079,98.0,0.5838,88.0,0.5286,80.0,0.4733,67.0,0.5851,89.0,0.529,96.0,0.5079,88.0,0.5024,85.0,0.4969,80.0,20251121.0,35.0,189.0,0.9504351116155884
ADUR,,,,11.01,337969573.0,0.8272,,0.7988,,0.8592,,0.8817,,0.9042,,0.8974,,0.8166,,0.9145,,0.9786,,1.0426,,,,,1.1099013269819666
ADUS,163.0,,,116.57,2144783081.0,0.5696,94.0,0.3318,61.0,0.2599,8.0,0.309,16.0,0.3581,40.0,0.3368,41.0,0.312,23.0,0.2637,8.0,0.2688,8.0,0.2739,8.0,20260116.0,35.0,245.0,0.8699029126213592
ADV,152.0,,,1.34,434578091.0,0.6121,70.0,0.6849,81.0,,,,,,,0.9944,100.0,0.9095,100.0,,,,,,,20251121.0,35.0,189.0,
ADVM,275.0,,,2.52,52644564.0,0.7331,66.0,0.8062,71.0,2.84,97.0,,,,,0.9533,77.0,1.0049,91.0,2.84,100.0,,,,,20251219.0,35.0,217.0,
AEE,174.0,,,102.01,27583504578.0,0.2082,76.0,0.1799,69.0,0.1976,62.0,0.1908,50.0,0.1839,38.0,0.1889,61.0,0.1949,76.0,0.1407,24.0,0.1733,35.0,0.2059,52.0,20260116.0,35.0,245.0,0.908280922431866
AEG,909.0,,,7.12,11097658794.0,0.2765,51.0,0.1306,27.0,,,,,,,0.3524,63.0,0.2097,67.0,,,,,,,20260116.0,35.0,245.0,
AEHR,205.0,,,18.48,552831034.0,1.135,,0.8881,,0.7953,,0.8369,,0.8785,,0.932,,0.7499,,0.7648,,0.8016,,0.8383,,20270115.0,35.0,609.0,0.9578205281395626
AEIS,175.0,,,139.58,5255940801.0,0.4015,54.0,0.3038,32.0,0.8306,97.0,0.7807,95.0,0.7308,93.0,0.5522,77.0,0.4293,63.0,0.4395,52.0,0.4404,51.0,0.4414,50.0,20260116.0,35.0,245.0,0.564109132829512
AEM,174.0,,,134.55,67590119786.0,0.414,63.0,0.3302,56.0,0.3345,28.0,0.332,28.0,0.3295,27.0,0.3876,43.0,0.3048,38.0,0.3588,30.0,0.3553,27.0,0.3518,22.0,20270617.0,7.0,762.0,1.0701807228915663
AEO,147.0,,,12.02,2082681439.0,1.5833,100.0,0.8434,99.0,0.7907,96.0,0.7833,96.0,0.7759,95.0,0.6984,95.0,0.5468,93.0,0.5501,92.0,0.6061,95.0,0.6621,95.0,20270115.0,7.0,609.0,0.7737776075577684
AEP,174.0,,,113.24,60560185563.0,0.2903,89.0,0.193,71.0,0.2312,82.0,0.1988,66.0,0.1665,36.0,0.2039,72.0,0.1917,69.0,0.1872,60.0,0.1895,43.0,0.1918,19.0,20270115.0,35.0,609.0,0.9532193158953722
AER,161.0,,,108.1,19275310728.0,0.2544,46.0,0.2561,49.0,0.2452,24.0,0.2604,28.0,0.2757,32.0,0.295,44.0,0.2628,43.0,0.2511,17.0,0.2484,14.0,0.2457,13.0,20270115.0,35.0,609.0,0.9539170506912442
AES,159.0,,,12.73,9064395970.0,0.3784,74.0,0.3831,81.0,0.4536,84.0,0.4098,78.0,0.366,71.0,0.5798,89.0,0.426,88.0,0.3978,78.0,0.4176,79.0,0.4373,81.0,20270115.0,7.0,609.0,1.0190336749633968
AESI,163.0,,,12.57,2066181130.0,0.3878,,0.4571,,0.5193,,0.508,,0.4967,,0.5809,,0.4979,,0.5543,,0.5322,,0.51,,20260116.0,35.0,245.0,1.0476377952755906
AETH,,,,49.94,,0.5849,,0.2955,,0.624,,0.6412,,0.6585,,0.4976,,0.1814,,0.4388,,0.5478,,0.6568,,20251219.0,35.0,217.0,0.8543356207111665
AEVA,140.0,,,14.69,808557090.0,0.8907,67.0,1.0388,90.0,1.0655,,1.0707,,1.076,,1.3109,100.0,1.0971,100.0,1.0382,,1.0793,,1.1204,,20270115.0,35.0,609.0,1.008032128514056
AEYE,147.0,,,12.41,154607501.0,0.8516,,0.775,,1.1258,,0.9861,,0.8464,,0.7487,,0.7417,,0.8135,,0.803,,0.7925,,20251219.0,35.0,217.0,0.8143190345806715
AFCG,146.0,,,4.54,102585839.0,0.4102,,0.3702,,,,,,,,0.6602,,0.5224,,,,,,,,20260116.0,35.0,245.0,
AFG,183.0,,,124.32,10382957735.0,0.1981,60.0,0.1872,65.0,0.3805,90.0,0.3816,90.0,0.3828,90.0,0.2572,70.0,0.2185,70.0,0.2192,59.0,0.2379,64.0,0.2566,68.0,20251219.0,35.0,217.0,0.6234276729559749
AFK,,,,21.33,,0.213,,0.179,,0.2242,,0.229,,0.2337,,0.2454,,0.2323,,0.2242,,0.229,,0.2337,,20251219.0,35.0,217.0,1.0
AFL,182.0,,,98.92,54173041606.0,0.213,61.0,0.1927,62.0,0.2674,73.0,0.2895,78.0,0.3116,82.0,0.2485,69.0,0.2201,69.0,0.1699,23.0,0.2029,38.0,0.2359,46.0,20270115.0,7.0,609.0,0.7008635578583765
AFMDQ,,,,0.03,409808.0,110.9523,,51.5695,,,,,,,,0.0,,0.0,,,,,,,,,,,
AFRM,181.0,,,74.86,24149836197.0,0.7625,47.0,0.5664,23.0,0.6065,8.0,0.6022,7.0,0.598,6.0,0.8595,41.0,0.6617,32.0,0.6322,7.0,0.639,9.0,0.6459,12.0,20270115.0,7.0,609.0,1.061109266024577
AFYA,146.0,,,14.5,1310637600.0,0.4704,68.0,0.3474,28.0,0.5492,39.0,,,,,0.3444,21.0,0.3135,13.0,0.4194,14.0,,,,,20251219.0,35.0,217.0,
AG,167.0,,,8.35,4046326818.0,0.4518,38.0,0.4,36.0,0.6355,75.0,0.6238,72.0,0.6121,70.0,0.6547,67.0,0.5331,67.0,0.5924,49.0,0.573,36.0,0.5536,21.0,20270115.0,7.0,609.0,0.9185636421930105
AGCO,181.0,,,113.63,8479093121.0,0.7297,99.0,0.3995,90.0,0.3193,57.0,0.3377,64.0,0.3561,69.0,0.4846,91.0,0.3804,90.0,0.3383,66.0,0.3403,60.0,0.3423,53.0,20251121.0,35.0,189.0,1.00769914124963
AGEN,148.0,,,5.29,145034871.0,0.7582,72.0,0.734,68.0,1.237,87.0,1.2138,88.0,1.1906,88.0,1.1927,92.0,1.1173,94.0,1.0101,73.0,1.1202,80.0,1.2303,86.0,20251121.0,35.0,189.0,0.9228868017795354
AGG,,,,99.25,,0.0494,74.0,0.0269,45.0,,,,,0.0529,49.0,0.053,78.0,0.0417,80.0,,,,,0.0849,79.0,20251219.0,35.0,217.0,
AGGY,,,,43.76,,0.0756,,0.0292,,,,,,,,0.0632,,0.044,,,,,,,,20260116.0,35.0,245.0,
AGI,168.0,,,26.23,11027852268.0,0.4381,57.0,0.4098,62.0,0.3902,21.0,0.3964,21.0,0.4027,23.0,0.4326,38.0,0.3477,33.0,0.3849,15.0,0.398,16.0,0.411,19.0,20270115.0,35.0,609.0,1.0040363269424823
AGIO,174.0,,,36.21,2103855262.0,0.6147,72.0,1.2771,100.0,0.9274,95.0,0.8766,93.0,0.8257,88.0,0.4532,22.0,0.552,64.0,0.725,89.0,0.7169,88.0,0.7088,85.0,20251219.0,35.0,217.0,0.8178188455395847
AGIX,,,,31.95,,0.2601,18.0,0.1542,100.0,0.2181,,0.2447,,0.2713,,0.3616,22.0,0.2505,100.0,0.229,,0.2502,,0.2713,,,,,1.0224765018389863
AGL,162.0,,,0.88,364319160.0,4.2693,100.0,1.4884,100.0,1.5649,100.0,1.3546,100.0,1.1443,99.0,1.3943,100.0,0.9308,100.0,1.5649,100.0,1.3546,100.0,1.1443,100.0,20270115.0,35.0,609.0,1.0
AGM,166.0,,,172.96,1826250119.0,0.1299,6.0,0.1787,10.0,0.3384,48.0,0.3464,46.0,0.3543,47.0,0.3312,51.0,0.2813,40.0,0.2303,3.0,0.2562,4.0,0.282,11.0,20251121.0,35.0,189.0,0.7396073903002309
AGNC,191.0,,,9.6,10000608244.0,0.155,47.0,0.1437,45.0,0.1956,60.0,0.2107,60.0,0.2258,57.0,0.2508,69.0,0.2492,75.0,0.0908,20.0,0.2567,59.0,0.4226,87.0,20270115.0,7.0,609.0,1.2183198860939723
AGNG,,,,32.31,,0.1532,,0.0905,,0.1301,,,,,,0.1872,,0.1502,,0.1301,,,,,,20260116.0,35.0,245.0,
