symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,148.0,,,119.47,33937244941.0,0.5515,93.0,0.3644,88.0,0.3081,59.0,0.3064,57.0,0.3046,57.0,0.3579,81.0,0.3031,80.0,0.2909,52.0,0.3062,57.0,0.3215,60.0,20270115.0,35.0,609.0,0.9993472584856398
AA,183.0,,,32.1,8310753805.0,0.43,66.0,0.3715,65.0,0.4491,66.0,0.4622,68.0,0.4753,71.0,0.5698,82.0,0.4795,84.0,0.431,67.0,0.4497,69.0,0.4684,71.0,20270115.0,7.0,609.0,0.9729554305495456
AAAU,,,,33.48,,0.1453,,0.094,,0.17,,0.1892,,0.2085,,0.1968,,0.1037,,0.1607,,0.1685,,0.1763,,20251219.0,35.0,217.0,0.8905919661733616
AACT,,,,11.4,705200556.0,0.0389,,0.0469,,,,,,,,0.0333,,0.0359,,,,,,,,,,,
AAL,182.0,,,12.68,8362612361.0,0.2209,16.0,0.3078,46.0,0.6806,91.0,0.671,91.0,0.6614,91.0,0.6102,91.0,0.4749,84.0,0.4494,71.0,0.4534,70.0,0.4573,68.0,20271217.0,7.0,945.0,0.6757078986587183
AAMI,168.0,,,40.03,1432885815.0,0.2668,,0.2357,,,,,,0.4506,,0.3589,,0.3307,,,,,,0.2949,,20260116.0,35.0,245.0,
AAOI,148.0,,,26.31,1476739043.0,0.4197,23.0,0.7978,79.0,1.0933,85.0,1.1027,86.0,1.112,85.0,1.3464,95.0,1.1248,96.0,1.0433,93.0,1.0266,90.0,1.0099,88.0,20270115.0,7.0,609.0,0.930987575949941
AAON,147.0,,,78.75,6407580060.0,0.5586,95.0,0.4535,94.0,0.6833,99.0,0.6757,99.0,0.6681,99.0,0.6837,100.0,0.5115,97.0,0.4891,99.0,0.5136,100.0,0.5382,100.0,20260116.0,35.0,245.0,0.7601006363770904
AAP,148.0,,,66.5,3985052400.0,0.3287,73.0,0.4376,93.0,0.4957,91.0,0.4856,90.0,0.4754,88.0,0.8815,100.0,0.5401,98.0,0.4913,94.0,0.5199,95.0,0.5485,96.0,20270115.0,7.0,609.0,1.0706342668863262
AAPB,,,,21.8,,0.1026,,0.257,,0.5748,,0.5978,,0.6209,,0.7762,,0.5961,,0.4332,,0.4961,,0.559,,20260116.0,35.0,245.0,0.8298762127801941
AAPD,,,,16.85,,0.0559,,0.1322,,0.4098,,,,,,0.4039,,0.3133,,0.4098,,,,,,20260116.0,35.0,245.0,
AAPL,175.0,,,214.15,3198501437722.0,0.057,1.0,0.1363,13.0,0.3489,66.0,0.3484,66.0,0.348,65.0,0.3941,81.0,0.314,71.0,0.2529,23.0,0.2726,26.0,0.2923,33.0,20271217.0,7.0,945.0,0.7824339839265213
AAPU,,,,23.74,,0.113,,0.2648,,0.6027,,0.611,,0.6193,,0.7749,,0.612,,0.4474,,0.4948,,0.5421,,20260116.0,35.0,245.0,0.8098199672667759
AAPW,,,,36.32,,0.041,,0.1468,,,,,,0.4232,,0.0,,0.0,,,,,,0.6892,,20251219.0,35.0,217.0,
AAPX,,,,20.54,,0.0782,,0.2299,,0.4909,,0.5768,,0.6627,,0.7793,,0.5925,,0.3993,,0.4834,,0.5676,,20251219.0,35.0,217.0,0.8380721220527046
AAPY,,,,21.98,,0.0728,,0.0658,,0.1162,,,,,,0.3334,,0.1935,,0.1162,,,,,,20260116.0,35.0,245.0,
AAT,170.0,,,20.26,1566428337.0,0.1911,47.0,0.216,60.0,,,,,0.2725,54.0,0.2947,78.0,0.2765,82.0,,,,,0.3986,87.0,20260116.0,35.0,245.0,
AAXJ,,,,86.07,,0.0604,3.0,0.073,26.0,0.1447,25.0,0.161,32.0,0.1774,44.0,0.2211,80.0,0.1313,86.0,0.1447,18.0,0.1597,10.0,0.1746,8.0,20251219.0,35.0,217.0,0.9919254658385094
AB,168.0,,,41.77,4623939051.0,0.1627,20.0,0.181,17.0,0.173,8.0,0.2247,17.0,0.2764,35.0,0.3201,66.0,0.2802,53.0,0.1346,5.0,0.186,3.0,0.2375,11.0,20260116.0,35.0,245.0,0.8277703604806408
ABAT,252.0,,,3.1,303897008.0,0.6561,57.0,1.7167,97.0,1.4764,,1.5258,,1.5753,,1.0393,79.0,1.0821,94.0,1.2593,,1.3803,,1.5013,,20251219.0,35.0,217.0,0.9046401887534408
ABBV,174.0,,,190.55,336587525391.0,0.318,83.0,0.2262,67.0,0.3527,95.0,0.3542,94.0,0.3558,93.0,0.2948,76.0,0.2883,87.0,0.2074,37.0,0.2576,41.0,0.3077,62.0,20270115.0,7.0,609.0,0.7272727272727272
ABCB,175.0,,,66.47,4580507341.0,0.2749,59.0,0.2048,21.0,0.3081,48.0,0.2923,36.0,0.2765,28.0,0.3249,67.0,0.2726,44.0,0.2403,8.0,0.2444,6.0,0.2484,7.0,20260116.0,35.0,245.0,0.8361272665070133
ABCL,147.0,,,4.99,1489440042.0,1.3755,99.0,1.1357,99.0,1.0772,93.0,1.0811,,1.085,,0.8079,93.0,0.7497,93.0,0.9246,75.0,0.9518,,0.979,,20260116.0,35.0,245.0,0.8803995930071224
ABEO,126.0,,,6.71,343261459.0,0.5144,30.0,0.5244,18.0,0.7796,22.0,0.8686,30.0,0.9577,38.0,0.6267,14.0,0.6731,14.0,0.7112,21.0,0.8344,32.0,0.9577,45.0,20251219.0,35.0,217.0,0.9606262951876584
ABEV,148.0,,,2.43,38279790896.0,0.2622,47.0,0.2101,35.0,,,,,0.688,97.0,0.2756,39.0,0.2464,50.0,,,,,0.688,91.0,20270115.0,35.0,609.0,
ABFL,,,,70.75,,0.1001,,0.0693,,0.1173,,0.1335,,0.1497,,0.2392,,0.1506,,0.1334,,0.1573,,0.1812,,20251219.0,35.0,217.0,1.1782771535580523
ABG,175.0,,,238.52,4689112468.0,0.6028,87.0,0.3925,70.0,0.4382,73.0,0.435,72.0,0.4319,72.0,0.4232,63.0,0.3684,61.0,0.3627,46.0,0.3595,43.0,0.3563,41.0,20260116.0,35.0,245.0,0.8264367816091954
ABL,259.0,,,5.44,532400838.0,0.2296,,0.3301,,0.8456,,0.8314,,0.8173,,0.6291,,0.6587,,0.6637,,0.9711,,1.2785,,20270115.0,35.0,609.0,1.1680298292037523
ABM,134.0,,,48.09,2993987229.0,0.2367,53.0,0.2098,43.0,0.404,78.0,0.3345,60.0,0.265,38.0,0.3449,71.0,0.3199,78.0,0.3195,68.0,0.3345,67.0,0.3494,71.0,20260116.0,35.0,245.0,1.0
ABNB,161.0,,,139.83,86304893802.0,0.1773,6.0,0.1772,2.0,0.3597,34.0,0.3581,33.0,0.3566,33.0,0.4529,57.0,0.3411,50.0,0.3664,6.0,0.3725,3.0,0.3786,3.0,20270115.0,7.0,609.0,1.0402122312203297
ABNY,,,,12.14,,0.1987,,0.1448,,,,,,0.6801,,0.3713,,0.2481,,,,,,0.6801,,20260116.0,35.0,245.0,
ABOS,254.0,,,1.68,101763309.0,1.1031,,0.8639,,,,,,,,0.7588,,0.7915,,,,,,,,20260116.0,35.0,245.0,
ABR,153.0,,,12.04,2509786152.0,0.3515,82.0,0.3791,88.0,0.5088,90.0,0.498,83.0,0.4872,80.0,0.4297,91.0,0.4159,94.0,0.1324,12.0,0.336,46.0,0.5397,67.0,20270115.0,7.0,609.0,0.674698795180723
ABSI,128.0,,,3.52,449007678.0,0.8913,,0.8807,,0.9452,,1.0365,,1.1278,,0.8387,,0.8503,,0.9969,,1.0308,,1.0648,,20251121.0,35.0,189.0,0.9945007235890014
ABT,183.0,,,125.83,218924070386.0,0.5971,99.0,0.3063,93.0,0.1897,49.0,0.1842,43.0,0.1787,37.0,0.2536,80.0,0.2286,84.0,0.1981,39.0,0.2224,46.0,0.2468,53.0,20270115.0,7.0,609.0,1.2073832790445167
ABUS,260.0,,,3.23,618632239.0,0.2796,13.0,0.2881,2.0,0.5639,7.0,1.3704,88.0,2.177,99.0,0.4423,21.0,0.4753,19.0,0.8422,38.0,1.5096,89.0,2.177,100.0,20270115.0,35.0,609.0,1.1015761821366024
ABVC,,,,3.07,52133511.0,0.8033,,0.7109,,1.5837,,1.6086,,1.6335,,0.8254,,0.9302,,1.4994,,1.4779,,1.4563,,,,,0.9187492229267686
