symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,196.0,,,126.25,35791875000.0,0.1975,35.0,0.2316,57.0,0.2852,50.0,0.2766,46.0,0.2679,42.0,0.3563,80.0,0.2988,79.0,0.2997,57.0,0.3075,57.0,0.3153,57.0,20270115.0,35.0,609.0,1.1117136659436009
AA,231.0,,,31.27,8096272419.0,0.315,42.0,0.3333,56.0,0.496,75.0,0.493,74.0,0.4901,73.0,0.5514,79.0,0.4638,80.0,0.4401,68.0,0.4536,69.0,0.467,70.0,20270115.0,7.0,609.0,0.920081135902637
AAAU,,,,35.85,,0.1405,,0.1002,,0.183,,0.1725,,0.1621,,0.1975,,0.1006,,0.1664,,0.1682,,0.1699,,20251219.0,35.0,217.0,0.975072463768116
AACT,,,,11.41,705819168.0,0.0223,,0.0166,,,,,,,,0.0378,,0.0378,,,,,,,,,,,
AAL,230.0,,,12.76,8419418089.0,0.3188,39.0,0.3717,67.0,0.4928,76.0,0.4958,77.0,0.4987,77.0,0.6288,91.0,0.4612,80.0,0.4265,63.0,0.4304,62.0,0.4343,57.0,20271217.0,7.0,945.0,0.8680919725695845
AAMI,216.0,,,46.54,1666685859.0,1.1151,,0.5478,,0.3511,,0.6422,,0.9333,,0.4529,,0.3614,,0.3399,,0.3595,,0.3791,,20260116.0,35.0,245.0,0.5597944565555901
AAOI,196.0,,,23.72,1479032093.0,0.4356,25.0,0.7044,67.0,0.8514,68.0,0.8428,68.0,0.8342,65.0,1.2331,90.0,1.0362,92.0,0.9979,88.0,0.9977,88.0,0.9975,84.0,20270115.0,7.0,609.0,1.1837921214997629
AAON,195.0,,,78.16,6372440123.0,0.2123,28.0,0.3135,64.0,0.5254,92.0,0.4828,88.0,0.4401,83.0,0.5859,93.0,0.4936,96.0,0.5018,99.0,0.5065,99.0,0.5111,99.0,20260116.0,35.0,245.0,1.0490886495443246
AAP,196.0,,,59.54,3571501001.0,0.2562,54.0,0.2891,70.0,0.4819,89.0,0.4744,88.0,0.4669,86.0,0.8474,100.0,0.5335,98.0,0.5511,97.0,0.5336,95.0,0.516,92.0,20270115.0,7.0,609.0,1.1247892074198989
AAPB,,,,25.68,,0.5641,76.0,0.2913,50.0,0.5524,70.0,0.5234,54.0,0.4944,43.0,0.7656,92.0,0.5767,90.0,0.4701,63.0,0.487,63.0,0.504,45.0,20260116.0,35.0,245.0,0.930454719144058
AAPD,,,,15.37,,0.2903,76.0,0.1476,32.0,,,,,,,0.3995,93.0,0.3044,90.0,,,,,,,20260116.0,35.0,245.0,
AAPL,223.0,,,234.35,3589984241006.0,0.2829,59.0,0.1537,21.0,0.2341,31.0,0.2324,31.0,0.2308,30.0,0.3883,79.0,0.302,67.0,0.2514,22.0,0.2629,21.0,0.2744,21.0,20271217.0,7.0,945.0,1.131239242685026
AAPU,,,,27.88,,0.5623,81.0,0.3027,48.0,0.4383,49.0,0.4493,40.0,0.4603,39.0,0.7629,91.0,0.5918,90.0,0.4052,41.0,0.4577,41.0,0.5102,53.0,20260116.0,35.0,245.0,1.0186957489428
AAPW,,,,37.99,,0.3785,,0.1916,,,,,,0.8562,,0.4357,,0.2951,,,,,,0.8147,,20251219.0,35.0,217.0,
AAPX,,,,24.0,,0.5221,,0.244,,0.3528,,0.4856,,0.6184,,0.7659,,0.574,,0.3759,,0.4598,,0.5438,,20251219.0,35.0,217.0,0.9468698517298187
AAPY,,,,23.47,,0.1989,,0.0706,,,,,,0.3325,,0.3263,,0.1833,,,,,,0.3325,,20260116.0,35.0,245.0,
AAT,218.0,,,20.14,1557508646.0,0.2424,64.0,0.1811,35.0,0.4276,81.0,0.3485,72.0,0.2694,52.0,0.2971,78.0,0.2739,80.0,0.4276,93.0,0.3485,83.0,0.2694,54.0,20260116.0,35.0,245.0,1.0
AAXJ,,,,88.43,,0.1136,24.0,0.0569,9.0,0.1253,11.0,0.1482,21.0,0.171,38.0,0.2073,72.0,0.1212,73.0,0.1394,13.0,0.1552,7.0,0.171,6.0,20251219.0,35.0,217.0,1.0472334682861
AB,216.0,,,38.02,4202616791.0,0.114,6.0,0.1774,15.0,0.303,66.0,0.2782,43.0,0.2534,25.0,0.2651,41.0,0.2495,33.0,0.1903,26.0,0.2546,33.0,0.3188,49.0,20260116.0,35.0,245.0,0.9151689432063264
ABAT,300.0,,,2.33,215580689.0,0.7253,62.0,0.8581,72.0,1.2642,,1.3438,,1.4233,,1.0357,74.0,1.1058,91.0,1.1605,,1.2048,,1.2491,,20251219.0,35.0,217.0,0.8965619883911297
ABBV,222.0,,,210.42,371719551965.0,0.1275,19.0,0.1352,11.0,0.1975,34.0,0.1986,31.0,0.1997,30.0,0.2772,68.0,0.2801,82.0,0.2477,66.0,0.2478,27.0,0.2478,11.0,20270115.0,7.0,609.0,1.2477341389728096
ABCB,223.0,,,73.38,5032899196.0,0.1695,20.0,0.1726,9.0,0.3361,56.0,0.3246,48.0,0.313,48.0,0.3276,67.0,0.2644,38.0,0.2292,5.0,0.2394,4.0,0.2496,7.0,20260116.0,35.0,245.0,0.7375231053604436
ABCL,195.0,,,4.24,1267051818.0,0.4099,20.0,0.557,44.0,0.83,62.0,0.8875,77.0,0.945,87.0,0.7717,91.0,0.7659,93.0,0.8641,57.0,0.8766,72.0,0.8891,89.0,20260116.0,35.0,245.0,0.987718309859155
ABEO,174.0,,,6.83,350232151.0,0.2421,3.0,0.3131,1.0,0.6689,9.0,0.6644,6.0,0.6598,5.0,0.6199,13.0,0.6572,13.0,0.6375,7.0,0.6486,2.0,0.6598,2.0,20251219.0,35.0,217.0,0.9762191450933172
ABEV,196.0,,,2.22,35384801675.0,0.2785,53.0,0.2082,34.0,0.2473,18.0,0.3039,28.0,0.3605,36.0,0.2672,33.0,0.2363,41.0,0.2359,21.0,0.3406,45.0,0.4452,60.0,20270115.0,35.0,609.0,1.1207634090161238
ABFL,,,,71.55,,0.0746,,0.0783,,0.1268,,0.1417,,0.1566,,0.2325,,0.1459,,0.1356,,0.1521,,0.1685,,20251219.0,35.0,217.0,1.0733944954128445
