symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,126.0,,,120.45,34215627420.0,0.1559,21.0,0.2562,66.0,0.2153,19.0,0.2458,32.0,0.2764,46.0,0.3422,77.0,0.3019,80.0,0.2887,50.0,0.2946,49.0,0.3006,45.0,20270115.0,35.0,609.0,1.1985353946297803
AA,161.0,,,30.2,7818840598.0,0.5964,84.0,0.434,78.0,0.4671,69.0,0.4632,68.0,0.4592,67.0,0.5626,82.0,0.481,84.0,0.4477,71.0,0.4779,74.0,0.5081,78.0,20270115.0,7.0,609.0,1.031735751295337
AAAU,,,,32.97,,0.184,,0.0766,,0.1563,,0.1744,,0.1924,,0.1967,,0.1018,,0.1571,,0.1626,,0.168,,20251219.0,35.0,217.0,0.9323394495412844
AACT,,,,11.31,699633233.0,0.0189,,0.0351,,,,,,,,0.0321,,0.0339,,,,,,,,,,,
AAL,160.0,,,11.52,7597578542.0,0.3679,53.0,0.3862,72.0,0.5352,82.0,0.5327,82.0,0.5301,81.0,0.603,90.0,0.47,84.0,0.4625,74.0,0.4752,75.0,0.4879,77.0,20271217.0,7.0,945.0,0.8920593204430262
AAMI,146.0,,,35.7,1277892237.0,0.1735,,0.2509,,,,,,0.278,,0.0,,0.0,,,,,,0.3352,,20260116.0,35.0,245.0,
AAOI,126.0,,,25.35,1423126206.0,0.9799,81.0,1.0722,93.0,0.9804,79.0,0.9806,78.0,0.9809,77.0,1.3683,95.0,1.1299,96.0,0.9928,88.0,1.0021,89.0,1.0114,88.0,20270115.0,7.0,609.0,1.021925351825413
AAON,125.0,,,74.91,6095134549.0,0.1431,9.0,0.3411,75.0,0.5062,92.0,0.4819,89.0,0.4576,87.0,0.6715,99.0,0.4985,97.0,0.4944,99.0,0.5058,100.0,0.5172,100.0,20260116.0,35.0,245.0,1.0495953517327248
AAP,126.0,,,49.47,2964519505.0,0.7358,97.0,0.578,98.0,0.4385,85.0,0.4642,88.0,0.4898,90.0,0.8745,100.0,0.5325,98.0,0.54,97.0,0.5334,96.0,0.5268,94.0,20270115.0,7.0,609.0,1.149073675140026
AAPB,,,,20.67,,0.272,,0.3883,,0.5558,,0.5278,,0.4999,,0.7945,,0.6024,,0.4896,,0.53,,0.5704,,20260116.0,35.0,245.0,1.0041682455475558
AAPD,,,,17.32,,0.1491,,0.2033,,,,,,0.3369,,0.4127,,0.3159,,,,,,0.3369,,20260116.0,35.0,245.0,
AAPL,153.0,,,207.82,3112603337796.0,0.1449,16.0,0.2053,44.0,0.2418,34.0,0.241,34.0,0.2403,34.0,0.4028,83.0,0.3172,73.0,0.2681,30.0,0.2864,32.0,0.3047,41.0,20271217.0,7.0,945.0,1.1883817427385892
AAPU,,,,22.48,,0.2828,,0.3973,,0.532,,0.4883,,0.4446,,0.7928,,0.6184,,0.3972,,0.4846,,0.572,,20260116.0,35.0,245.0,0.9924226909686668
AAPW,,,,36.37,,0.1388,,0.2587,,,,,,0.3186,,0.0,,0.0,,,,,,0.5796,,20251219.0,35.0,217.0,
AAPX,,,,19.46,,0.2935,,0.3585,,0.6711,,0.4914,,0.3117,,0.7961,,0.5971,,0.5827,,0.5536,,0.5245,,20251219.0,35.0,217.0,1.1265771265771265
AAPY,,,,21.74,,0.1229,,0.1418,,,,,,0.3484,,0.3419,,0.2029,,,,,,0.3484,,20260116.0,35.0,245.0,
AAT,148.0,,,19.83,1533182302.0,0.2936,79.0,0.2658,78.0,,,,,0.4538,86.0,0.3028,80.0,0.2769,82.0,,,,,0.3827,84.0,20260116.0,35.0,245.0,
AAXJ,,,,82.79,,0.1494,46.0,0.0747,28.0,0.153,33.0,0.1466,19.0,0.1401,13.0,0.2242,81.0,0.1319,87.0,0.1542,27.0,0.1472,3.0,0.1401,1.0,20251219.0,35.0,217.0,1.0040927694406547
AB,146.0,,,40.45,4477815084.0,0.1616,19.0,0.1825,17.0,0.1801,9.0,0.2076,11.0,0.2352,17.0,0.3378,73.0,0.2893,60.0,0.1474,9.0,0.2171,13.0,0.2868,32.0,20260116.0,35.0,245.0,1.0457610789980731
ABAT,230.0,,,1.64,151739201.0,0.7229,63.0,1.2375,92.0,1.0015,,1.3219,,1.6423,,1.0888,81.0,1.1623,96.0,0.8833,,0.821,,0.7587,,20251219.0,35.0,217.0,0.6210757243361827
ABBV,152.0,,,189.99,335598345703.0,0.2581,72.0,0.2382,72.0,0.1985,36.0,0.2073,38.0,0.2161,42.0,0.2896,75.0,0.2846,86.0,0.2661,83.0,0.2688,59.0,0.2715,25.0,20270115.0,7.0,609.0,1.2966714905933427
ABCB,153.0,,,66.31,4569481346.0,0.2121,37.0,0.2409,39.0,0.2823,36.0,0.2772,28.0,0.2721,25.0,0.3339,73.0,0.2776,48.0,0.2685,32.0,0.2752,31.0,0.282,32.0,20260116.0,35.0,245.0,0.9927849927849928
ABCL,125.0,,,3.49,1041712625.0,0.8179,85.0,0.8508,93.0,0.8703,73.0,0.8644,,0.8586,,0.7769,93.0,0.724,89.0,0.8841,66.0,0.8869,,0.8897,,20260116.0,35.0,245.0,1.0260296159185562
ABEO,104.0,,,5.57,284942828.0,0.2594,3.0,0.4277,5.0,0.8191,28.0,0.9202,35.0,1.0214,44.0,0.6397,16.0,0.674,14.0,1.776,90.0,1.3987,82.0,1.0214,54.0,20251219.0,35.0,217.0,1.5199956531188872
ABEV,126.0,,,2.42,37791930494.0,0.3095,62.0,0.2293,46.0,0.2618,21.0,0.3008,27.0,0.3399,25.0,0.2811,41.0,0.2518,51.0,0.2064,8.0,0.2765,16.0,0.3466,23.0,20270115.0,35.0,609.0,0.9192154255319148
ABFL,,,,70.56,,0.1126,,0.0693,,0.1219,,0.1419,,0.1619,,0.2394,,0.1508,,0.1392,,0.1624,,0.1857,,20251219.0,35.0,217.0,1.1444679351656095
ABG,153.0,,,248.92,4893568028.0,0.3897,62.0,0.3251,53.0,0.3143,28.0,0.3063,24.0,0.2983,22.0,0.404,59.0,0.3601,59.0,0.3411,37.0,0.3442,37.0,0.3472,38.0,20260116.0,35.0,245.0,1.1237349004244204
ABL,237.0,,,5.3,518699359.0,1.2609,,0.773,,1.2639,,1.0814,,0.8989,,0.628,,0.6637,,0.9399,,0.8632,,0.7865,,20270115.0,35.0,609.0,0.7982245237654892
ABM,112.0,,,47.52,2958500188.0,0.2295,51.0,0.2144,45.0,0.3892,76.0,0.364,68.0,0.3387,61.0,0.3465,71.0,0.3207,78.0,0.3514,76.0,0.318,62.0,0.2847,46.0,20260116.0,35.0,245.0,0.8736263736263736
ABNB,139.0,,,135.41,83576813507.0,0.3081,32.0,0.2935,34.0,0.2928,11.0,0.2911,11.0,0.2894,11.0,0.4592,59.0,0.3467,52.0,0.3833,18.0,0.3873,14.0,0.3913,8.0,20270115.0,7.0,609.0,1.3304706286499484
ABNY,,,,11.73,,0.2066,,0.2232,,0.2547,,,,,,0.3736,,0.2537,,0.2547,,,,,,20260116.0,35.0,245.0,
