symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,223.0,,,141.61,40146495641.0,0.4395,87.0,0.3745,89.0,0.3332,67.0,0.3246,64.0,0.3161,61.0,0.3481,78.0,0.2824,75.0,0.3148,65.0,0.3167,62.0,0.3187,57.0,20270115.0,35.0,609.0,0.9756623536660504
AA,258.0,,,33.79,8832412233.0,0.4571,69.0,0.3739,66.0,0.5524,83.0,0.5487,83.0,0.5449,82.0,0.486,70.0,0.4122,73.0,0.4415,69.0,0.4621,71.0,0.4827,73.0,20270115.0,7.0,609.0,0.8421724075086569
AAAU,,,,39.1,,0.1249,,0.1051,,0.1929,,0.1986,,0.2044,,0.1938,,0.0958,,0.2049,,0.1772,,0.1494,,20251219.0,35.0,217.0,0.8922457200402819
AAL,257.0,,,11.83,7805774902.0,0.1909,9.0,0.2695,28.0,0.4869,75.0,0.4817,75.0,0.4765,74.0,0.59,86.0,0.4137,77.0,0.4386,66.0,0.443,65.0,0.4475,63.0,20271217.0,7.0,945.0,0.91965953913224
AAMI,243.0,,,45.01,1611894144.0,0.3181,,0.3171,,0.3465,,0.4128,,0.4791,,0.4284,,0.3378,,0.3465,,0.3588,,0.371,,20260116.0,35.0,245.0,0.8691860465116279
AAOI,223.0,,,33.79,2110708322.0,1.2397,90.0,0.9255,87.0,1.0697,83.0,1.0654,83.0,1.061,82.0,1.0859,86.0,0.9696,89.0,0.9616,84.0,0.9786,85.0,0.9957,84.0,20270115.0,7.0,609.0,0.918528252299606
AAON,222.0,,,103.85,8469136501.0,0.287,56.0,0.3619,80.0,0.4913,89.0,0.501,90.0,0.5108,91.0,0.602,94.0,0.4792,95.0,0.5274,100.0,0.5476,100.0,0.5679,100.0,20260116.0,35.0,245.0,1.0930139720558882
AAP,223.0,,,58.31,3543339830.0,0.4446,88.0,0.3601,85.0,0.5399,93.0,0.5046,91.0,0.4694,87.0,0.8304,100.0,0.5091,96.0,0.5572,98.0,0.5391,95.0,0.521,93.0,20270115.0,7.0,609.0,1.0683709869203328
AAPB,,,,30.45,,0.1584,3.0,0.2641,39.0,0.4511,44.0,0.475,37.0,0.4988,45.0,0.6474,89.0,0.4891,89.0,0.3862,31.0,0.4704,53.0,0.5546,67.0,20260116.0,35.0,245.0,0.9903157894736844
AAPD,,,,13.9,,0.0788,2.0,0.1342,20.0,0.2016,15.0,,,,,0.3561,86.0,0.2666,84.0,0.2355,40.0,,,,,20260116.0,35.0,245.0,
AAPL,250.0,,,256.69,3809379745331.0,0.0764,2.0,0.1418,15.0,0.2245,28.0,0.2248,28.0,0.2251,28.0,0.3342,59.0,0.2587,57.0,0.2588,26.0,0.2698,25.0,0.2809,26.0,20271217.0,7.0,945.0,1.2001779359430604
AAPU,,,,32.84,,0.1599,6.0,0.276,40.0,0.4552,53.0,0.4477,40.0,0.4402,33.0,0.6435,89.0,0.5018,89.0,0.4614,72.0,0.506,72.0,0.5507,69.0,20260116.0,35.0,245.0,1.1302211302211302
AAPW,,,,41.03,,0.1425,,0.1776,,,,,,0.8582,,0.3636,,0.2524,,,,,,0.8037,,20251219.0,35.0,217.0,
AAPX,,,,28.42,,0.144,,0.2537,,0.4017,,0.4518,,0.502,,0.6484,,0.4873,,0.4107,,0.484,,0.5574,,20251219.0,35.0,217.0,1.071270473660912
AAPY,,,,24.13,,0.0763,,0.051,,0.1495,,0.2692,,0.3888,,0.2743,,0.1499,,0.1495,,0.2252,,0.3009,,20260116.0,35.0,245.0,0.836552748885587
AAT,245.0,,,20.17,1550652925.0,0.1112,12.0,0.1583,21.0,0.2037,28.0,,,,,0.2691,66.0,0.2484,67.0,0.2037,33.0,,,,,20260116.0,35.0,245.0,
AAXJ,,,,93.58,,0.0886,11.0,0.0592,12.0,0.1604,40.0,0.2019,70.0,0.2434,84.0,0.1693,40.0,0.0982,47.0,0.1359,10.0,0.174,26.0,0.212,50.0,20251219.0,35.0,217.0,0.8618127786032689
AB,243.0,,,38.45,4250159077.0,0.2339,45.0,0.1742,14.0,0.2062,19.0,0.257,32.0,0.3078,49.0,0.2405,25.0,0.2302,22.0,0.1835,23.0,0.2464,28.0,0.3093,44.0,20260116.0,35.0,245.0,0.9587548638132296
ABAT,327.0,,,5.36,649586885.0,1.2835,89.0,1.2838,93.0,1.6167,,1.6548,,1.6929,,1.0893,78.0,1.1409,92.0,1.0034,,1.1217,,1.24,,20251219.0,35.0,217.0,0.6778462654097172
ABBV,249.0,,,230.19,411250977362.0,0.4828,96.0,0.31,90.0,0.2308,57.0,0.2304,54.0,0.2299,51.0,0.2595,61.0,0.2545,77.0,0.2598,78.0,0.2656,52.0,0.2714,25.0,20270115.0,7.0,609.0,1.152777777777778
ABCB,250.0,,,74.88,5135782990.0,0.1516,15.0,0.1955,18.0,0.2847,37.0,0.268,22.0,0.2514,11.0,0.282,52.0,0.2341,13.0,0.2408,8.0,0.2461,6.0,0.2514,8.0,20260116.0,35.0,245.0,0.9182835820895522
ABCL,222.0,,,5.87,1777934240.0,0.9911,93.0,0.7824,86.0,1.2378,95.0,1.21,97.0,1.1822,97.0,0.7944,92.0,0.775,93.0,0.9189,72.0,0.9306,85.0,0.9422,95.0,20260116.0,35.0,245.0,0.769090909090909
ABEO,201.0,,,5.34,273827406.0,0.2274,2.0,0.3367,1.0,2.142,91.0,1.4581,77.0,0.7743,16.0,0.6151,13.0,0.6284,11.0,1.0275,56.0,0.9009,41.0,0.7743,17.0,20251219.0,35.0,217.0,0.6178588574171868
ABEV,223.0,,,2.18,35048801447.0,0.1565,11.0,0.2232,43.0,0.3623,62.0,0.332,41.0,0.3017,10.0,0.2455,17.0,0.2262,36.0,0.2699,34.0,0.2858,20.0,0.3017,7.0,20270115.0,35.0,609.0,0.8608433734939759
ABFL,,,,72.03,,0.0898,,0.4622,,0.1296,,0.1374,,0.1452,,0.1888,,0.1618,,0.1292,,0.1554,,0.1817,,20251219.0,35.0,217.0,1.1310043668122272
ABG,250.0,,,247.51,4866204403.0,0.2472,27.0,0.2656,31.0,0.3972,62.0,0.3636,49.0,0.3299,34.0,0.3621,46.0,0.3293,48.0,0.3597,45.0,0.3553,41.0,0.3509,39.0,20260116.0,35.0,245.0,0.9771727172717272
ABL,334.0,,,6.0,575527668.0,0.4961,62.0,0.4956,54.0,0.78,,0.7335,,0.687,,0.6215,53.0,0.6242,53.0,0.6551,,0.6334,,0.6117,,20270115.0,35.0,609.0,0.8635310156782549
ABM,209.0,,,46.24,2831455408.0,0.1592,26.0,0.1822,28.0,0.4486,84.0,0.4142,81.0,0.3798,73.0,0.2878,56.0,0.2667,63.0,0.3143,67.0,0.3326,67.0,0.3508,72.0,20260116.0,35.0,245.0,0.8029937228392081
ABNB,236.0,,,120.35,74460942053.0,0.1635,5.0,0.1862,4.0,0.3421,31.0,0.3422,31.0,0.3422,30.0,0.3568,27.0,0.2812,30.0,0.3697,8.0,0.376,5.0,0.3823,5.0,20270115.0,7.0,609.0,1.098772647574518
ABNY,,,,9.71,,0.1566,13.0,0.1292,9.0,0.39,,,,,,0.2924,49.0,0.2078,64.0,0.39,,,,,,20260116.0,35.0,245.0,
ABOS,329.0,,,1.94,120229498.0,0.9874,82.0,1.2153,96.0,,,,,,,0.8386,54.0,0.8357,59.0,,,,,,,20260116.0,35.0,245.0,
ABR,228.0,,,12.28,2553911184.0,0.1579,30.0,0.1655,28.0,0.3031,56.0,0.35,57.0,0.3969,67.0,0.3622,74.0,0.3424,80.0,0.0614,1.0,0.2934,33.0,0.5253,64.0,20270115.0,7.0,609.0,0.8382857142857143
ABSI,203.0,,,3.76,590481742.0,0.9504,70.0,0.9158,60.0,0.9749,23.0,1.0805,30.0,1.1861,51.0,0.7796,1.0,0.7476,1.0,1.251,64.0,1.2972,68.0,1.3434,80.0,20251121.0,35.0,189.0,1.200555298472929
ABT,258.0,,,133.74,232768998093.0,0.1045,16.0,0.2249,79.0,0.3251,93.0,0.33,94.0,0.335,93.0,0.2192,67.0,0.2082,74.0,0.2299,64.0,0.2306,55.0,0.2313,38.0,20270115.0,7.0,609.0,0.6987878787878787
ABTC,,,,7.15,6729084559.0,0.5101,,0.5391,,1.2876,,1.5428,,1.7979,,0.0,,0.0,,1.2398,,1.6172,,1.9945,,,,,1.0482240082966037
ABUS,335.0,,,4.34,852866650.0,0.3019,16.0,0.3701,13.0,0.788,33.0,0.7749,26.0,0.7618,27.0,0.4278,18.0,0.46,18.0,1.5117,83.0,1.8159,96.0,2.12,99.0,20270115.0,35.0,609.0,2.343399148277197
ABVC,,,,3.13,74177150.0,0.367,,0.4222,,,,,,1.3954,,1.3869,,1.1473,,,,,,1.3954,,,,,
ABVX,,,,86.67,6745432181.0,0.3021,,0.3059,,0.4519,,0.432,,0.412,,2.8016,,0.6784,,0.8623,,0.8455,,0.8287,,,,,1.957175925925926
ACA,222.0,,,91.36,4488021293.0,0.1622,8.0,0.1925,10.0,0.3893,55.0,0.4194,67.0,0.4496,77.0,0.3571,48.0,0.2779,31.0,0.374,72.0,0.3704,70.0,0.3669,65.0,20251219.0,35.0,217.0,0.8831664282308059
ACAD,223.0,,,21.59,3642496856.0,0.173,3.0,0.2324,1.0,0.5071,21.0,0.5015,18.0,0.4959,17.0,0.5218,23.0,0.4724,30.0,0.4796,11.0,0.4835,10.0,0.4873,10.0,20251219.0,35.0,217.0,0.9641076769690928
ACB,244.0,,,5.81,329045710.0,1.6233,94.0,0.7478,69.0,1.0803,66.0,1.0712,61.0,1.0621,60.0,0.7706,39.0,0.5344,13.0,0.5547,11.0,0.6599,10.0,0.765,10.0,20270115.0,35.0,609.0,0.6160380881254669
ACCO,229.0,,,4.06,365938071.0,0.2441,28.0,0.2495,28.0,,,,,,,0.4001,61.0,0.3484,68.0,,,,,,,20251219.0,35.0,217.0,
ACDC,215.0,,,4.22,763276354.0,0.4421,20.0,0.5162,32.0,0.8538,84.0,0.881,85.0,0.9082,85.0,1.1592,100.0,0.8296,92.0,0.7841,91.0,0.9135,99.0,1.0429,100.0,20251121.0,35.0,189.0,1.0368898978433598
