symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,204.0,,,126.72,35925174456.0,0.3066,69.0,0.2156,49.0,0.2995,56.0,0.2941,53.0,0.2886,50.0,0.3566,81.0,0.2985,79.0,0.3027,59.0,0.3122,59.0,0.3216,60.0,20270115.0,35.0,609.0,1.0615436926215571
AA,239.0,,,32.86,8507947321.0,0.399,60.0,0.3896,69.0,0.4618,67.0,0.4529,66.0,0.444,63.0,0.5471,78.0,0.4614,80.0,0.4343,67.0,0.4507,69.0,0.4671,70.0,20270115.0,7.0,609.0,0.9951424155442702
AAAU,,,,36.15,,0.0842,,0.0881,,0.1923,,0.1775,,0.1627,,0.1964,,0.1003,,0.179,,0.1714,,0.1638,,20251219.0,35.0,217.0,0.9656338028169016
AACT,,,,11.39,704582004.0,0.0174,,0.0181,,,,,,,,0.0377,,0.0373,,,,,,,,,,,
AAL,238.0,,,12.48,8234663384.0,0.222,16.0,0.3266,54.0,0.4089,59.0,0.4106,59.0,0.4123,59.0,0.6232,91.0,0.4587,80.0,0.3974,53.0,0.3543,16.0,0.3112,1.0,20271217.0,7.0,945.0,0.8628835849975645
AAMI,224.0,,,48.34,1731147880.0,0.286,,0.2835,,0.4003,,0.4052,,0.41,,0.4519,,0.3595,,0.367,,0.366,,0.3651,,20260116.0,35.0,245.0,0.9032576505429416
AAOI,204.0,,,29.47,1837567799.0,1.0642,84.0,0.7626,74.0,0.9375,74.0,0.9458,74.0,0.9542,74.0,1.156,88.0,1.0249,91.0,0.9723,85.0,0.9813,85.0,0.9903,83.0,20270115.0,7.0,609.0,1.0375343624444917
AAON,203.0,,,80.52,6564849758.0,0.685,97.0,0.467,94.0,0.5555,94.0,0.5724,96.0,0.5894,96.0,0.5939,94.0,0.4978,96.0,0.5058,99.0,0.516,99.0,0.5261,99.0,20260116.0,35.0,245.0,0.90146750524109
AAP,204.0,,,62.68,3759856496.0,0.5074,92.0,0.4017,90.0,0.5262,93.0,0.5268,93.0,0.5274,92.0,0.8522,100.0,0.5332,98.0,0.5119,94.0,0.5154,93.0,0.519,93.0,20270115.0,7.0,609.0,0.9783599088838268
AAPB,,,,26.6,,0.5788,78.0,0.3693,71.0,0.5406,68.0,0.4986,45.0,0.4565,31.0,0.7657,92.0,0.5727,90.0,0.4298,49.0,0.4729,54.0,0.516,50.0,20260116.0,35.0,245.0,0.948455675892499
AAPD,,,,15.07,,0.2902,76.0,0.1882,57.0,,,,,,,0.3997,93.0,0.3025,90.0,,,,,,,20260116.0,35.0,245.0,
AAPL,231.0,,,238.99,3546704887621.0,0.288,60.0,0.1927,39.0,0.2173,25.0,0.2157,24.0,0.2141,24.0,0.3881,78.0,0.2999,67.0,0.2529,23.0,0.2631,21.0,0.2733,21.0,20271217.0,7.0,945.0,1.219749652294854
AAPU,,,,28.88,,0.5762,83.0,0.3867,70.0,0.3886,34.0,0.423,32.0,0.4573,38.0,0.7628,91.0,0.5876,89.0,0.3474,21.0,0.4494,36.0,0.5513,70.0,20260116.0,35.0,245.0,1.0624113475177306
AAPW,,,,38.65,,0.3269,,0.2402,,,,,,0.8448,,0.4351,,0.2963,,,,,,0.9041,,20251219.0,35.0,217.0,
AAPX,,,,24.86,,0.5832,,0.3699,,0.4157,,0.4439,,0.4721,,0.7675,,0.5719,,0.4038,,0.4654,,0.5269,,20251219.0,35.0,217.0,1.0484343320567695
AAPY,,,,23.38,,0.27,,0.0834,,,,,,0.2973,,0.3266,,0.1802,,,,,,0.2973,,20260116.0,35.0,245.0,
AAT,226.0,,,20.58,1591535340.0,0.275,74.0,0.2131,57.0,,,,,0.8353,99.0,0.2931,76.0,0.2697,79.0,,,,,0.2943,63.0,20260116.0,35.0,245.0,
AAXJ,,,,91.87,,0.0748,7.0,0.0635,16.0,0.1623,42.0,0.1712,43.0,0.18,46.0,0.2051,70.0,0.1206,73.0,0.1527,26.0,0.1664,17.0,0.18,13.0,20251219.0,35.0,217.0,0.97196261682243
AB,224.0,,,38.25,4228051534.0,0.161,19.0,0.1605,8.0,0.244,38.0,0.2453,27.0,0.2466,22.0,0.2649,41.0,0.2493,33.0,0.1838,23.0,0.2516,31.0,0.3193,50.0,20260116.0,35.0,245.0,1.02568283734203
ABAT,308.0,,,2.43,224833083.0,0.5469,45.0,0.6281,53.0,1.3113,,1.3198,,1.3282,,1.0176,71.0,1.0921,90.0,1.0846,,1.1793,,1.274,,20251219.0,35.0,217.0,0.8935444764358236
ABBV,230.0,,,220.81,390073723532.0,0.2753,75.0,0.1672,30.0,0.1957,33.0,0.1968,28.0,0.1979,28.0,0.2842,71.0,0.2801,82.0,0.2462,65.0,0.2519,31.0,0.2576,15.0,20270115.0,7.0,609.0,1.279979674796748
ABCB,231.0,,,74.15,5085711325.0,0.0965,4.0,0.1728,9.0,0.3338,56.0,0.2764,27.0,0.2189,2.0,0.3237,65.0,0.2633,38.0,0.2547,16.0,0.2362,4.0,0.2178,1.0,20260116.0,35.0,245.0,0.8545586107091173
ABCL,203.0,,,4.57,1365666825.0,0.8376,85.0,0.703,78.0,1.1682,94.0,1.0378,93.0,0.9074,83.0,0.7821,91.0,0.775,93.0,0.8834,63.0,0.8828,74.0,0.8823,87.0,20260116.0,35.0,245.0,0.8506455964540374
ABEO,182.0,,,5.64,289210953.0,0.7991,69.0,0.6202,35.0,1.4801,78.0,1.0709,51.0,0.6617,5.0,0.6447,20.0,0.6636,14.0,1.3918,82.0,0.9784,48.0,0.5651,1.0,20251219.0,35.0,217.0,0.91362405453357
ABEV,204.0,,,2.36,36797794337.0,0.0964,1.0,0.1763,16.0,0.2229,9.0,0.272,16.0,0.3211,17.0,0.2639,31.0,0.234,40.0,0.2454,24.0,0.299,27.0,0.3525,26.0,20270115.0,35.0,609.0,1.0992647058823528
ABFL,,,,72.25,,0.123,,0.0537,,0.1357,,0.1387,,0.1417,,0.2258,,0.1445,,0.1433,,0.1565,,0.1697,,20251219.0,35.0,217.0,1.128334534967556
ABG,231.0,,,242.82,4803489667.0,0.3072,45.0,0.2762,35.0,0.4398,74.0,0.4062,65.0,0.3725,52.0,0.3907,56.0,0.3679,61.0,0.3526,41.0,0.3534,40.0,0.3542,40.0,20260116.0,35.0,245.0,0.8700147710487445
ABL,315.0,,,6.65,637876508.0,0.3702,43.0,0.4069,24.0,0.611,,0.5993,,0.5876,,0.6405,65.0,0.6563,83.0,0.5653,,0.568,,0.5708,,20270115.0,35.0,609.0,0.9477724011346568
ABM,190.0,,,45.11,2762261266.0,0.2409,54.0,0.2404,57.0,0.2484,34.0,0.3697,69.0,0.491,87.0,0.3081,62.0,0.2865,68.0,0.3112,66.0,0.314,59.0,0.3169,57.0,20260116.0,35.0,245.0,0.8493373005139303
ABNB,217.0,,,123.2,75427432676.0,0.1657,5.0,0.1733,2.0,0.2903,12.0,0.2883,12.0,0.2863,11.0,0.389,41.0,0.3145,42.0,0.3539,1.0,0.3624,1.0,0.3709,2.0,20270115.0,7.0,609.0,1.2570239334027056
ABNY,,,,10.15,,0.1715,17.0,0.1239,7.0,0.3247,,0.5589,,0.793,,0.3294,67.0,0.2283,69.0,0.3247,,0.5589,,0.793,,20260116.0,35.0,245.0,1.0
ABOS,310.0,,,1.25,75716781.0,0.617,38.0,0.6879,37.0,,,,,,,0.8041,50.0,0.8097,47.0,,,,,,,20260116.0,35.0,245.0,
ABR,209.0,,,11.78,2455837506.0,0.2209,54.0,0.2266,56.0,0.3296,64.0,0.3559,60.0,0.3822,64.0,0.3822,80.0,0.3687,87.0,0.1773,39.0,0.3356,44.0,0.4938,60.0,20270115.0,7.0,609.0,0.9429615060410228
ABSI,184.0,,,2.55,381282743.0,1.1994,84.0,0.8142,42.0,1.0878,38.0,1.0146,21.0,0.9415,16.0,0.7509,1.0,0.7574,1.0,0.9457,20.0,0.9414,15.0,0.937,19.0,20251121.0,35.0,189.0,0.9278533412182142
ABT,239.0,,,134.17,233517382722.0,0.2607,80.0,0.2208,78.0,0.207,60.0,0.2006,55.0,0.1942,49.0,0.2392,75.0,0.2207,80.0,0.1825,22.0,0.2232,47.0,0.2639,68.0,20270115.0,7.0,609.0,1.1126620139581256
ABTC,,,,7.7,6996128505.0,1.3017,,1.0812,,1.2801,,1.6784,,2.0768,,0.0,,0.0,,0.9134,,1.5469,,2.1804,,,,,0.9216515729265968
ABUS,316.0,,,4.43,849226573.0,0.9164,86.0,0.6877,65.0,0.9373,54.0,0.8946,47.0,0.852,42.0,0.4604,25.0,0.4847,20.0,1.3368,79.0,1.1403,74.0,0.9438,60.0,20270115.0,35.0,609.0,1.2746478873239435
ABVC,,,,2.86,67329546.0,0.3263,,0.4035,,,,,,,,1.5414,,1.3486,,,,,,,,,,,
ACA,203.0,,,93.6,4590603127.0,0.255,40.0,0.2475,37.0,0.3522,41.0,0.3356,30.0,0.3189,26.0,0.3845,70.0,0.3033,47.0,0.325,28.0,0.319,23.0,0.313,19.0,20251219.0,35.0,217.0,0.9505363528009536
