symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,177.0,,,121.62,34547985107.0,0.2483,53.0,0.1537,17.0,0.341,69.0,0.3441,70.0,0.3472,70.0,0.359,82.0,0.3019,80.0,0.293,53.0,0.3051,56.0,0.3172,57.0,20270115.0,35.0,609.0,0.8866608544027897
AA,212.0,,,31.92,8263272717.0,0.358,52.0,0.2662,35.0,0.3981,53.0,0.4163,57.0,0.4345,61.0,0.5594,81.0,0.4727,82.0,0.4382,68.0,0.4538,69.0,0.4693,70.0,20270115.0,7.0,609.0,1.0900792697573864
AAAU,,,,33.29,,0.0902,,0.0473,,0.1434,,0.1464,,0.1494,,0.1971,,0.1018,,0.1448,,0.1747,,0.2046,,20251219.0,35.0,217.0,1.1933060109289615
AACT,,,,11.4,705200556.0,0.0105,,0.0247,,,,,,,,0.0353,,0.0374,,,,,,,,,,,
AAL,211.0,,,13.46,8881298257.0,0.3281,42.0,0.2489,20.0,0.408,57.0,0.4032,56.0,0.3984,55.0,0.6497,93.0,0.4745,84.0,0.4203,61.0,0.4275,61.0,0.4347,57.0,20271217.0,7.0,945.0,1.0602678571428572
AAMI,197.0,,,48.42,1734191230.0,0.1908,,0.2875,,0.2661,,0.3249,,0.3838,,0.3813,,0.3447,,0.2661,,0.2768,,0.2874,,20260116.0,35.0,245.0,0.8519544475223144
AAOI,177.0,,,24.9,1552609596.0,1.6231,95.0,1.1396,94.0,0.9594,75.0,0.9612,75.0,0.963,75.0,1.3381,93.0,1.1056,93.0,1.0035,89.0,1.0122,89.0,1.0209,88.0,20270115.0,7.0,609.0,1.0530586766541823
AAON,176.0,,,86.04,7014901847.0,0.6816,97.0,0.4386,92.0,0.4494,84.0,0.4238,78.0,0.3981,72.0,0.7031,100.0,0.5266,97.0,0.4894,98.0,0.4866,97.0,0.4838,97.0,20260116.0,35.0,245.0,1.1481831052383198
AAP,177.0,,,58.05,3482123399.0,0.6083,95.0,0.5092,96.0,0.4624,87.0,0.4686,88.0,0.4747,87.0,0.9036,100.0,0.5688,99.0,0.5318,96.0,0.5345,95.0,0.5371,94.0,20270115.0,7.0,609.0,1.1406316688006828
AAPB,,,,24.5,,0.3226,35.0,0.3149,57.0,0.476,50.0,0.4812,39.0,0.4863,42.0,0.7828,94.0,0.5953,95.0,0.4246,47.0,0.4752,55.0,0.5258,55.0,20260116.0,35.0,245.0,0.9875311720698254
AAPD,,,,15.76,,0.1603,28.0,0.1592,40.0,0.2047,18.0,,,,,0.4073,94.0,0.3131,96.0,0.2047,19.0,,,,,20260116.0,35.0,245.0,
AAPL,204.0,,,228.48,3500062140748.0,0.1658,22.0,0.1671,28.0,0.2455,35.0,0.2442,35.0,0.2428,35.0,0.3967,81.0,0.3136,71.0,0.2515,22.0,0.2671,24.0,0.2827,27.0,20271217.0,7.0,945.0,1.0937755937755935
AAPU,,,,26.66,,0.3327,45.0,0.3314,57.0,0.4391,49.0,0.4536,41.0,0.4681,40.0,0.78,94.0,0.6115,95.0,0.4025,40.0,0.4562,40.0,0.5098,53.0,20260116.0,35.0,245.0,1.005731922398589
AAPW,,,,37.5,,0.2601,,0.1968,,,,,,1.2888,,0.445,,0.3029,,,,,,0.8692,,20251219.0,35.0,217.0,
AAPX,,,,22.93,,0.3336,,0.3118,,0.4604,,0.4936,,0.5269,,0.7846,,0.593,,0.3972,,0.4696,,0.542,,20251219.0,35.0,217.0,0.9513776337115074
AAPY,,,,22.37,,0.2095,,0.0773,,,,,,0.3017,,0.3337,,0.1878,,,,,,0.3017,,20260116.0,35.0,245.0,
AAT,199.0,,,20.4,1577228923.0,0.2203,57.0,0.1699,28.0,0.2629,55.0,,,,,0.2952,77.0,0.2774,82.0,0.2629,61.0,,,,,20260116.0,35.0,245.0,
AAXJ,,,,87.24,,0.1455,44.0,0.0492,3.0,0.1651,44.0,0.176,47.0,0.1868,53.0,0.2173,77.0,0.1269,78.0,0.1385,12.0,0.1572,8.0,0.176,10.0,20251219.0,35.0,217.0,0.8931818181818183
AB,197.0,,,40.0,4421480000.0,0.222,41.0,0.2387,43.0,0.2535,43.0,0.27,39.0,0.2866,40.0,0.2653,41.0,0.2498,33.0,0.1727,18.0,0.2373,23.0,0.3019,40.0,20260116.0,35.0,245.0,0.8788888888888888
ABAT,281.0,,,2.62,242384867.0,1.0643,83.0,0.9547,78.0,1.5945,,1.4186,,1.2428,,1.0355,74.0,1.1142,92.0,1.1404,,1.199,,1.2576,,20251219.0,35.0,217.0,0.8451994924573523
ABBV,203.0,,,209.53,370147314644.0,0.1213,16.0,0.1574,24.0,0.1885,27.0,0.1864,21.0,0.1843,19.0,0.2819,69.0,0.287,86.0,0.197,28.0,0.2422,21.0,0.2874,44.0,20270115.0,7.0,609.0,1.2993562231759657
ABCB,204.0,,,72.15,4948537725.0,0.1999,32.0,0.1573,5.0,0.3488,60.0,0.3011,40.0,0.2533,13.0,0.3358,73.0,0.2697,40.0,0.243,9.0,0.2498,7.0,0.2566,12.0,20260116.0,35.0,245.0,0.8296247093988709
ABCL,176.0,,,4.39,1313370994.0,0.7899,81.0,0.7595,84.0,0.734,41.0,0.7634,51.0,0.7927,61.0,0.8099,93.0,0.7869,94.0,0.7931,43.0,0.8125,54.0,0.8319,74.0,20260116.0,35.0,245.0,1.06431752685355
ABEO,155.0,,,7.23,370702526.0,0.6676,52.0,0.5217,19.0,0.677,10.0,0.7667,16.0,0.8563,26.0,0.6339,17.0,0.6752,17.0,0.6576,11.0,0.757,21.0,0.8563,32.0,20251219.0,35.0,217.0,0.9873483761575584
ABEV,177.0,,,2.23,35004122358.0,0.1427,8.0,0.157,7.0,0.3059,41.0,0.3186,36.0,0.3312,22.0,0.2913,43.0,0.2447,47.0,0.222,15.0,0.2895,22.0,0.357,28.0,20270115.0,35.0,609.0,0.908662900188324
ABFL,,,,69.56,,0.096,,0.0545,,0.1242,,0.1405,,0.1567,,0.2403,,0.1507,,0.1378,,0.1582,,0.1785,,20251219.0,35.0,217.0,1.1259786476868328
ABG,204.0,,,251.82,4951030535.0,0.2969,42.0,0.244,22.0,0.3163,30.0,0.3204,30.0,0.3245,32.0,0.3957,57.0,0.3758,64.0,0.3393,36.0,0.3428,36.0,0.3464,37.0,20260116.0,35.0,245.0,1.069912609238452
ABL,288.0,,,6.56,629147782.0,0.181,6.0,0.3576,15.0,0.6158,,0.6179,,0.62,,0.645,66.0,0.6652,97.0,0.5574,,0.5683,,0.5792,,20270115.0,35.0,609.0,0.919728111344878
ABM,163.0,,,49.59,3087374229.0,0.2061,43.0,0.1649,20.0,0.4309,82.0,0.3972,78.0,0.3636,68.0,0.3519,72.0,0.3199,77.0,0.2835,55.0,0.307,57.0,0.3305,64.0,20260116.0,35.0,245.0,0.7729103726082578
ABNB,190.0,,,130.2,79711597413.0,0.1588,5.0,0.194,5.0,0.2858,11.0,0.2828,10.0,0.2798,9.0,0.4161,50.0,0.3311,46.0,0.3482,1.0,0.3611,1.0,0.3741,3.0,20270115.0,7.0,609.0,1.2768741159830268
ABNY,,,,10.48,,0.2114,37.0,0.1302,9.0,,,,,0.67,,0.3607,68.0,0.2438,69.0,,,,,0.67,,20260116.0,35.0,245.0,
ABOS,283.0,,,1.54,93283034.0,0.7102,52.0,0.6286,27.0,,,,,,,0.7987,48.0,0.8264,56.0,,,,,,,20260116.0,35.0,245.0,
ABR,182.0,,,11.83,2465300433.0,0.2293,56.0,0.1703,30.0,0.3079,57.0,0.3082,44.0,0.3085,40.0,0.3881,81.0,0.3828,90.0,0.1826,42.0,0.3336,43.0,0.4847,59.0,20270115.0,7.0,609.0,1.082414016872161
ABSI,157.0,,,2.65,396235985.0,0.6117,25.0,0.9118,59.0,0.894,14.0,0.9078,8.0,0.9216,14.0,0.7766,1.0,0.788,2.0,0.8763,9.0,0.9152,13.0,0.9542,21.0,20251121.0,35.0,189.0,1.0081515752368362
ABT,212.0,,,132.78,231098280924.0,0.1813,55.0,0.1768,57.0,0.1967,53.0,0.1909,48.0,0.1851,42.0,0.2476,77.0,0.2264,84.0,0.1954,36.0,0.2199,42.0,0.2444,51.0,20270115.0,7.0,609.0,1.1519119958093245
ABUS,289.0,,,3.59,688199422.0,0.242,9.0,0.3315,7.0,0.5313,5.0,0.6076,9.0,0.684,17.0,0.4262,18.0,0.4751,19.0,1.8578,90.0,1.2709,80.0,0.684,17.0,20270115.0,35.0,609.0,2.0916721527320603
ABVC,,,,3.19,75098343.0,1.037,,0.7206,,1.6538,,1.7238,,1.7939,,1.5629,,1.3667,,1.3092,,1.3573,,1.4055,,,,,0.78738832811231
ACA,176.0,,,98.72,4841712588.0,0.218,27.0,0.1739,4.0,0.2602,10.0,0.2439,4.0,0.2276,3.0,0.4106,76.0,0.3253,57.0,0.3254,28.0,0.3209,24.0,0.3163,20.0,20251219.0,35.0,217.0,1.3157031570315705
ACAD,177.0,,,25.69,4335054789.0,0.2781,14.0,0.2249,1.0,0.4202,7.0,0.4665,12.0,0.5128,21.0,0.5183,23.0,0.4909,35.0,0.4519,5.0,0.456,4.0,0.4601,5.0,20251219.0,35.0,217.0,0.977491961414791
ACB,198.0,,,4.99,282302750.0,0.6714,53.0,0.5352,31.0,0.8586,42.0,0.8636,38.0,0.8685,37.0,0.7066,36.0,0.5722,20.0,0.6479,20.0,0.7154,14.0,0.7828,14.0,20270115.0,35.0,609.0,0.8283927744326077
ACCO,183.0,,,4.01,360980657.0,0.2197,22.0,0.2849,44.0,,,,,,,0.4356,76.0,0.3956,84.0,,,,,,,20251219.0,35.0,217.0,
ACDC,169.0,,,4.03,722386023.0,3.4304,100.0,0.7909,83.0,0.9056,88.0,0.9008,88.0,0.8961,84.0,1.284,100.0,0.9102,100.0,0.7371,80.0,0.7921,85.0,0.8472,86.0,20251121.0,35.0,189.0,0.879329484902309
