symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,245.0,,,145.44,41232302795.0,0.1521,19.0,0.1987,40.0,0.2899,52.0,0.2904,52.0,0.2909,51.0,0.3127,67.0,0.2508,62.0,0.3095,62.0,0.3154,61.0,0.3214,59.0,20270115.0,35.0,609.0,1.0860881542699723
AA,280.0,,,39.88,10324224580.0,1.0032,98.0,0.5873,92.0,0.5874,87.0,0.585,87.0,0.5825,86.0,0.4741,67.0,0.3741,63.0,0.5175,85.0,0.4947,76.0,0.4719,71.0,20270115.0,7.0,609.0,0.8456410256410256
AAAU,,,,39.46,,0.4848,,0.1942,,0.2206,,0.2281,,0.2356,,0.2084,,0.105,,0.2005,,0.2049,,0.2093,,20251219.0,35.0,217.0,0.8982902235861464
AAL,279.0,,,12.98,8567922403.0,0.7404,93.0,0.4567,82.0,0.4567,71.0,0.4576,71.0,0.4585,71.0,0.4884,80.0,0.3667,63.0,0.4799,76.0,0.461,71.0,0.4421,61.0,20271217.0,7.0,945.0,1.00743006993007
AAMI,265.0,,,49.71,1780210162.0,0.2177,,0.233,,0.3785,,0.3716,,0.3646,,0.3993,,0.3099,,0.3205,,0.3263,,0.332,,20260116.0,35.0,245.0,0.8780947255113024
AAOI,245.0,,,37.12,2314574697.0,1.1317,86.0,0.8694,84.0,1.5005,95.0,1.5439,96.0,1.5873,97.0,1.0408,85.0,0.9549,88.0,0.9986,88.0,1.01,89.0,1.0214,88.0,20270115.0,7.0,609.0,0.6541874473735345
AAON,244.0,,,106.13,8652850420.0,0.5447,94.0,0.4155,90.0,0.7089,99.0,0.7079,99.0,0.7069,99.0,0.5732,93.0,0.4624,94.0,0.5438,100.0,0.5499,100.0,0.556,100.0,20260116.0,35.0,245.0,0.7768046334227999
AAP,245.0,,,56.76,3405045480.0,0.3875,83.0,0.4212,92.0,0.9795,99.0,1.0385,100.0,1.0974,100.0,0.8373,100.0,0.4935,95.0,0.509,94.0,0.5406,95.0,0.5722,97.0,20270115.0,7.0,609.0,0.5205584978334136
AAPB,,,,33.01,,0.5666,76.0,0.368,71.0,0.537,67.0,0.5434,60.0,0.5499,62.0,0.5055,73.0,0.381,75.0,0.4642,62.0,0.4992,66.0,0.5343,57.0,20260116.0,35.0,245.0,0.9186602870813396
AAPD,,,,13.27,,0.2929,76.0,0.196,62.0,,,,,,,0.2571,72.0,0.1963,64.0,,,,,,,20260116.0,35.0,245.0,
AAPL,272.0,,,268.61,3986276940511.0,0.2802,57.0,0.1942,39.0,0.3151,57.0,0.3143,57.0,0.3134,57.0,0.2533,34.0,0.2005,30.0,0.2698,30.0,0.2809,30.0,0.292,33.0,20271217.0,7.0,945.0,0.8937321030862232
AAPU,,,,35.62,,0.562,81.0,0.3813,69.0,0.5439,72.0,0.5365,65.0,0.529,60.0,0.5037,82.0,0.3937,71.0,0.4837,81.0,0.523,80.0,0.5624,76.0,20260116.0,35.0,245.0,0.9748369058713888
AAPW,,,,42.23,,0.325,,0.2522,,,,,,0.7602,,0.3146,,0.2232,,,,,,0.7627,,20251219.0,35.0,217.0,
AAPX,,,,30.81,,0.5527,,0.3631,,0.5284,,0.5456,,0.5629,,0.5064,,0.3798,,0.4599,,0.5033,,0.5467,,20251219.0,35.0,217.0,0.9224706744868036
AAPY,,,,24.6,,0.2291,,0.0861,,0.1279,,0.277,,0.4261,,0.2077,,0.1209,,0.1279,,0.277,,0.4261,,20260116.0,35.0,245.0,1.0
AAT,267.0,,,19.26,1489454379.0,0.1252,17.0,0.1646,25.0,0.2075,32.0,,,,,0.2434,59.0,0.2129,53.0,0.2075,36.0,,,,,20260116.0,35.0,245.0,
AAXJ,,,,96.43,,0.1407,41.0,0.0749,28.0,0.2094,76.0,0.2358,84.0,0.2622,88.0,0.1489,20.0,0.0785,12.0,0.1647,39.0,0.1852,39.0,0.2056,42.0,20251219.0,35.0,217.0,0.7854113655640373
AB,265.0,,,40.45,3680677072.0,0.172,22.0,0.1718,13.0,0.2163,24.0,0.2639,36.0,0.3114,50.0,0.1852,5.0,0.1872,3.0,0.2377,48.0,0.246,28.0,0.2542,17.0,20260116.0,35.0,245.0,0.9321712769988632
