symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,122.0,,,118.01,33522510313.0,0.0995,5.0,0.1812,31.0,0.3114,60.0,0.3123,60.0,0.3131,60.0,0.3408,76.0,0.2987,79.0,0.2994,57.0,0.2956,50.0,0.2918,37.0,20270115.0,35.0,609.0,0.946525776496958
AA,157.0,,,29.51,8032002588.0,0.581,83.0,0.4285,77.0,0.6288,91.0,0.5677,85.0,0.5066,77.0,0.5595,81.0,0.4806,84.0,0.5033,82.0,0.4978,77.0,0.4922,75.0,20270115.0,7.0,609.0,0.8768715871058659
AAAU,,,,32.68,,0.138,,0.0761,,0.1759,,0.1654,,0.1549,,0.1964,,0.1016,,0.1469,,0.1611,,0.1753,,20251219.0,35.0,217.0,0.9740024183796856
AACT,,,,11.33,700870396.0,0.0115,,0.0336,,,,,,,,0.032,,0.0337,,,,,,,,,,,
AAL,156.0,,,11.22,7439331238.0,0.3453,47.0,0.3647,66.0,0.4548,72.0,0.459,72.0,0.4633,73.0,0.6021,90.0,0.4692,84.0,0.4698,75.0,0.4792,76.0,0.4887,77.0,20271217.0,7.0,945.0,1.04400871459695
AAMI,142.0,,,35.24,1262141804.0,0.1747,,0.2278,,0.2886,,0.4212,,0.5539,,0.0,,0.0,,0.2886,,0.3373,,0.3859,,20260116.0,35.0,245.0,0.8008072174738841
AAOI,122.0,,,25.69,1442213509.0,1.4593,94.0,1.2941,97.0,0.9316,75.0,0.9511,76.0,0.9706,77.0,1.3736,95.0,1.1296,96.0,0.9645,86.0,0.9826,87.0,1.0008,86.0,20270115.0,7.0,609.0,1.0331195457890865
AAON,121.0,,,73.75,6000749580.0,0.1658,14.0,0.3038,61.0,0.4205,81.0,0.4265,80.0,0.4325,83.0,0.6711,99.0,0.4971,97.0,0.4499,97.0,0.4699,99.0,0.4899,99.0,20260116.0,35.0,245.0,1.1017584994138334
AAP,122.0,,,46.49,2785941245.0,0.6216,95.0,0.438,94.0,0.3954,78.0,0.4143,81.0,0.4332,83.0,0.8723,100.0,0.5283,98.0,0.5373,97.0,0.5333,96.0,0.5293,94.0,20270115.0,7.0,609.0,1.2872314747767315
AAPB,,,,20.12,,0.2918,,0.3002,,0.423,,0.4334,,0.4437,,0.7926,,0.5992,,0.5038,,0.5583,,0.6128,,20260116.0,35.0,245.0,1.2881864328564836
AAPD,,,,17.54,,0.1527,,0.1599,,0.3392,,,,,,0.4118,,0.3142,,0.2184,,,,,,20260116.0,35.0,245.0,
AAPL,149.0,,,205.17,3072913091183.0,0.1448,16.0,0.162,25.0,0.2206,27.0,0.2185,26.0,0.2164,25.0,0.4017,83.0,0.3156,72.0,0.2699,30.0,0.2892,33.0,0.3086,43.0,20271217.0,7.0,945.0,1.3235697940503433
AAPU,,,,21.94,,0.2934,,0.3106,,0.4823,,0.4572,,0.432,,0.7907,,0.6152,,0.4715,,0.5267,,0.582,,20260116.0,35.0,245.0,1.1520122484689412
AAPW,,,,35.94,,0.1731,,0.1423,,,,,,0.5679,,0.0,,0.0,,,,,,0.6135,,20251219.0,35.0,217.0,
AAPX,,,,18.96,,0.2943,,0.2846,,0.3835,,0.4589,,0.5343,,0.7946,,0.5941,,0.4787,,0.5256,,0.5725,,20251219.0,35.0,217.0,1.1453475702767486
AAPY,,,,21.45,,0.1209,,0.1154,,,,,,0.3457,,0.3404,,0.2019,,,,,,0.3549,,20260116.0,35.0,245.0,
AAT,144.0,,,19.75,1534726996.0,0.2979,80.0,0.24,70.0,,,,,0.4588,87.0,0.3032,80.0,0.2755,82.0,,,,,0.3815,84.0,20260116.0,35.0,245.0,
AAXJ,,,,82.62,,0.1694,57.0,0.0825,39.0,0.1515,31.0,0.1484,21.0,0.1453,16.0,0.2248,81.0,0.1319,87.0,0.1555,28.0,0.1684,19.0,0.1814,14.0,20251219.0,35.0,217.0,1.1347708894878703
AB,142.0,,,40.83,4519881203.0,0.1563,18.0,0.183,17.0,0.1804,10.0,0.1888,5.0,0.1972,6.0,0.3388,73.0,0.2897,60.0,0.114,1.0,0.2006,8.0,0.2872,32.0,20260116.0,35.0,245.0,1.0625
ABAT,226.0,,,1.62,149888725.0,0.7301,63.0,1.023,85.0,1.3198,,1.3824,,1.4451,,1.1232,81.0,1.1968,96.0,1.0405,,1.2428,,1.4451,,20251219.0,35.0,217.0,0.8990162037037036
ABBV,148.0,,,185.62,327879159375.0,0.1797,45.0,0.1915,48.0,0.1977,35.0,0.2072,38.0,0.2166,42.0,0.2873,74.0,0.2822,84.0,0.2744,90.0,0.2758,73.0,0.2772,33.0,20270115.0,7.0,609.0,1.3310810810810811
ABCB,149.0,,,64.7,4473694229.0,0.1772,23.0,0.1977,18.0,0.2831,36.0,0.2719,25.0,0.2606,18.0,0.3328,72.0,0.2762,47.0,0.2706,34.0,0.2656,22.0,0.2606,15.0,20260116.0,35.0,245.0,0.97682971680765
ABCL,121.0,,,3.43,1060669183.0,0.9537,93.0,0.9158,96.0,1.0186,90.0,0.9694,,0.9201,,0.778,93.0,0.7208,88.0,0.9262,75.0,0.9274,,0.9287,,20260116.0,35.0,245.0,0.9566742314833916
ABEO,100.0,,,5.68,290570047.0,0.2592,3.0,0.462,9.0,0.765,21.0,0.7486,14.0,0.7323,11.0,0.6392,16.0,0.6736,14.0,0.7361,24.0,0.8104,28.0,0.8846,35.0,20251219.0,35.0,217.0,1.0825541009885118
ABEV,122.0,,,2.41,38198741666.0,0.2819,53.0,0.2033,31.0,0.2408,14.0,0.3115,31.0,0.3822,45.0,0.2809,41.0,0.2516,51.0,0.2453,22.0,0.2919,22.0,0.3385,20.0,20270115.0,35.0,609.0,0.9370786516853932
ABFL,,,,70.76,,0.136,,0.0727,,0.1439,,0.1486,,0.1534,,0.24,,0.1509,,0.1544,,0.1644,,0.1745,,20251219.0,35.0,217.0,1.1063257065948855
ABG,149.0,,,238.54,4799400811.0,0.2456,27.0,0.233,18.0,0.283,16.0,0.2993,21.0,0.3156,28.0,0.3991,57.0,0.3565,57.0,0.341,37.0,0.3448,37.0,0.3487,38.0,20260116.0,35.0,245.0,1.1520213832275308
ABL,233.0,,,5.14,492436659.0,0.9983,,0.8078,,0.9845,,0.8762,,0.768,,0.6079,,0.6593,,0.9345,,0.9063,,0.8781,,20270115.0,35.0,609.0,1.0343528874686143
ABM,108.0,,,47.21,2939200123.0,0.2808,66.0,0.2024,40.0,0.2277,20.0,0.2769,45.0,0.326,59.0,0.3456,71.0,0.3207,78.0,0.2894,57.0,0.2822,47.0,0.2751,43.0,20260116.0,35.0,245.0,1.0191404839292164
ABNB,135.0,,,132.34,81681965101.0,0.2639,23.0,0.2618,24.0,0.2654,5.0,0.264,4.0,0.2625,4.0,0.4582,57.0,0.3457,51.0,0.3758,12.0,0.3844,11.0,0.3931,9.0,20270115.0,7.0,609.0,1.456060606060606
ABNY,,,,11.48,,0.1098,,0.2156,,0.2871,,,,,,0.3728,,0.2536,,0.2871,,,,,,20260116.0,35.0,245.0,
ABOS,228.0,,,1.16,70265142.0,0.5515,,0.7044,,,,,,,,0.7395,,0.8004,,,,,,,,20260116.0,35.0,245.0,
ABR,127.0,,,10.7,2056111963.0,0.302,74.0,0.2761,73.0,0.3078,59.0,0.328,53.0,0.3482,56.0,0.4246,90.0,0.4046,94.0,0.2122,59.0,0.408,72.0,0.6037,80.0,20270115.0,7.0,609.0,1.24390243902439
ABSI,102.0,,,2.57,334870991.0,0.3238,,0.6264,,1.1484,,1.0911,,1.0338,,0.9464,,0.9445,,1.0976,,0.988,,0.8785,,20251121.0,35.0,189.0,0.9055082027311888
