symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
ACN,152.0,,,253.97,158183237992.0,0.2176,57.0,0.2282,69.0,0.2802,68.0,0.2798,66.0,0.2793,64.0,0.3164,78.0,0.2423,72.0,0.2967,82.0,0.3288,86.0,0.361,87.0,20270115.0,7.0,609.0,1.1751250893495353
ACNB,208.0,,,44.29,463662323.0,0.279,36.0,0.2202,16.0,0.2857,7.0,0.273,1.0,0.2602,3.0,0.2647,2.0,0.2809,2.0,0.2789,14.0,0.2588,1.0,0.2386,1.0,20260116.0,35.0,245.0,0.9479853479853478
ACNT,468.0,,,12.17,114008561.0,0.3146,53.0,0.3484,41.0,0.5119,,0.4388,,0.3658,1.0,0.2583,5.0,0.2981,6.0,0.4069,,0.3863,,0.3658,1.0,20251219.0,35.0,217.0,0.8803555150410208
ACR,167.0,,,20.31,150828352.0,0.1418,10.0,0.2612,38.0,,,,,0.3077,4.0,0.3783,56.0,0.3882,67.0,,,,,0.3294,8.0,20251121.0,35.0,189.0,
ACRE,188.0,,,4.45,244499012.0,0.5447,94.0,0.4103,92.0,0.3192,56.0,,,,,0.443,92.0,0.3982,94.0,0.3358,67.0,,,,,20251121.0,35.0,189.0,
ACRS,173.0,,,1.76,191205978.0,0.6244,60.0,0.6286,50.0,0.8575,41.0,,,,,0.6431,40.0,0.7314,62.0,0.8575,51.0,,,,,20251219.0,35.0,217.0,
ACT,196.0,,,37.92,5592690125.0,0.2667,75.0,0.2171,56.0,0.2191,17.0,0.225,17.0,0.2308,20.0,0.2367,44.0,0.2366,48.0,0.2042,2.0,0.2018,1.0,0.1995,1.0,20260116.0,35.0,245.0,0.8968888888888888
ACTG,159.0,,,3.3,317786282.0,0.318,36.0,0.3659,34.0,0.5994,50.0,,,,,0.4887,50.0,0.4457,39.0,0.461,17.0,,,,,20251121.0,35.0,189.0,
ACVA,181.0,,,11.47,2081472510.0,1.1431,97.0,0.5328,64.0,0.4646,18.0,0.4935,22.0,0.5224,28.0,0.5638,69.0,0.4892,55.0,0.4715,5.0,0.4782,6.0,0.4849,7.0,20251121.0,35.0,189.0,0.9689969604863222
ACWI,,,,133.07,,0.0766,19.0,0.117,67.0,0.128,51.0,0.13,46.0,0.132,43.0,0.2159,78.0,0.1662,83.0,0.123,43.0,0.156,48.0,0.1891,50.0,20270115.0,35.0,609.0,1.2
ACWV,,,,119.89,,0.0646,28.0,0.0354,3.0,0.0873,45.0,0.0914,35.0,0.0954,31.0,0.1346,75.0,0.1119,77.0,0.0824,46.0,0.109,42.0,0.1356,34.0,20260116.0,35.0,245.0,1.1925601750547046
ACWX,,,,62.96,,0.0954,25.0,0.0426,4.0,0.1216,35.0,0.1223,23.0,0.123,18.0,0.1924,68.0,0.127,73.0,0.1323,50.0,0.1515,41.0,0.1707,37.0,20251219.0,35.0,217.0,1.2387571545380212
AD,,,,76.29,6560960702.0,0.0,,0.0,,0.2853,,0.2919,,0.2985,,0.0,,0.0,,0.3084,,0.3114,,0.3144,,,,,1.0668036998972252
ADAP,279.0,,,0.07,17784990.0,2.0091,99.0,1.5162,97.0,,,,,,,2.1804,99.0,1.242,95.0,,,,,,,20251219.0,35.0,217.0,
ADBE,160.0,,,359.44,152474449036.0,0.2958,62.0,0.2505,57.0,0.2921,49.0,0.2904,48.0,0.2888,47.0,0.3598,70.0,0.2591,53.0,0.3549,75.0,0.3598,77.0,0.3647,75.0,20271217.0,7.0,945.0,1.2389807162534436
ADC,189.0,,,72.83,8085149823.0,0.0753,4.0,0.1324,11.0,0.1971,32.0,0.1808,12.0,0.1646,6.0,0.1902,45.0,0.1935,45.0,0.2013,48.0,0.1892,21.0,0.1772,6.0,20260116.0,35.0,245.0,1.0464601769911506
ADCT,285.0,,,3.08,346384421.0,0.5743,56.0,0.6782,68.0,0.926,76.0,0.9432,78.0,0.9604,81.0,0.9936,83.0,0.9034,89.0,0.9336,84.0,0.97,88.0,1.0064,89.0,20260116.0,35.0,245.0,1.0284139100932994
ADEA,182.0,,,15.19,1661315064.0,0.3909,70.0,0.328,53.0,0.3189,1.0,0.3298,1.0,0.3406,1.0,0.4365,56.0,0.3716,53.0,0.3653,7.0,0.3654,1.0,0.3654,1.0,20251219.0,35.0,217.0,1.1079442086112796
ADI,181.0,,,231.82,115040214995.0,0.2917,60.0,0.2316,50.0,0.4115,87.0,0.4103,86.0,0.4091,86.0,0.4522,89.0,0.3518,87.0,0.2692,46.0,0.3022,57.0,0.3353,63.0,20270617.0,7.0,762.0,0.7365342432366562
ADM,196.0,,,59.74,28705321167.0,0.1481,23.0,0.2164,57.0,0.2571,56.0,0.2613,57.0,0.2655,57.0,0.313,75.0,0.2743,82.0,0.2633,61.0,0.2649,51.0,0.2665,30.0,20270115.0,7.0,609.0,1.013777267508611
ADMA,169.0,,,17.46,4166497181.0,0.3328,17.0,0.4368,28.0,0.4526,3.0,0.4492,2.0,0.4457,2.0,0.5809,37.0,0.5898,42.0,0.5394,7.0,0.546,5.0,0.5527,8.0,20270115.0,35.0,609.0,1.2154942119323242
ADNT,203.0,,,23.4,1901154123.0,0.5144,66.0,0.3677,46.0,0.456,39.0,0.4518,38.0,0.4477,39.0,0.5752,63.0,0.4864,67.0,0.4785,46.0,0.4935,47.0,0.5085,49.0,20260116.0,35.0,245.0,1.0922974767596283
ADP,202.0,,,305.17,123606980190.0,0.1741,54.0,0.1294,28.0,0.1551,27.0,0.1536,23.0,0.1522,19.0,0.2247,74.0,0.2113,75.0,0.2038,49.0,0.2012,30.0,0.1987,18.0,20270115.0,7.0,609.0,1.3098958333333337
ADPT,189.0,,,12.37,1883538019.0,0.4904,30.0,0.5734,38.0,0.8718,57.0,0.8574,54.0,0.843,53.0,0.7187,44.0,0.7398,59.0,0.8616,73.0,0.8677,76.0,0.8738,76.0,20260116.0,35.0,245.0,1.0120130627478423
ADSE,,,,11.4,625453607.0,0.524,67.0,0.785,80.0,0.5136,,0.8214,,1.1293,,0.6586,100.0,0.7668,100.0,0.3039,,0.7341,,1.1643,,20251121.0,35.0,189.0,0.893718042366691
ADSK,173.0,,,290.84,62223760690.0,0.2107,26.0,0.1952,17.0,0.4749,83.0,0.47,83.0,0.465,82.0,0.3086,35.0,0.2661,37.0,0.3149,8.0,0.3196,8.0,0.3242,9.0,20270617.0,7.0,762.0,0.68
ADT,173.0,,,8.77,7196210673.0,0.2419,33.0,0.1958,14.0,0.1786,2.0,0.2378,9.0,0.297,23.0,0.2985,27.0,0.2765,35.0,0.2852,24.0,0.2812,16.0,0.2771,8.0,20251121.0,35.0,189.0,1.1825063078216989
ADTN,285.0,,,8.74,699656210.0,0.5165,82.0,0.3172,46.0,0.4355,57.0,0.4782,68.0,0.5208,76.0,0.5896,90.0,0.5245,94.0,0.5085,87.0,0.5012,83.0,0.4938,79.0,20251121.0,35.0,189.0,1.0480970305311583
ADUR,,,,10.78,330909340.0,0.5723,,0.641,,0.9271,,0.9404,,0.9536,,0.9017,,0.8227,,0.8564,,0.887,,0.9175,,,,,0.9432156529136536
ADUS,176.0,,,114.86,2131192015.0,0.2598,41.0,0.3068,53.0,0.2469,7.0,0.2458,6.0,0.2446,7.0,0.3429,48.0,0.3316,40.0,0.2762,10.0,0.274,9.0,0.2717,8.0,20260116.0,35.0,245.0,1.114727420667209
ADV,165.0,,,1.78,581815398.0,0.7467,80.0,1.1561,97.0,,,,,,,1.0472,100.0,0.9637,100.0,,,,,,,20251121.0,35.0,189.0,
ADVM,288.0,,,2.82,59070524.0,0.8879,80.0,0.8635,77.0,1.079,63.0,0.9964,54.0,0.9137,46.0,0.9561,78.0,1.0066,92.0,0.8591,34.0,0.8864,40.0,0.9137,53.0,20251219.0,35.0,217.0,0.8896025692492975
AEE,187.0,,,101.57,27464190685.0,0.1083,22.0,0.1314,31.0,0.1449,21.0,0.1426,12.0,0.1403,8.0,0.1895,61.0,0.1926,72.0,0.1716,49.0,0.1688,31.0,0.166,20.0,20260116.0,35.0,245.0,1.1837307152875176
AEG,922.0,,,7.47,11940714587.0,0.1548,14.0,0.0788,1.0,,,,,,,0.3463,61.0,0.2084,66.0,,,,,,,20260116.0,35.0,245.0,
AEHR,218.0,,,17.85,533984546.0,1.0014,70.0,0.7831,57.0,0.8105,41.0,0.8257,43.0,0.8409,46.0,0.9444,50.0,0.7605,49.0,0.7292,10.0,0.8092,25.0,0.8892,61.0,20270115.0,35.0,609.0,0.9800169553106456
AEIS,188.0,,,152.96,5769651453.0,0.5766,80.0,0.3896,55.0,0.3401,16.0,0.3439,16.0,0.3477,17.0,0.547,75.0,0.4356,63.0,0.36,17.0,0.3651,18.0,0.3703,20.0,20260116.0,35.0,245.0,1.0616458272753708
AEM,187.0,,,130.72,65666148945.0,0.0906,1.0,0.2254,16.0,0.3137,21.0,0.3101,19.0,0.3065,17.0,0.3773,41.0,0.3025,38.0,0.359,30.0,0.3544,26.0,0.3499,21.0,20270617.0,7.0,762.0,1.1428571428571428
AEO,160.0,,,12.9,2234290939.0,0.6882,90.0,0.478,83.0,0.6772,90.0,0.6618,90.0,0.6463,88.0,0.7143,95.0,0.5574,93.0,0.512,88.0,0.5756,93.0,0.6393,94.0,20270115.0,7.0,609.0,0.8697491689332124
AEP,187.0,,,111.68,59725906657.0,0.1074,21.0,0.1055,9.0,0.1639,44.0,0.1631,36.0,0.1623,32.0,0.2025,70.0,0.1873,66.0,0.1303,19.0,0.1802,27.0,0.23,52.0,20270115.0,35.0,609.0,1.1048436541998774
AER,174.0,,,115.24,20548444019.0,0.1989,31.0,0.1575,11.0,0.187,5.0,0.1937,6.0,0.2004,7.0,0.2936,43.0,0.2601,41.0,0.2301,8.0,0.242,12.0,0.254,16.0,20270115.0,35.0,609.0,1.249354672173464
AES,172.0,,,13.52,9623355778.0,0.2822,55.0,0.3344,73.0,0.3767,73.0,0.3885,74.0,0.4003,76.0,0.5726,89.0,0.4265,88.0,0.3405,64.0,0.3804,70.0,0.4203,77.0,20270115.0,7.0,609.0,0.9791505791505792
AESI,176.0,,,11.4,1892365645.0,0.4772,77.0,0.3458,44.0,0.5032,73.0,0.4883,62.0,0.4734,50.0,0.5828,97.0,0.5024,100.0,0.442,81.0,0.5052,85.0,0.5685,86.0,20260116.0,35.0,245.0,1.0346098709809544
AETH,,,,51.72,,0.6731,67.0,0.2788,82.0,0.5836,26.0,0.6012,16.0,0.6188,18.0,0.5197,37.0,0.1932,46.0,0.5263,35.0,0.601,27.0,0.6757,51.0,20251219.0,35.0,217.0,0.9996673320026612
AEVA,153.0,,,12.75,718178175.0,0.503,13.0,0.9547,80.0,1.0542,74.0,1.0537,76.0,1.0532,75.0,1.3256,100.0,1.1178,100.0,0.9939,77.0,1.0077,78.0,1.0215,77.0,20270115.0,35.0,609.0,0.9563443105248172
AEYE,160.0,,,11.28,140019764.0,1.0343,79.0,0.6891,36.0,0.7707,10.0,0.7526,3.0,0.7346,4.0,0.7785,30.0,0.7527,19.0,0.7714,10.0,0.773,4.0,0.7747,6.0,20251219.0,35.0,217.0,1.027106032420941
AFCG,159.0,,,3.95,89248276.0,0.6775,96.0,0.6524,98.0,0.8168,99.0,0.7697,91.0,0.7227,76.0,0.6771,100.0,0.5431,100.0,0.8168,100.0,0.7697,100.0,0.7227,95.0,20260116.0,35.0,245.0,1.0
AFG,196.0,,,132.34,11036427295.0,0.2303,69.0,0.1721,57.0,0.2132,51.0,0.2036,44.0,0.1941,34.0,0.2609,71.0,0.2232,71.0,0.2125,56.0,0.2309,61.0,0.2493,66.0,20251219.0,35.0,217.0,1.1340864440078584
AFK,,,,21.62,,0.0972,6.0,0.1492,26.0,,,,,0.209,4.0,0.2455,94.0,0.2322,98.0,,,,,0.209,5.0,20251219.0,35.0,217.0,
AFL,195.0,,,106.62,57023683542.0,0.1464,37.0,0.134,28.0,0.1602,24.0,0.1582,20.0,0.1561,18.0,0.2476,68.0,0.2211,69.0,0.2041,49.0,0.2024,37.0,0.2006,17.0,20270115.0,7.0,609.0,1.279393173198483
AFMDQ,,,,0.0,81962.0,42.8541,,16.5941,,,,,,,,0.0,,0.0,,,,,,,,,,,
AFRM,194.0,,,75.36,24311136197.0,0.6857,41.0,0.522,19.0,1.035,74.0,1.0265,74.0,1.0181,73.0,0.8176,33.0,0.6551,28.0,0.6273,6.0,0.6327,8.0,0.6381,11.0,20270115.0,7.0,609.0,0.6163662932294204
AFYA,159.0,,,14.81,1344910948.0,0.288,28.0,0.3302,27.0,0.3786,3.0,0.3521,1.0,0.3256,1.0,0.3391,16.0,0.318,19.0,0.3713,4.0,0.3756,3.0,0.3799,5.0,20251219.0,35.0,217.0,1.066742402726498
AG,180.0,,,8.6,4199096044.0,0.2136,3.0,0.5671,77.0,0.5304,45.0,0.5386,48.0,0.5468,51.0,0.6476,64.0,0.5334,66.0,0.5794,41.0,0.5677,32.0,0.556,23.0,20270115.0,7.0,609.0,1.0540289639806908
AGCO,194.0,,,114.85,8569756960.0,0.3736,75.0,0.3054,70.0,0.3045,51.0,0.3069,49.0,0.3093,49.0,0.4738,90.0,0.3744,87.0,0.338,65.0,0.3495,64.0,0.3609,61.0,20251121.0,35.0,189.0,1.1388074291300097
