symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,143.0,,,113.99,32380567831.0,0.4845,90.0,0.3512,87.0,0.3316,66.0,0.3061,57.0,0.2806,48.0,0.3543,80.0,0.302,80.0,0.2879,50.0,0.3082,57.0,0.3284,62.0,20270115.0,35.0,609.0,1.006860503103561
AA,178.0,,,30.33,7852497640.0,0.5373,79.0,0.4081,73.0,0.4412,64.0,0.4302,61.0,0.4192,57.0,0.5702,82.0,0.4827,84.0,0.4329,67.0,0.4476,69.0,0.4622,70.0,20270115.0,7.0,609.0,1.0404463040446303
AAAU,,,,33.07,,0.0813,,0.0846,,0.1637,,0.186,,0.2083,,0.1956,,0.1034,,0.153,,0.1628,,0.1727,,20251219.0,35.0,217.0,0.875268817204301
AACT,,,,11.36,702726171.0,0.0289,,0.0292,,,,,,,,0.0325,,0.0347,,,,,,,,,,,
AAL,177.0,,,12.51,8250495271.0,0.8529,96.0,0.454,82.0,0.5568,84.0,0.5581,84.0,0.5595,84.0,0.6229,91.0,0.4765,84.0,0.4118,60.0,0.441,66.0,0.4703,73.0,20271217.0,7.0,945.0,0.7901809711521233
AAMI,163.0,,,40.06,1433959767.0,0.2789,,0.2545,,,,,,0.3951,,0.359,,0.3319,,,,,,0.3304,,20260116.0,35.0,245.0,
AAOI,143.0,,,28.63,1607262386.0,0.3319,11.0,0.7983,79.0,0.9113,74.0,0.9106,74.0,0.91,74.0,1.3514,95.0,1.1336,96.0,0.9955,89.0,1.0065,89.0,1.0175,88.0,20270115.0,7.0,609.0,1.1053151768065013
AAON,142.0,,,78.69,6402698293.0,0.609,96.0,0.5404,97.0,0.6007,97.0,0.5938,98.0,0.5869,97.0,0.682,100.0,0.5087,97.0,0.5145,100.0,0.516,100.0,0.5176,100.0,20260116.0,35.0,245.0,0.868979454361738
AAP,143.0,,,61.13,3663251992.0,0.3541,78.0,0.4687,95.0,0.441,85.0,0.4404,85.0,0.4399,84.0,0.8786,100.0,0.5356,98.0,0.494,94.0,0.5251,95.0,0.5562,96.0,20270115.0,7.0,609.0,1.1923251589464123
AAPB,,,,21.21,,0.207,,0.2486,,0.5228,,0.5595,,0.5962,,0.7809,,0.5976,,0.4598,,0.5147,,0.5696,,20260116.0,35.0,245.0,0.919928507596068
AAPD,,,,17.08,,0.1077,,0.1279,,,,,,0.3146,,0.4063,,0.3139,,,,,,0.3146,,20260116.0,35.0,245.0,
AAPL,170.0,,,211.18,3154142094060.0,0.1082,7.0,0.1332,12.0,0.2685,44.0,0.2686,44.0,0.2687,44.0,0.3965,81.0,0.3148,72.0,0.2532,23.0,0.2743,27.0,0.2954,36.0,20271217.0,7.0,945.0,1.0212211466865226
AAPU,,,,23.1,,0.2162,,0.2619,,0.4744,,0.4947,,0.515,,0.7799,,0.6136,,0.4006,,0.4801,,0.5596,,20260116.0,35.0,245.0,0.97048716393774
AAPW,,,,36.01,,0.2519,,0.1547,,,,,,0.4819,,0.0,,0.0,,,,,,0.7132,,20251219.0,35.0,217.0,
AAPX,,,,19.95,,0.2082,,0.2415,,0.5931,,0.5709,,0.5487,,0.7845,,0.5946,,0.4669,,0.5117,,0.5565,,20251219.0,35.0,217.0,0.8963040812751797
AAPY,,,,21.77,,0.0847,,0.0945,,,,,,,,0.3358,,0.1963,,,,,,,,20260116.0,35.0,245.0,
AAT,165.0,,,20.14,1557150315.0,0.271,73.0,0.2342,68.0,,,,,0.3918,78.0,0.2975,79.0,0.2763,82.0,,,,,0.3918,85.0,20260116.0,35.0,245.0,
AAXJ,,,,84.61,,0.0566,2.0,0.0614,13.0,0.1437,25.0,0.1613,33.0,0.1789,45.0,0.2209,80.0,0.1312,86.0,0.1547,27.0,0.1668,17.0,0.1789,12.0,20251219.0,35.0,217.0,1.0340979541227526
AB,163.0,,,41.21,4561946899.0,0.1704,22.0,0.1625,9.0,0.172,8.0,0.265,36.0,0.3579,67.0,0.3244,67.0,0.284,56.0,0.1247,3.0,0.2176,14.0,0.3106,45.0,20260116.0,35.0,245.0,0.821132075471698
ABAT,247.0,,,2.4,235275120.0,1.2223,88.0,1.3042,94.0,1.4771,,1.4676,,1.4582,,1.0623,80.0,1.0632,94.0,1.0708,,1.1631,,1.2555,,20251219.0,35.0,217.0,0.7925183973834833
ABBV,169.0,,,189.26,334308854297.0,0.2957,79.0,0.2409,74.0,0.2713,79.0,0.271,77.0,0.2707,73.0,0.2931,76.0,0.2877,87.0,0.2073,37.0,0.2598,44.0,0.3123,66.0,20270115.0,7.0,609.0,0.958671586715867
ABCB,170.0,,,67.34,4640459484.0,0.2859,62.0,0.2068,22.0,0.3051,47.0,0.2854,32.0,0.2658,21.0,0.3259,67.0,0.2727,44.0,0.2448,9.0,0.2517,8.0,0.2586,14.0,20260116.0,35.0,245.0,0.8819201121233357
ABCL,142.0,,,4.48,1337212770.0,1.18,98.0,0.9764,97.0,0.9954,88.0,1.0176,,1.0397,,0.8069,93.0,0.749,93.0,0.8761,64.0,0.8927,,0.9093,,20260116.0,35.0,245.0,0.8772602201257862
ABEO,121.0,,,6.59,337122661.0,0.4637,23.0,0.4643,9.0,0.7965,24.0,0.7782,17.0,0.7599,14.0,0.6235,14.0,0.6702,14.0,0.6971,19.0,0.7285,16.0,0.7599,11.0,20251219.0,35.0,217.0,0.9361346697507068
ABEV,143.0,,,2.35,37681544148.0,0.2849,54.0,0.2265,45.0,0.3032,37.0,0.5166,90.0,0.7299,98.0,0.2767,39.0,0.2467,50.0,0.2313,16.0,0.4806,77.0,0.7299,92.0,20270115.0,35.0,609.0,0.9303135888501745
ABFL,,,,69.93,,0.1652,,0.0784,,0.1327,,0.1436,,0.1545,,0.2392,,0.1507,,0.14,,0.1614,,0.1828,,20251219.0,35.0,217.0,1.1239554317548746
ABG,170.0,,,229.96,4520829764.0,0.5682,85.0,0.4552,81.0,0.396,62.0,0.4107,66.0,0.4254,70.0,0.428,64.0,0.3698,62.0,0.3499,40.0,0.3568,42.0,0.3636,44.0,20260116.0,35.0,245.0,0.8687606525444364
ABL,254.0,,,5.06,495211062.0,0.4398,,0.3892,,1.0123,,0.8097,,0.6071,,0.6262,,0.6601,,0.7781,,0.7408,,0.7036,,20270115.0,35.0,609.0,0.9149067555884896
ABM,129.0,,,47.72,2970951836.0,0.2585,60.0,0.2204,48.0,0.2674,44.0,0.2642,39.0,0.2609,36.0,0.346,71.0,0.3199,78.0,0.2788,53.0,0.2966,53.0,0.3143,57.0,20260116.0,35.0,245.0,1.1226343679031037
ABNB,156.0,,,139.34,86002456045.0,0.2269,14.0,0.1971,6.0,0.2736,7.0,0.2745,7.0,0.2754,7.0,0.4531,57.0,0.3418,50.0,0.3645,5.0,0.3762,4.0,0.3879,7.0,20270115.0,7.0,609.0,1.3704918032786884
ABNY,,,,12.12,,0.2362,,0.1358,,,,,,0.7018,,0.3711,,0.2485,,,,,,0.7018,,20260116.0,35.0,245.0,
ABOS,249.0,,,1.5,90860100.0,1.1323,,0.9297,,,,,,,,0.7569,,0.7978,,,,,,,,20260116.0,35.0,245.0,
ABR,148.0,,,11.21,2336769348.0,0.2553,64.0,0.3397,84.0,0.3855,76.0,0.427,74.0,0.4684,79.0,0.4248,90.0,0.4136,94.0,0.1775,39.0,0.3782,63.0,0.5789,74.0,20270115.0,7.0,609.0,0.8857142857142857
ABSI,123.0,,,3.12,397984065.0,0.7836,,0.5878,,1.12,,1.096,,1.0721,,0.8939,,0.8737,,2.3459,,1.6965,,1.0471,,20251121.0,35.0,189.0,1.5479014598540144
ABT,178.0,,,123.67,215166009614.0,0.5792,99.0,0.2643,88.0,0.1824,44.0,0.1826,42.0,0.1829,41.0,0.2645,84.0,0.2337,85.0,0.1981,39.0,0.2244,49.0,0.2507,57.0,20270115.0,7.0,609.0,1.2289156626506024
ABUS,255.0,,,3.13,599479557.0,0.3292,19.0,0.3348,7.0,0.7031,20.0,0.9185,51.0,1.1339,78.0,0.444,21.0,0.477,19.0,0.9372,50.0,0.8391,37.0,0.741,23.0,20270115.0,35.0,609.0,0.9135547087642896
ACA,142.0,,,90.0,4393449000.0,0.263,43.0,0.1979,12.0,0.388,54.0,0.4022,59.0,0.4163,66.0,0.3738,65.0,0.3183,55.0,0.3003,16.0,0.3028,15.0,0.3052,15.0,20251219.0,35.0,217.0,0.7528592739930383
ACAD,143.0,,,22.56,3775686631.0,0.4654,49.0,0.3432,17.0,0.5647,32.0,0.62,41.0,0.6753,52.0,0.5324,25.0,0.4984,37.0,0.5111,17.0,0.4968,13.0,0.4824,8.0,20251219.0,35.0,217.0,0.8012903225806453
ACB,164.0,,,4.53,256464150.0,0.3895,15.0,0.3877,7.0,0.8533,40.0,0.8482,35.0,0.8432,33.0,0.8842,50.0,0.6428,39.0,0.6716,23.0,0.723,14.0,0.7743,12.0,20270115.0,35.0,609.0,0.8523933034661637
ACCO,149.0,,,3.75,344062860.0,0.3357,57.0,0.3106,56.0,0.5858,88.0,,,,,0.5021,90.0,0.3908,84.0,0.4024,56.0,,,,,20251219.0,35.0,217.0,
ACDC,135.0,,,7.93,1270211513.0,0.3949,,0.6896,,0.8123,,0.9428,,1.0733,,1.0051,,0.8896,,0.6706,,0.8134,,0.9563,,20251121.0,35.0,189.0,0.8627492575307595
ACEL,262.0,,,12.19,1031777363.0,0.2391,28.0,0.1853,8.0,0.5323,59.0,,,,,0.3197,24.0,0.2872,31.0,0.3108,5.0,,,,,20260116.0,35.0,245.0,
ACES,,,,28.43,,0.221,12.0,0.1488,2.0,0.2489,8.0,0.2623,7.0,0.2757,10.0,0.3398,33.0,0.2629,41.0,0.2286,4.0,0.265,7.0,0.3015,10.0,20251219.0,35.0,217.0,1.0102935569958065
ACET,135.0,,,0.76,62859295.0,0.4621,56.0,0.6355,72.0,,,,,,,1.0073,85.0,0.8656,92.0,,,,,,,20260116.0,35.0,245.0,
ACGL,159.0,,,88.35,33109604385.0,0.2839,84.0,0.2281,77.0,0.2741,78.0,0.27,76.0,0.2659,74.0,0.2856,87.0,0.2466,86.0,0.2576,74.0,0.2605,74.0,0.2634,75.0,20251219.0,35.0,217.0,0.9648148148148148
ACHC,142.0,,,21.92,2019318631.0,0.2943,51.0,0.3985,79.0,0.7069,96.0,0.6964,96.0,0.6859,95.0,0.6237,95.0,0.4859,88.0,0.6476,100.0,0.6455,99.0,0.6434,99.0,20260116.0,35.0,245.0,0.9269098219414128
ACHR,142.0,,,13.29,7296356275.0,0.6963,,0.7771,,0.8439,,0.8538,,0.8638,,0.9474,,0.8374,,0.8076,,0.8024,,0.7972,,20270115.0,7.0,609.0,0.9397985476692434
ACHV,130.0,,,2.68,133156071.0,1.1268,,0.8407,,1.2749,,1.8697,,2.4645,,1.0833,,0.8486,,2.8038,,2.6342,,2.4645,,20251219.0,35.0,217.0,1.4088891265978498
ACI,192.0,,,20.47,11612650917.0,0.3254,39.0,0.2659,25.0,0.1613,3.0,0.2046,3.0,0.248,4.0,0.2952,15.0,0.2442,14.0,0.2559,8.0,0.2496,2.0,0.2434,1.0,20270115.0,7.0,609.0,1.219941348973607
ACIC,142.0,,,10.8,522216729.0,0.1281,,0.1802,,0.337,,0.3712,,0.4054,,0.3469,,0.3663,,0.4402,,0.429,,0.4179,,20251121.0,35.0,189.0,1.1557112068965518
ACIO,,,,41.59,,0.0433,,0.0514,,0.1153,,0.1367,,0.1581,,0.1442,,0.1164,,0.1153,,0.1413,,0.1673,,20251121.0,35.0,189.0,1.033650329188003
ACIU,128.0,,,2.07,208241993.0,0.288,9.0,0.4647,17.0,,,,,,,0.5832,16.0,0.6547,19.0,,,,,,,20251121.0,35.0,189.0,
