symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,147.0,,,116.19,33005512114.0,0.5289,92.0,0.3588,88.0,0.3555,73.0,0.3252,64.0,0.2949,53.0,0.3553,80.0,0.3034,80.0,0.2929,53.0,0.3047,56.0,0.3165,57.0,20270115.0,35.0,609.0,0.9369618696186964
AA,182.0,,,31.93,8266740939.0,0.5381,79.0,0.4065,73.0,0.45,66.0,0.431,61.0,0.4121,57.0,0.5721,82.0,0.4811,84.0,0.4315,67.0,0.4506,70.0,0.4696,71.0,20270115.0,7.0,609.0,1.0454756380510442
AAAU,,,,33.9,,0.1157,,0.0867,,0.1251,,0.126,,0.1268,,0.1958,,0.1034,,0.1755,,0.1813,,0.1871,,20251219.0,35.0,217.0,1.4388888888888889
AACT,,,,11.43,707056390.0,0.036,,0.0452,,,,,,,,0.0331,,0.0356,,,,,,,,,,,
AAL,181.0,,,12.5,8243900000.0,0.2184,15.0,0.3092,47.0,0.5313,81.0,0.5287,81.0,0.5261,81.0,0.6227,91.0,0.4762,84.0,0.4185,62.0,0.4406,66.0,0.4627,70.0,20271217.0,7.0,945.0,0.8333648571968981
AAMI,167.0,,,39.51,1414272243.0,0.2598,,0.237,,0.2191,,0.3,,0.3809,,0.3588,,0.3311,,0.2191,,0.3,,0.3809,,20260116.0,35.0,245.0,1.0
AAOI,147.0,,,26.35,1479265306.0,0.5301,42.0,0.8323,83.0,1.0405,83.0,1.0414,82.0,1.0423,82.0,1.3468,95.0,1.1242,96.0,0.9863,88.0,0.9954,88.0,1.0046,87.0,20270115.0,7.0,609.0,0.9558286921451892
AAON,146.0,,,76.0,6183823296.0,0.5631,95.0,0.427,92.0,0.6208,98.0,0.675,99.0,0.7292,100.0,0.6815,100.0,0.5098,97.0,0.4812,99.0,0.5058,100.0,0.5304,100.0,20260116.0,35.0,245.0,0.7493333333333333
AAP,147.0,,,65.63,3932916963.0,0.3458,77.0,0.449,94.0,0.4883,90.0,0.4846,90.0,0.4808,89.0,0.8813,100.0,0.5397,98.0,0.4857,94.0,0.5176,95.0,0.5496,96.0,20270115.0,7.0,609.0,1.0680973999174577
AAPB,,,,21.85,,0.2071,,0.2642,,0.5234,,0.581,,0.6385,,0.7762,,0.5967,,0.3962,,0.4758,,0.5555,,20260116.0,35.0,245.0,0.8189328743545612
AAPD,,,,16.83,,0.1058,,0.1364,,0.2726,,,,,,0.4039,,0.3137,,0.2601,,,,,,20260116.0,35.0,245.0,
AAPL,174.0,,,214.4,3202235387674.0,0.111,7.0,0.1407,15.0,0.3493,67.0,0.3473,66.0,0.3453,65.0,0.3941,81.0,0.3143,71.0,0.2569,25.0,0.2744,27.0,0.292,33.0,20271217.0,7.0,945.0,0.7900950187158076
AAPU,,,,23.79,,0.2133,,0.2738,,0.5698,,0.579,,0.5881,,0.7749,,0.6127,,0.3928,,0.489,,0.5852,,20260116.0,35.0,245.0,0.844559585492228
AAPW,,,,36.31,,0.2516,,0.1653,,,,,,0.5297,,0.0,,0.0,,,,,,0.6811,,20251219.0,35.0,217.0,
AAPX,,,,20.52,,0.1973,,0.2471,,0.6156,,0.6029,,0.5902,,0.7788,,0.5933,,0.444,,0.4959,,0.5478,,20251219.0,35.0,217.0,0.8225244650854205
AAPY,,,,22.01,,0.0894,,0.097,,0.1315,,,,,,0.3336,,0.194,,0.1315,,,,,,20260116.0,35.0,245.0,
AAT,169.0,,,20.26,1566428337.0,0.2078,55.0,0.2125,57.0,,,,,0.281,56.0,0.295,79.0,0.2763,82.0,,,,,0.4437,92.0,20260116.0,35.0,245.0,
AAXJ,,,,85.2,,0.0508,1.0,0.0704,23.0,0.1504,30.0,0.1532,25.0,0.156,25.0,0.2208,80.0,0.1313,86.0,0.1477,21.0,0.167,17.0,0.1863,19.0,20251219.0,35.0,217.0,1.0900783289817233
AB,167.0,,,42.02,4651614051.0,0.1639,20.0,0.179,16.0,0.1476,4.0,0.223,17.0,0.2985,45.0,0.32,66.0,0.28,53.0,0.1061,1.0,0.198,7.0,0.2898,34.0,20260116.0,35.0,245.0,0.8878923766816144
ABAT,251.0,,,2.88,282330144.0,0.9271,77.0,1.6898,97.0,1.4099,,1.5305,,1.6511,,1.068,80.0,1.0859,94.0,1.2316,,1.4866,,1.7417,,20251219.0,35.0,217.0,0.9713165632146356
ABBV,173.0,,,187.11,330511105078.0,0.2891,78.0,0.2184,63.0,0.357,95.0,0.3612,95.0,0.3655,94.0,0.294,76.0,0.2879,87.0,0.2118,41.0,0.2632,49.0,0.3146,68.0,20270115.0,7.0,609.0,0.7286821705426356
ABCB,174.0,,,66.87,4608071805.0,0.2923,64.0,0.2068,22.0,0.3065,47.0,0.3613,57.0,0.4161,78.0,0.3248,67.0,0.2725,44.0,0.2424,9.0,0.2523,8.0,0.2623,17.0,20260116.0,35.0,245.0,0.6983116523664545
ABCL,146.0,,,4.92,1468546183.0,1.3865,99.0,1.1864,99.0,1.1263,94.0,1.1135,,1.1007,,0.8078,93.0,0.7509,93.0,0.972,81.0,0.9739,,0.9758,,20260116.0,35.0,245.0,0.8746295464750786
ABEO,125.0,,,6.52,333541683.0,0.5165,30.0,0.538,20.0,0.8176,27.0,0.918,35.0,1.0184,44.0,0.6262,14.0,0.6729,14.0,0.7939,32.0,0.7595,21.0,0.7251,4.0,20251219.0,35.0,217.0,0.8273420479302831
ABEV,147.0,,,2.38,37581866665.0,0.2428,40.0,0.2179,40.0,0.2674,24.0,0.3146,32.0,0.3617,35.0,0.2747,38.0,0.2459,49.0,0.1978,6.0,0.2764,16.0,0.3549,26.0,20270115.0,35.0,609.0,0.8785759694850603
ABFL,,,,70.23,,0.1106,,0.0719,,0.1175,,0.138,,0.1584,,0.2391,,0.1507,,0.133,,0.1604,,0.1878,,20251219.0,35.0,217.0,1.16231884057971
ABG,174.0,,,233.82,4596714288.0,0.5668,85.0,0.3814,67.0,0.428,71.0,0.4104,65.0,0.3927,61.0,0.4226,63.0,0.3684,61.0,0.3566,43.0,0.3534,41.0,0.3503,39.0,20260116.0,35.0,245.0,0.8611111111111112
ABL,258.0,,,5.32,520656713.0,0.3155,,0.356,,0.9668,,0.8934,,0.8201,,0.6281,,0.6597,,0.7355,,0.9811,,1.2267,,20270115.0,35.0,609.0,1.0981643160958137
ABM,133.0,,,47.87,2980290394.0,0.2618,61.0,0.2123,44.0,0.3837,75.0,0.3248,57.0,0.2658,39.0,0.3449,71.0,0.3199,78.0,0.2969,61.0,0.3105,57.0,0.3241,61.0,20260116.0,35.0,245.0,0.955972906403941
ABNB,160.0,,,139.43,86058002954.0,0.2225,13.0,0.2043,7.0,0.3476,30.0,0.347,30.0,0.3464,28.0,0.453,57.0,0.3409,50.0,0.3667,6.0,0.375,4.0,0.3834,5.0,20270115.0,7.0,609.0,1.080691642651297
ABNY,,,,12.11,,0.2417,,0.1426,,,,,,0.6689,,0.3715,,0.2478,,,,,,0.7071,,20260116.0,35.0,245.0,
ABOS,253.0,,,1.67,101157575.0,1.1306,,0.8768,,,,,,,,0.7589,,0.7912,,,,,,,,20260116.0,35.0,245.0,
ABR,152.0,,,11.82,2463926216.0,0.347,81.0,0.3722,87.0,0.4506,84.0,0.4682,79.0,0.4857,80.0,0.4288,91.0,0.4155,94.0,0.1423,17.0,0.3392,47.0,0.5361,67.0,20270115.0,7.0,609.0,0.7244767193507048
ABSI,127.0,,,3.63,463039185.0,0.8125,,0.8324,,0.8412,,1.0288,,1.2165,,0.8391,,0.8518,,1.0629,,1.0652,,1.0674,,20251121.0,35.0,189.0,1.0353810264385692
ABT,182.0,,,125.73,218750089041.0,0.5952,99.0,0.2886,92.0,0.1888,49.0,0.1849,44.0,0.1809,39.0,0.2617,83.0,0.2304,84.0,0.2016,41.0,0.2272,52.0,0.2527,57.0,20270115.0,7.0,609.0,1.228772309356409
ABUS,259.0,,,3.15,603310093.0,0.2676,11.0,0.2773,2.0,0.8463,41.0,0.8032,31.0,0.76,27.0,0.444,21.0,0.4765,19.0,1.8183,91.0,1.2892,81.0,0.76,26.0,20270115.0,35.0,609.0,1.6050796812749002
ACA,146.0,,,88.92,4340727523.0,0.246,37.0,0.2193,22.0,0.4861,85.0,0.4863,87.0,0.4865,85.0,0.3722,64.0,0.3186,55.0,0.3002,16.0,0.3012,14.0,0.3023,14.0,20251219.0,35.0,217.0,0.6193707587908699
ACAD,147.0,,,22.57,3777360289.0,0.2885,16.0,0.292,7.0,0.5813,35.0,0.646,47.0,0.7107,57.0,0.5325,25.0,0.4991,37.0,0.4962,15.0,0.507,15.0,0.5179,16.0,20251219.0,35.0,217.0,0.7848297213622291
ACB,168.0,,,5.05,284044331.0,0.4848,26.0,0.3885,7.0,0.8986,46.0,0.9361,45.0,0.9736,48.0,0.8909,50.0,0.6461,40.0,0.6706,23.0,0.7681,18.0,0.8656,26.0,20270115.0,35.0,609.0,0.8205319944450379
ACCO,153.0,,,3.92,353188495.0,0.3954,74.0,0.3287,62.0,,,,,,,0.5032,90.0,0.3917,84.0,,,,,,,20251219.0,35.0,217.0,
ACDC,139.0,,,7.75,1241379500.0,0.3546,,0.5897,,0.8325,,0.972,,1.1115,,1.0048,,0.8893,,0.7622,,0.8724,,0.9826,,20251121.0,35.0,189.0,0.8975308641975308
ACEL,266.0,,,12.77,1080869389.0,0.2688,37.0,0.2776,41.0,0.3804,20.0,0.3722,,0.3639,12.0,0.3196,24.0,0.2896,33.0,0.3804,26.0,0.3426,,0.3047,2.0,20260116.0,35.0,245.0,0.9204728640515852
ACES,,,,29.31,,0.2222,12.0,0.1997,14.0,0.2479,8.0,0.3153,19.0,0.3826,46.0,0.3358,30.0,0.2626,41.0,0.2175,4.0,0.2652,7.0,0.3128,14.0,20251219.0,35.0,217.0,0.841103710751665
ACET,139.0,,,0.75,62197617.0,0.4609,56.0,0.5983,68.0,,,,,,,1.0066,85.0,0.8666,92.0,,,,,,,20260116.0,35.0,245.0,
ACGL,163.0,,,89.0,33353195712.0,0.2992,86.0,0.2186,74.0,0.2564,72.0,0.2554,71.0,0.2545,70.0,0.2857,87.0,0.2459,86.0,0.2528,71.0,0.2568,72.0,0.2607,73.0,20251219.0,35.0,217.0,1.005481597494127
ACHC,146.0,,,22.04,2030373372.0,0.3238,60.0,0.3998,79.0,0.752,97.0,0.7682,98.0,0.7843,98.0,0.6242,95.0,0.4875,88.0,0.6552,100.0,0.6595,100.0,0.6638,100.0,20260116.0,35.0,245.0,0.8585003905233012
ACHR,146.0,,,10.99,6033630852.0,1.2421,,0.9207,,0.7989,,0.7914,,0.784,,0.9592,,0.8407,,0.8059,,0.7822,,0.7586,,20270115.0,7.0,609.0,0.988375031589588
ACHV,134.0,,,2.65,131665520.0,1.1155,,0.8544,,0.9546,,0.9617,,0.9688,,1.0719,,0.8394,,1.0114,,1.3348,,1.6582,,20251219.0,35.0,217.0,1.3879588229177495
ACI,196.0,,,20.57,11601274457.0,0.4053,54.0,0.2733,26.0,0.2408,7.0,0.2022,2.0,0.1637,2.0,0.299,15.0,0.2432,14.0,0.2505,8.0,0.2502,2.0,0.25,1.0,20270115.0,7.0,609.0,1.2373887240356083
ACIC,146.0,,,10.89,526568543.0,0.1849,,0.1926,,0.7092,,,,,,0.3461,,0.3665,,0.4224,,,,,,20251121.0,35.0,189.0,
ACIO,,,,41.74,,0.0391,,0.0521,,,,,,0.1687,,0.1437,,0.1164,,,,,,0.1687,,20251121.0,35.0,189.0,
ACIU,132.0,,,2.31,232385994.0,0.63,61.0,0.6156,51.0,,,,,,,0.6018,18.0,0.662,20.0,,,,,,,20251121.0,35.0,189.0,
ACIW,146.0,,,45.52,4775048048.0,0.2577,47.0,0.1866,11.0,0.44,72.0,0.3988,63.0,0.3575,54.0,0.3936,73.0,0.3272,65.0,0.3147,43.0,0.323,47.0,0.3314,51.0,20251121.0,35.0,189.0,0.8099297893681043
ACLS,163.0,,,75.25,2417744875.0,0.4468,47.0,0.3913,32.0,0.6153,79.0,0.578,69.0,0.5406,57.0,0.5919,64.0,0.5046,59.0,0.5261,57.0,0.5087,49.0,0.4912,38.0,20251219.0,35.0,217.0,0.8801038062283738
