symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,246.0,,,143.2,40597260281.0,0.1983,36.0,0.2056,43.0,0.3146,61.0,0.3184,62.0,0.3223,63.0,0.3131,67.0,0.2505,62.0,0.3234,69.0,0.3228,65.0,0.3223,60.0,20270115.0,35.0,609.0,1.013819095477387
AA,281.0,,,38.91,10074371832.0,0.889,97.0,0.5296,89.0,0.5951,88.0,0.6117,89.0,0.6283,90.0,0.4717,66.0,0.3731,63.0,0.513,84.0,0.4912,76.0,0.4693,70.0,20270115.0,7.0,609.0,0.8030080104626451
AAAU,,,,38.95,,0.3786,,0.1982,,0.2635,,0.256,,0.2486,,0.2085,,0.1064,,0.2262,,0.219,,0.2118,,20251219.0,35.0,217.0,0.85546875
AAL,280.0,,,12.97,8561322016.0,0.7362,93.0,0.4546,82.0,0.4653,72.0,0.4584,71.0,0.4516,70.0,0.4847,79.0,0.3657,63.0,0.4519,70.0,0.4582,70.0,0.4644,69.0,20271217.0,7.0,945.0,0.99956369982548
AAMI,266.0,,,49.26,1764094774.0,0.2194,,0.2489,,0.5196,,0.4327,,0.3458,,0.3987,,0.3095,,0.3235,,0.3312,,0.3388,,20260116.0,35.0,245.0,0.7654263924196903
AAOI,246.0,,,35.48,2212314428.0,1.1264,86.0,0.9004,86.0,1.3242,92.0,1.4806,95.0,1.637,97.0,1.0427,85.0,0.9577,88.0,1.0122,90.0,1.018,90.0,1.0238,88.0,20270115.0,7.0,609.0,0.6875590976631096
AAON,245.0,,,103.27,8419672637.0,0.5066,92.0,0.4248,91.0,0.6972,99.0,0.6981,99.0,0.6989,99.0,0.5717,93.0,0.4621,94.0,0.5486,100.0,0.5532,100.0,0.5578,100.0,20260116.0,35.0,245.0,0.7924366136656639
AAP,246.0,,,55.13,3306970192.0,0.4447,88.0,0.4504,93.0,1.0031,100.0,1.0697,100.0,1.1363,100.0,0.8389,100.0,0.4947,95.0,0.5336,96.0,0.5614,97.0,0.5892,97.0,20270115.0,7.0,609.0,0.524820043002711
AAPB,,,,33.22,,0.3899,50.0,0.3088,56.0,0.5372,67.0,0.5599,65.0,0.5827,69.0,0.4925,70.0,0.3795,73.0,0.461,62.0,0.5086,68.0,0.5561,67.0,20260116.0,35.0,245.0,0.908376495802822
AAPD,,,,13.22,,0.1948,45.0,0.1586,40.0,0.3246,65.0,,,,,0.2515,68.0,0.1958,63.0,0.2038,18.0,,,,,20260116.0,35.0,245.0,
