symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
AAPD,,,,14.67,,0.1793,37.0,0.1774,51.0,,,,,,,0.401,93.0,0.302,90.0,,,,,,,20260116.0,35.0,245.0,
AAPL,233.0,,,245.5,3643315745000.0,0.183,28.0,0.181,34.0,0.2012,19.0,0.2076,22.0,0.2141,24.0,0.3894,79.0,0.2994,67.0,0.2547,24.0,0.2662,23.0,0.2776,24.0,20271217.0,7.0,945.0,1.2822736030828517
AAPU,,,,30.39,,0.3531,49.0,0.3531,63.0,0.4061,39.0,0.4202,31.0,0.4343,32.0,0.7654,91.0,0.5866,89.0,0.4047,41.0,0.4504,37.0,0.4961,46.0,20260116.0,35.0,245.0,1.0718705378391242
AAPW,,,,39.99,,0.1334,,0.1894,,,,,,0.7702,,0.4338,,0.2953,,,,,,0.7702,,20251219.0,35.0,217.0,
AAPX,,,,26.16,,0.264,,0.2943,,0.5452,,0.4536,,0.362,,0.7672,,0.5688,,0.4479,,0.4672,,0.4864,,20251219.0,35.0,217.0,1.0299823633156966
AAPY,,,,23.45,,0.1388,,0.0974,,,,,,0.2836,,0.3246,,0.1788,,,,,,0.2836,,20260116.0,35.0,245.0,
AAT,228.0,,,20.75,1604682139.0,0.2359,63.0,0.1972,48.0,0.2069,31.0,0.605,96.0,1.0031,100.0,0.2939,77.0,0.2697,79.0,0.2069,35.0,0.2611,60.0,0.3153,68.0,20260116.0,35.0,245.0,0.4315702479338843
AAXJ,,,,91.11,,0.1098,22.0,0.0668,19.0,0.1501,30.0,0.1632,35.0,0.1763,43.0,0.2052,71.0,0.1207,73.0,0.1501,23.0,0.1632,13.0,0.1764,10.0,20251219.0,35.0,217.0,1.0
AB,226.0,,,39.08,4319797691.0,0.1454,15.0,0.1447,4.0,0.2446,38.0,0.252,30.0,0.2593,28.0,0.2657,41.0,0.2498,33.0,0.1717,18.0,0.2491,30.0,0.3265,53.0,20260116.0,35.0,245.0,0.9884920634920634
ABAT,310.0,,,3.3,305328866.0,1.2997,89.0,0.9345,77.0,1.3315,,1.3475,,1.3635,,1.0644,77.0,1.1046,91.0,1.1079,,1.2303,,1.3527,,20251219.0,35.0,217.0,0.9130241187384044
ABBV,232.0,,,222.47,393006216701.0,0.276,75.0,0.1584,24.0,0.1769,20.0,0.1814,18.0,0.186,20.0,0.2839,71.0,0.2794,82.0,0.2533,72.0,0.2586,42.0,0.2638,18.0,20270115.0,7.0,609.0,1.4255788313120177
ABCB,233.0,,,75.91,5206427883.0,0.206,35.0,0.1995,19.0,0.2512,14.0,0.3048,41.0,0.3585,65.0,0.3244,65.0,0.2637,38.0,0.2336,6.0,0.2288,2.0,0.224,1.0,20260116.0,35.0,245.0,0.7506561679790026
ABCL,205.0,,,4.51,1347736506.0,0.9225,90.0,0.6819,74.0,0.9078,75.0,0.8913,77.0,0.8747,78.0,0.782,91.0,0.7737,93.0,0.9486,76.0,0.9036,80.0,0.8587,81.0,20260116.0,35.0,245.0,1.0138000673174017
ABEO,184.0,,,5.38,275878546.0,0.7647,64.0,0.6038,32.0,1.2727,69.0,2.342,91.0,3.4113,94.0,0.6483,21.0,0.6636,14.0,1.1006,62.0,0.8382,33.0,0.5757,1.0,20251219.0,35.0,217.0,0.3578992314261315
ABEV,206.0,,,2.3,37635943896.0,0.2192,32.0,0.1985,27.0,0.2599,22.0,0.3816,57.0,0.5032,84.0,0.2639,31.0,0.2339,40.0,0.2124,11.0,0.3578,48.0,0.5032,76.0,20270115.0,35.0,609.0,0.9376310272536688
ABFL,,,,72.89,,0.1241,,0.0409,,0.1243,,0.1349,,0.1455,,0.2244,,0.1439,,0.1412,,0.1548,,0.1685,,20251219.0,35.0,217.0,1.1475166790214977
ABG,233.0,,,241.2,4771442460.0,0.2988,42.0,0.2678,32.0,0.3436,41.0,0.336,37.0,0.3284,33.0,0.3886,56.0,0.3679,61.0,0.354,42.0,0.3519,40.0,0.3498,38.0,20260116.0,35.0,245.0,1.0473214285714283
ABL,317.0,,,6.23,597589564.0,0.3722,43.0,0.4342,35.0,0.717,,0.6444,,0.5718,,0.642,66.0,0.6554,83.0,0.6123,,0.6136,,0.6149,,20270115.0,35.0,609.0,0.9522036002482932
ABM,192.0,,,45.03,2757362217.0,0.2402,54.0,0.2116,44.0,0.1674,1.0,0.1985,2.0,0.2296,15.0,0.3082,62.0,0.2864,68.0,0.3163,68.0,0.3256,65.0,0.3348,65.0,20260116.0,35.0,245.0,1.640302267002519
ABNB,219.0,,,127.04,77778420077.0,0.2036,11.0,0.1886,4.0,0.2771,8.0,0.2808,9.0,0.2844,10.0,0.389,41.0,0.3125,40.0,0.3629,5.0,0.3675,3.0,0.3721,2.0,20270115.0,7.0,609.0,1.3087606837606838
ABNY,,,,10.15,,0.2191,42.0,0.1388,13.0,0.3552,,0.533,,0.7107,,0.3295,67.0,0.2279,69.0,0.3552,,0.533,,0.7107,,20260116.0,35.0,245.0,1.0
ABOS,312.0,,,1.26,76322515.0,0.6791,49.0,0.6709,33.0,,,,,,,0.8089,50.0,0.8085,46.0,,,,,,,20260116.0,35.0,245.0,
ABR,211.0,,,11.87,2474600303.0,0.2453,61.0,0.2205,54.0,0.2676,43.0,0.2816,34.0,0.2956,35.0,0.3833,80.0,0.3688,88.0,0.1892,46.0,0.3861,65.0,0.583,74.0,20270115.0,7.0,609.0,1.37109375
ABSI,186.0,,,2.61,390254093.0,1.1677,82.0,0.785,36.0,0.8047,5.0,0.8572,4.0,0.9098,13.0,0.7547,1.0,0.7588,1.0,0.8047,3.0,0.7938,1.0,0.7828,3.0,20251121.0,35.0,189.0,0.9260382641157257
ABT,241.0,,,136.04,236772032579.0,0.2068,66.0,0.2091,73.0,0.1915,50.0,0.1844,43.0,0.1772,36.0,0.2394,75.0,0.2219,81.0,0.2325,65.0,0.2308,55.0,0.2291,35.0,20270115.0,7.0,609.0,1.2516268980477223
ABTC,,,,7.11,6460061797.0,0.9878,,0.8866,,1.2217,,1.5972,,1.9727,,0.0,,0.0,,1.0077,,1.5308,,2.054,,,,,0.958427247683446
ABUS,318.0,,,4.25,814719454.0,0.7668,77.0,0.621,57.0,0.7903,33.0,0.7534,23.0,0.7164,21.0,0.4618,26.0,0.4866,20.0,1.8411,90.0,1.3486,83.0,0.8562,47.0,20270115.0,35.0,609.0,1.7900185824263342
ABVC,,,,2.84,66858778.0,0.5025,,0.5233,,,,,,,,1.5439,,1.3497,,,,,,,,,,,
ABVX,,,,82.3,6372805021.0,0.4007,,0.4356,,0.6043,,0.6266,,0.6489,,2.8145,,0.7141,,0.8869,,0.8784,,0.8698,,,,,1.4018512607724225
ACA,205.0,,,95.73,4695069016.0,0.3447,65.0,0.26,42.0,0.3027,22.0,0.3126,21.0,0.3224,28.0,0.3859,70.0,0.3048,47.0,0.3589,60.0,0.3544,55.0,0.3499,50.0,20251219.0,35.0,217.0,1.1337172104926423
ACAD,206.0,,,24.42,4119947053.0,0.4286,43.0,0.339,16.0,0.5823,36.0,0.6058,39.0,0.6293,44.0,0.5138,22.0,0.4794,32.0,0.5538,25.0,0.5572,24.0,0.5605,24.0,20251219.0,35.0,217.0,0.9197755034664906
ACB,227.0,,,5.09,287663944.0,0.3102,7.0,0.3335,3.0,0.795,34.0,0.8228,34.0,0.8506,34.0,0.6937,35.0,0.5405,14.0,0.4374,5.0,0.5926,5.0,0.7478,8.0,20270115.0,35.0,609.0,0.720223626640739
ACCO,212.0,,,4.1,369543369.0,0.4288,79.0,0.351,69.0,,,,,,,0.4263,71.0,0.375,81.0,,,,,,,20251219.0,35.0,217.0,
ACDC,198.0,,,3.59,649327531.0,0.4968,28.0,0.5521,43.0,0.8876,87.0,0.9672,92.0,1.0467,93.0,1.2693,100.0,0.8809,96.0,0.7539,84.0,0.9764,100.0,1.199,100.0,20251121.0,35.0,189.0,1.0095119933829613
ACEL,325.0,,,11.06,932289485.0,0.2995,47.0,0.2128,20.0,0.4215,35.0,0.3786,14.0,0.3356,6.0,0.3798,60.0,0.295,35.0,0.3187,8.0,0.3198,3.0,0.3208,4.0,20260116.0,35.0,245.0,0.8446909667194928
ACES,,,,31.12,,0.1189,2.0,0.1857,12.0,0.2632,11.0,0.3086,18.0,0.3541,36.0,0.3376,32.0,0.2504,32.0,0.2593,14.0,0.27,10.0,0.2807,6.0,20251219.0,35.0,217.0,0.8749189889825018
ACET,198.0,,,0.79,66170102.0,1.0273,93.0,0.8182,87.0,,,,,,,1.0267,87.0,0.8707,91.0,,,,,,,20260116.0,35.0,245.0,
ACGL,222.0,,,88.4,32992674647.0,0.2773,83.0,0.1733,52.0,0.1961,39.0,0.1801,24.0,0.1641,14.0,0.2793,86.0,0.2422,84.0,0.2396,63.0,0.2422,62.0,0.2447,63.0,20251219.0,35.0,217.0,1.3448084397556912
ACHC,205.0,,,22.14,2044553491.0,0.4211,79.0,0.3615,68.0,0.5785,87.0,0.5774,87.0,0.5764,87.0,0.5834,93.0,0.5281,92.0,0.652,98.0,0.6453,98.0,0.6386,97.0,20260116.0,35.0,245.0,1.1175961205403533
ACHR,205.0,,,9.86,6359959008.0,0.404,11.0,0.502,11.0,0.7352,27.0,0.7434,21.0,0.7515,23.0,0.8463,50.0,0.694,35.0,0.7764,42.0,0.8152,48.0,0.854,55.0,20270115.0,7.0,609.0,1.0965832660747916
ACHV,193.0,,,2.82,144116006.0,0.2875,14.0,0.5153,36.0,1.1301,53.0,1.1618,51.0,1.1936,59.0,1.0656,99.0,0.8385,92.0,1.2346,68.0,1.2141,63.0,1.1936,60.0,20251219.0,35.0,217.0,1.0450163539335513
ACI,255.0,,,17.9,10021251116.0,0.1844,15.0,0.1625,9.0,0.2293,7.0,0.2391,5.0,0.2489,5.0,0.2734,14.0,0.2269,13.0,0.1897,4.0,0.237,2.0,0.2842,3.0,20270115.0,7.0,609.0,0.9912170639899622
ACIC,205.0,,,11.2,546171373.0,0.2136,28.0,0.2244,20.0,0.3574,13.0,0.3544,4.0,0.3514,5.0,0.3306,12.0,0.3394,12.0,0.432,11.0,0.4702,12.0,0.5083,17.0,20251121.0,35.0,189.0,1.3267494356659142
ACIO,,,,43.44,,0.0451,,0.0449,,,,,,0.1477,,0.1304,,0.1065,,,,,,0.1477,,20251121.0,35.0,189.0,
ACIU,191.0,,,2.45,246470005.0,0.4009,26.0,0.6466,56.0,,,,,,,0.6648,36.0,0.7132,40.0,,,,,,,20251121.0,35.0,189.0,
ACIW,205.0,,,50.89,5251444430.0,0.2181,33.0,0.2323,32.0,0.3944,63.0,0.3422,48.0,0.2901,25.0,0.3804,71.0,0.3184,61.0,0.3306,54.0,0.3358,55.0,0.3409,57.0,20251121.0,35.0,189.0,0.9812974868497952
ACLS,222.0,,,95.65,3005214007.0,0.3945,37.0,0.3266,16.0,0.4512,27.0,0.449,24.0,0.4469,24.0,0.574,61.0,0.4888,53.0,0.4867,38.0,0.4942,41.0,0.5017,43.0,20251219.0,35.0,217.0,1.1006681514476613
ACLX,205.0,,,77.86,4318029988.0,0.5791,69.0,0.4449,33.0,0.4897,12.0,0.4789,8.0,0.4681,8.0,0.5408,44.0,0.6033,63.0,0.4694,1.0,0.4766,1.0,0.4838,1.0,20251219.0,35.0,217.0,0.9951973272081855
ACM,229.0,,,132.48,17546458895.0,0.3105,68.0,0.2301,50.0,0.2145,8.0,0.224,9.0,0.2334,12.0,0.2405,23.0,0.229,32.0,0.2387,7.0,0.2305,3.0,0.2224,1.0,20260417.0,35.0,336.0,1.0290178571428572
ACMR,206.0,,,35.89,2303454795.0,0.6404,64.0,0.4842,48.0,0.6137,54.0,0.6114,53.0,0.6091,52.0,0.7113,49.0,0.5633,62.0,0.5571,44.0,0.5735,44.0,0.5899,44.0,20270115.0,35.0,609.0,0.9380111220150472
ACN,184.0,,,239.7,149297789570.0,0.1999,51.0,0.2366,72.0,0.586,98.0,0.5851,98.0,0.5842,97.0,0.293,74.0,0.2396,72.0,0.291,79.0,0.3428,89.0,0.3946,92.0,20270115.0,7.0,609.0,0.585882755084601
ACNB,240.0,,,45.16,472717627.0,0.2484,28.0,0.2421,27.0,,,,,0.2878,8.0,0.2612,2.0,0.2726,1.0,,,,,0.2946,20.0,20260116.0,35.0,245.0,
ACNT,500.0,,,12.89,120753549.0,0.2649,41.0,0.3148,30.0,,,,,,,0.2512,2.0,0.2864,1.0,,,,,,,20251219.0,35.0,217.0,
ACR,199.0,,,20.95,155581200.0,0.2119,27.0,0.2473,31.0,,,,,,,0.3506,45.0,0.3649,54.0,,,,,,,20251121.0,35.0,189.0,
ACRE,220.0,,,4.8,264025705.0,0.1106,19.0,0.2215,59.0,0.5597,91.0,,,,,0.4542,93.0,0.3886,92.0,0.4058,83.0,,,,,20251121.0,35.0,189.0,
ACRS,205.0,,,1.91,206914533.0,0.6585,64.0,0.6413,52.0,0.7028,24.0,,,,,0.6265,37.0,0.7032,60.0,0.7786,34.0,,,,,20251219.0,35.0,217.0,
ACT,228.0,,,38.44,5670115446.0,0.2045,49.0,0.2197,57.0,0.237,26.0,0.2878,46.0,0.3386,61.0,0.2382,45.0,0.2361,48.0,0.2762,28.0,0.3074,54.0,0.3386,65.0,20260116.0,35.0,245.0,1.068102849200834
ACTG,191.0,,,3.31,319232921.0,0.3917,51.0,0.3869,39.0,,,,,0.542,37.0,0.4504,38.0,0.4283,33.0,,,,,0.542,36.0,20251121.0,35.0,189.0,
ACVA,213.0,,,10.4,1887296677.0,0.266,12.0,0.334,19.0,0.5867,40.0,0.5431,31.0,0.4995,25.0,0.5038,47.0,0.4408,48.0,0.5436,33.0,0.5743,44.0,0.6051,54.0,20251121.0,35.0,189.0,1.0574479837967226
ACWI,,,,137.76,,0.0688,14.0,0.0779,36.0,0.1138,37.0,0.112,27.0,0.1101,22.0,0.2043,76.0,0.1569,79.0,0.1324,55.0,0.153,44.0,0.1736,30.0,20270115.0,35.0,609.0,1.3660714285714286
ACWV,,,,119.51,,0.0915,56.0,0.0538,26.0,0.1891,95.0,0.169,89.0,0.149,75.0,0.1319,73.0,0.1084,75.0,0.0812,44.0,0.1036,31.0,0.1261,19.0,20260116.0,35.0,245.0,0.6130177514792899
ACWX,,,,64.67,,0.0884,20.0,0.0638,24.0,0.1139,25.0,0.1285,31.0,0.1431,39.0,0.184,61.0,0.1211,72.0,0.1244,40.0,0.133,16.0,0.1416,8.0,20251219.0,35.0,217.0,1.0350194552529184
AD,,,,48.34,4175565272.0,0.1512,,0.2454,,0.3803,,0.3448,,0.3092,,0.0,,0.0,,0.3312,,0.3339,,0.3366,,,,,0.9683874709976796
ADAM,,,,7.39,667417337.0,0.2871,,0.2379,,0.2432,,0.2776,,0.3121,,0.0,,0.0,,0.2771,,0.2946,,0.3121,,,,,1.0612391930835734
ADAP,311.0,,,0.14,38273450.0,4.1221,100.0,3.9029,100.0,,,,,,,2.4029,100.0,1.5194,100.0,,,,,,,20251219.0,35.0,217.0,
ADBE,192.0,,,365.9,155214777411.0,0.2005,32.0,0.3447,84.0,0.274,41.0,0.2753,42.0,0.2766,42.0,0.2914,43.0,0.2587,53.0,0.3598,78.0,0.36,77.0,0.3603,72.0,20271217.0,7.0,945.0,1.3076643661460223
ADC,221.0,,,71.22,7906395280.0,0.1909,59.0,0.1585,31.0,0.1897,28.0,0.207,28.0,0.2244,40.0,0.1877,41.0,0.1853,37.0,0.2333,67.0,0.2102,44.0,0.1871,10.0,20260116.0,35.0,245.0,1.0154589371980676
ADCT,317.0,,,3.42,384747939.0,0.4571,41.0,0.4656,43.0,3.1518,99.0,,,,,0.9436,81.0,0.8636,89.0,3.1518,100.0,,,,,20260116.0,35.0,245.0,
ADEA,214.0,,,16.64,1819900093.0,0.3619,65.0,0.3339,55.0,0.3631,3.0,,,,,0.4346,56.0,0.3622,50.0,0.3631,6.0,,,,,20251219.0,35.0,217.0,
ADI,213.0,,,245.33,120691428015.0,0.159,16.0,0.2114,39.0,0.2481,34.0,0.2496,33.0,0.2512,33.0,0.4397,89.0,0.3466,87.0,0.265,43.0,0.2978,53.0,0.3305,59.0,20270617.0,7.0,762.0,1.1931089743589745
ADM,228.0,,,61.65,29620636110.0,0.2739,69.0,0.2314,65.0,0.2541,55.0,0.2528,53.0,0.2516,50.0,0.2925,70.0,0.2607,78.0,0.2134,28.0,0.275,60.0,0.3366,83.0,20270115.0,7.0,609.0,1.0878164556962024
ADMA,201.0,,,15.91,3796619301.0,0.481,48.0,0.4096,22.0,0.4451,3.0,0.4473,2.0,0.4495,2.0,0.5365,22.0,0.5302,28.0,0.4556,1.0,0.4668,1.0,0.478,2.0,20270115.0,35.0,609.0,1.0435949027498324
ADNT,235.0,,,24.59,1997837382.0,0.4054,47.0,0.371,47.0,0.4261,34.0,0.4317,35.0,0.4373,37.0,0.5464,56.0,0.4585,60.0,0.4787,46.0,0.4848,46.0,0.491,46.0,20260116.0,35.0,245.0,1.123002084781098
ADP,234.0,,,292.0,118272597464.0,0.1681,51.0,0.1897,68.0,0.2004,61.0,0.2002,60.0,0.1999,57.0,0.2175,69.0,0.2064,73.0,0.1631,15.0,0.2057,37.0,0.2483,64.0,20270115.0,7.0,609.0,1.0274725274725276
ADPT,221.0,,,13.36,2034379452.0,0.8744,79.0,0.6107,44.0,0.7977,46.0,0.7814,41.0,0.765,39.0,0.6907,38.0,0.6536,43.0,0.7303,51.0,0.7096,46.0,0.6889,39.0,20260116.0,35.0,245.0,0.9081136421807012
ADSE,,,,9.33,531142639.0,1.0138,95.0,1.138,98.0,,,,,1.4089,,0.7212,100.0,0.8167,100.0,,,,,1.4089,,20251121.0,35.0,189.0,
ADSK,205.0,,,322.67,68728712860.0,0.1507,10.0,0.1526,4.0,0.1913,1.0,0.1939,1.0,0.1965,1.0,0.3124,36.0,0.2504,28.0,0.3126,7.0,0.3174,7.0,0.3223,8.0,20270617.0,7.0,762.0,1.6369262506446625
ADT,205.0,,,8.57,7028090749.0,0.2547,37.0,0.2118,21.0,0.2927,24.0,0.2876,21.0,0.2825,19.0,0.2513,11.0,0.2498,17.0,0.2812,23.0,0.2988,27.0,0.3164,27.0,20251121.0,35.0,189.0,1.03894297635605
ADTN,317.0,,,9.5,760495900.0,1.2618,99.0,0.6331,96.0,0.5271,80.0,0.5304,79.0,0.5337,79.0,0.6197,95.0,0.4952,92.0,0.6322,99.0,0.6104,98.0,0.5886,96.0,20251121.0,35.0,189.0,1.1508295625942686
ADUR,,,,13.35,415792851.0,0.5831,,0.6194,,0.7536,,0.7998,,0.846,,0.9225,,0.8358,,0.8051,,0.8643,,0.9235,,,,,1.0806451612903225
ADUS,208.0,,,111.9,2059770072.0,0.2467,36.0,0.2752,40.0,0.2755,11.0,0.2794,10.0,0.2834,12.0,0.3016,21.0,0.3094,22.0,0.2888,12.0,0.2802,10.0,0.2715,8.0,20260116.0,35.0,245.0,1.0028632784538296
ADV,197.0,,,1.77,576925955.0,0.5865,64.0,0.6348,71.0,,,,,,,0.9908,100.0,0.913,100.0,,,,,,,20251121.0,35.0,189.0,
ADVM,320.0,,,3.76,78900445.0,1.6422,98.0,1.0724,90.0,5.0383,99.0,3.3245,99.0,1.6107,93.0,0.9755,79.0,0.9626,88.0,1.3116,90.0,1.4612,96.0,1.6107,100.0,20251219.0,35.0,217.0,0.4395247405624906
AEE,219.0,,,99.13,26805734429.0,0.1527,50.0,0.1242,24.0,0.1808,50.0,0.1722,33.0,0.1635,22.0,0.1759,48.0,0.182,61.0,0.1516,32.0,0.1698,31.0,0.1879,38.0,20260116.0,35.0,245.0,0.986062717770035
AEG,954.0,,,7.8,12453468456.0,0.2035,28.0,0.0915,3.0,,,,,0.3144,33.0,0.3043,51.0,0.1935,63.0,,,,,0.2823,22.0,20260116.0,35.0,245.0,
AEHR,250.0,,,29.95,897571213.0,0.6835,36.0,0.7317,51.0,1.2467,94.0,1.2692,94.0,1.2918,94.0,1.0384,79.0,0.7947,55.0,0.8667,66.0,0.9616,87.0,1.0565,90.0,20270115.0,35.0,609.0,0.7576426095178065
AEIS,220.0,,,174.35,6576482230.0,0.4582,64.0,0.3533,46.0,0.3569,20.0,0.3634,22.0,0.3698,24.0,0.5281,73.0,0.4188,60.0,0.3824,28.0,0.3974,34.0,0.4123,39.0,20260116.0,35.0,245.0,1.093560814529444
AEM,219.0,,,161.19,81127562673.0,0.2655,24.0,0.2732,37.0,0.3002,15.0,0.3026,15.0,0.3049,16.0,0.3779,41.0,0.2993,37.0,0.3671,35.0,0.36,30.0,0.3529,22.0,20270617.0,7.0,762.0,1.1896893588896231
AEO,192.0,,,18.87,3195424091.0,0.6963,90.0,0.5839,92.0,0.5213,75.0,0.5206,75.0,0.5198,74.0,0.8501,99.0,0.5717,93.0,0.5918,95.0,0.586,94.0,0.5803,89.0,20270115.0,7.0,609.0,1.1256242796772955
AEP,219.0,,,107.06,57255126021.0,0.1666,55.0,0.1297,27.0,0.1684,49.0,0.1713,44.0,0.1742,42.0,0.188,61.0,0.1765,57.0,0.1059,8.0,0.179,25.0,0.2522,67.0,20270115.0,35.0,609.0,1.044950379451255
AER,206.0,,,120.21,21434617048.0,0.2183,38.0,0.164,13.0,0.2084,10.0,0.2106,10.0,0.2128,11.0,0.2721,34.0,0.2397,33.0,0.24,12.0,0.2511,15.0,0.2622,19.0,20270115.0,35.0,609.0,1.1923076923076923
AES,204.0,,,13.05,9292246946.0,0.3094,62.0,0.2779,57.0,0.445,82.0,0.4474,81.0,0.4499,82.0,0.5342,88.0,0.399,86.0,0.298,49.0,0.3582,64.0,0.4184,77.0,20270115.0,7.0,609.0,0.8006258381761288
AESI,208.0,,,10.86,1802729350.0,0.323,32.0,0.3558,49.0,0.5386,83.0,0.518,74.0,0.4973,59.0,0.574,93.0,0.4873,89.0,0.4929,96.0,0.5407,97.0,0.5884,93.0,20260116.0,35.0,245.0,1.0438223938223936
AETH,,,,51.53,,0.2231,14.0,0.1814,62.0,0.6053,36.0,0.5822,12.0,0.5591,8.0,0.5849,46.0,0.2394,56.0,0.4781,19.0,0.5812,21.0,0.6844,55.0,20251219.0,35.0,217.0,0.998282377189969
AEVA,185.0,,,18.28,1029670358.0,0.9932,73.0,0.9964,83.0,1.1232,82.0,1.1166,84.0,1.1099,85.0,1.2408,99.0,1.1142,100.0,0.9595,69.0,0.9564,67.0,0.9533,63.0,20270115.0,35.0,609.0,0.8565287479849544
AEYE,192.0,,,13.23,164153191.0,0.4381,12.0,0.3874,1.0,0.8155,18.0,0.8424,18.0,0.8694,28.0,0.6766,1.0,0.6939,1.0,0.7856,13.0,0.7875,7.0,0.7894,8.0,20251219.0,35.0,217.0,0.9348290598290596
AFCG,191.0,,,4.43,100093813.0,0.3552,67.0,0.4328,91.0,0.6874,97.0,0.709,87.0,0.7306,76.0,0.6769,100.0,0.5554,100.0,0.6874,100.0,0.709,100.0,0.7306,96.0,20260116.0,35.0,245.0,1.0
AFG,228.0,,,141.27,11781138405.0,0.1513,41.0,0.1749,57.0,0.1446,10.0,0.1758,22.0,0.207,43.0,0.2557,69.0,0.2191,69.0,0.198,48.0,0.2248,59.0,0.2515,66.0,20251219.0,35.0,217.0,1.27872582480091
AFK,,,,23.84,,0.1864,50.0,0.1536,28.0,,,,,0.3023,42.0,0.2353,76.0,0.2266,94.0,,,,,0.2909,39.0,20251219.0,35.0,217.0,
AFL,227.0,,,108.04,57783194669.0,0.1631,43.0,0.1434,33.0,0.1614,25.0,0.1432,11.0,0.125,3.0,0.2399,65.0,0.2152,66.0,0.1676,22.0,0.214,45.0,0.2605,57.0,20270115.0,7.0,609.0,1.494413407821229
AFMDQ,,,,0.01,98354.0,24.5661,,20.8645,,,,,,,,0.0,,0.0,,,,,,,,,,,
AFRM,226.0,,,92.18,30018446044.0,0.5539,24.0,0.4488,6.0,0.505,1.0,0.5035,1.0,0.502,1.0,0.7669,22.0,0.6081,16.0,0.6252,5.0,0.6277,7.0,0.6302,9.0,20270115.0,7.0,609.0,1.2466732869910628
AFRU,,,,26.48,,0.0,,0.0,,1.0546,,1.0749,,1.0953,,0.0,,0.0,,1.2288,,1.2455,,1.2622,,,,,1.1587124383663598
AFYA,191.0,,,15.82,1436630230.0,0.2433,19.0,0.2583,9.0,,,,,,,0.286,7.0,0.3179,19.0,,,,,,,20251219.0,35.0,217.0,
AG,212.0,,,10.62,5196461131.0,0.7989,86.0,0.6013,82.0,0.5709,57.0,0.5716,57.0,0.5723,59.0,0.6218,60.0,0.524,64.0,0.5452,23.0,0.5282,12.0,0.5111,8.0,20270115.0,7.0,609.0,0.92407277816655
