symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,224.0,,,138.56,40146494794.0,0.5142,92.0,0.3802,90.0,0.3164,62.0,0.3192,62.0,0.322,63.0,0.3344,74.0,0.2682,69.0,0.3124,64.0,0.319,63.0,0.3256,61.0,20270115.0,35.0,609.0,0.99937343358396
AA,259.0,,,35.53,9199239792.0,0.4898,74.0,0.3899,69.0,0.5918,87.0,0.5926,88.0,0.5933,87.0,0.4521,60.0,0.372,62.0,0.4533,72.0,0.4696,72.0,0.4858,73.0,20270115.0,7.0,609.0,0.7924400944988188
AAAU,,,,39.29,,0.1257,,0.1038,,0.1582,,0.1758,,0.1933,,0.1877,,0.0949,,0.1847,,0.184,,0.1834,,20251219.0,35.0,217.0,1.0466439135381114
AAL,258.0,,,11.66,7805774853.0,0.215,14.0,0.2923,39.0,0.5332,81.0,0.5337,81.0,0.5343,82.0,0.5144,80.0,0.3732,65.0,0.4455,68.0,0.4446,66.0,0.4438,61.0,20271217.0,7.0,945.0,0.8330522765598651
AAMI,244.0,,,44.46,1592197619.0,0.2524,,0.323,,0.7636,,0.5714,,0.3793,,0.401,,0.3167,,0.3573,,0.3683,,0.3793,,20260116.0,35.0,245.0,0.644557227861393
AAOI,224.0,,,31.33,2106936385.0,1.3779,92.0,1.0649,92.0,1.2105,88.0,1.1276,86.0,1.0448,81.0,1.0313,85.0,0.9346,88.0,0.9764,86.0,1.0028,88.0,1.0291,89.0,20270115.0,7.0,609.0,0.8893224547711954
AAON,223.0,,,103.04,8400920930.0,0.3325,69.0,0.3953,87.0,0.5022,90.0,0.5486,96.0,0.5949,97.0,0.5786,93.0,0.4683,95.0,0.5223,100.0,0.5352,100.0,0.548,100.0,20260116.0,35.0,245.0,0.9755741888443312
AAP,224.0,,,56.84,3497722278.0,0.4282,87.0,0.3573,85.0,0.598,96.0,0.5602,94.0,0.5225,92.0,0.8205,100.0,0.4882,95.0,0.5518,97.0,0.5329,95.0,0.5139,92.0,20270115.0,7.0,609.0,0.9512674044983934
AAPB,,,,30.36,,0.1371,2.0,0.2486,32.0,0.4763,51.0,0.4981,45.0,0.5199,52.0,0.5331,81.0,0.4236,89.0,0.4568,61.0,0.4912,64.0,0.5256,55.0,20260116.0,35.0,245.0,0.986147359967878
AAPD,,,,13.92,,0.0658,1.0,0.1285,15.0,0.2419,33.0,,,,,0.2702,80.0,0.2176,79.0,0.2419,44.0,,,,,20260116.0,35.0,245.0,
AAPL,251.0,,,256.48,3809379872186.0,0.0671,1.0,0.1341,12.0,0.2157,25.0,0.2152,24.0,0.2147,24.0,0.2675,40.0,0.2224,43.0,0.2578,25.0,0.2692,25.0,0.2807,26.0,20271217.0,7.0,945.0,1.2509293680297398
AAPU,,,,32.77,,0.1384,4.0,0.2632,35.0,0.4308,46.0,0.4321,34.0,0.4334,32.0,0.5313,87.0,0.4376,89.0,0.4415,61.0,0.4956,66.0,0.5496,69.0,20260116.0,35.0,245.0,1.1469567229807915
AAPW,,,,41.09,,0.1476,,0.1696,,,,,,0.5511,,0.3248,,0.2309,,,,,,0.7774,,20251219.0,35.0,217.0,
AAPX,,,,28.35,,0.135,,0.2436,,0.4167,,0.4436,,0.4704,,0.5348,,0.4219,,0.4295,,0.4827,,0.5359,,20251219.0,35.0,217.0,1.0881424706943192
AAPY,,,,24.11,,0.0616,,0.0501,,,,,,0.3877,,0.2202,,0.1249,,,,,,0.3019,,20260116.0,35.0,245.0,
AAT,246.0,,,20.01,1547454938.0,0.1046,9.0,0.1619,23.0,0.2023,28.0,0.231,44.0,0.2597,50.0,0.2512,61.0,0.2298,60.0,0.2023,32.0,0.3186,75.0,0.4349,91.0,20260116.0,35.0,245.0,1.3792207792207791
AAXJ,,,,92.96,,0.0931,13.0,0.0731,27.0,0.1694,47.0,0.1946,65.0,0.2197,76.0,0.1408,16.0,0.0747,8.0,0.1364,10.0,0.178,30.0,0.2197,60.0,20251219.0,35.0,217.0,0.9146968139773894
AB,244.0,,,38.44,4249053468.0,0.2308,45.0,0.1762,15.0,0.2073,20.0,0.2609,35.0,0.3144,51.0,0.2091,11.0,0.208,13.0,0.1756,19.0,0.2556,34.0,0.3357,57.0,20260116.0,35.0,245.0,0.9796857033346108
ABAT,328.0,,,5.56,656340691.0,1.2752,89.0,1.2528,91.0,1.5646,,1.5854,,1.6061,,1.0862,78.0,1.1407,92.0,1.0919,,1.1648,,1.2377,,20251219.0,35.0,217.0,0.7347041756023717
ABBV,250.0,,,232.83,411307761281.0,0.4833,96.0,0.32,92.0,0.2377,62.0,0.2398,60.0,0.2419,57.0,0.258,60.0,0.2427,73.0,0.2637,81.0,0.2658,52.0,0.2679,21.0,20270115.0,7.0,609.0,1.1084236864053376
ABCB,251.0,,,74.28,5094630986.0,0.159,17.0,0.2011,20.0,0.284,36.0,0.2606,15.0,0.2372,6.0,0.2601,38.0,0.2152,4.0,0.2496,13.0,0.2468,6.0,0.244,5.0,20260116.0,35.0,245.0,0.9470452801227937
ABCL,223.0,,,5.77,1754149194.0,1.0359,94.0,0.7844,86.0,1.0571,91.0,1.1311,96.0,1.205,98.0,0.7799,91.0,0.7646,93.0,0.927,73.0,0.934,85.0,0.941,94.0,20260116.0,35.0,245.0,0.8257448501458757
ABEO,202.0,,,5.25,273827400.0,0.2171,2.0,0.3306,1.0,0.8074,26.0,1.0162,45.0,1.2249,66.0,0.6155,13.0,0.6199,10.0,1.1162,64.0,1.1706,67.0,1.2249,78.0,20251219.0,35.0,217.0,1.1519385947648102
ABEV,224.0,,,2.16,34661856169.0,0.147,9.0,0.2243,44.0,0.3594,61.0,0.3717,55.0,0.3839,47.0,0.2261,7.0,0.2159,28.0,0.2554,28.0,0.2925,24.0,0.3296,17.0,20270115.0,35.0,609.0,0.7869249394673123
ABFL,,,,71.61,,0.0803,,0.4626,,0.1335,,0.14,,0.1464,,0.1486,,0.1409,,0.1424,,0.1614,,0.1805,,20251219.0,35.0,217.0,1.1528571428571426
ABG,251.0,,,243.2,4781467102.0,0.2824,38.0,0.2683,32.0,0.3884,59.0,0.4017,63.0,0.415,68.0,0.3336,39.0,0.3114,40.0,0.3551,42.0,0.3582,42.0,0.3612,43.0,20260116.0,35.0,245.0,0.8917102315160568
ABL,335.0,,,5.83,559221043.0,0.532,67.0,0.4797,49.0,0.7561,,0.7167,,0.6773,,0.6151,52.0,0.6157,51.0,0.6265,,0.6334,,0.6403,,20270115.0,35.0,609.0,0.883772847774522
ABM,210.0,,,45.61,2792877988.0,0.1632,27.0,0.19,33.0,0.3179,59.0,0.2992,52.0,0.2806,45.0,0.2708,50.0,0.2516,54.0,0.3176,68.0,0.3258,65.0,0.3341,65.0,20260116.0,35.0,245.0,1.0889037433155078
ABNB,237.0,,,119.85,73682561985.0,0.108,1.0,0.1837,3.0,0.3277,26.0,0.3259,25.0,0.3242,24.0,0.2978,11.0,0.2474,19.0,0.3701,9.0,0.3756,5.0,0.3811,5.0,20270115.0,7.0,609.0,1.1525007671064742
ABNY,,,,9.62,,0.1175,4.0,0.1318,9.0,0.4099,,,,,,0.2573,45.0,0.1903,57.0,0.4099,,,,,,20260116.0,35.0,245.0,
ABOS,330.0,,,1.88,113878039.0,0.9547,80.0,1.0844,91.0,,,,,,,0.8325,52.0,0.8256,56.0,,,,,,,20260116.0,35.0,245.0,
ABR,229.0,,,12.09,2520464898.0,0.1914,44.0,0.1826,37.0,0.3315,64.0,0.3325,53.0,0.3335,50.0,0.3415,68.0,0.3195,70.0,0.16,28.0,0.2682,25.0,0.3763,45.0,20270115.0,7.0,609.0,0.8066165413533833
ABSI,204.0,,,3.74,559214701.0,1.0036,74.0,0.9428,64.0,1.0588,34.0,1.0879,31.0,1.117,39.0,0.7591,1.0,0.7269,1.0,1.1109,46.0,1.2586,64.0,1.4062,85.0,20251121.0,35.0,189.0,1.1569078040261052
ABT,259.0,,,133.02,232768995992.0,0.1094,18.0,0.2305,80.0,0.3251,93.0,0.3352,94.0,0.3453,94.0,0.2166,64.0,0.2031,70.0,0.2373,68.0,0.2376,62.0,0.2378,44.0,20270115.0,7.0,609.0,0.7088305489260144
ABTC,,,,6.8,6178399525.0,0.612,,0.6371,,1.2354,,1.4856,,1.7357,,0.0,,0.0,,1.1541,,1.5469,,1.9397,,,,,1.041262789445342
ABUS,336.0,,,4.29,831972327.0,0.2729,12.0,0.3961,16.0,0.9639,57.0,1.0172,64.0,1.0706,73.0,0.4071,13.0,0.4375,16.0,1.6777,87.0,1.8854,97.0,2.093,99.0,20270115.0,35.0,609.0,1.853519465198584
ABVC,,,,3.22,75804674.0,0.3995,,0.5352,,3.1089,,2.2578,,1.4067,,1.3822,,1.1317,,3.1089,,2.2578,,1.4067,,,,,1.0
ABVX,,,,87.01,6771894321.0,0.3024,,0.3074,,0.5603,,0.5976,,0.635,,2.7979,,0.6355,,0.8354,,0.829,,0.8226,,,,,1.3872155287817938
ACA,223.0,,,90.86,4456220189.0,0.1427,5.0,0.1958,11.0,0.3228,28.0,0.3532,37.0,0.3837,51.0,0.3275,34.0,0.2536,21.0,0.3775,74.0,0.372,71.0,0.3664,65.0,20251219.0,35.0,217.0,1.0532276330690826
ACAD,224.0,,,21.54,3642496976.0,0.1627,2.0,0.235,1.0,0.4238,8.0,0.4456,9.0,0.4674,13.0,0.5157,22.0,0.4606,27.0,0.495,14.0,0.4888,11.0,0.4827,9.0,20251219.0,35.0,217.0,1.0969479353680431
