symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,168.0,,,119.15,33846344230.0,0.2096,41.0,0.1867,33.0,0.2797,48.0,0.3097,59.0,0.3397,68.0,0.3565,80.0,0.3027,80.0,0.2792,43.0,0.3026,55.0,0.3261,61.0,20270115.0,35.0,609.0,0.977074588311269
AA,203.0,,,31.53,8163590380.0,0.4676,71.0,0.3827,68.0,0.4671,69.0,0.4777,72.0,0.4883,73.0,0.5675,82.0,0.478,83.0,0.466,74.0,0.458,71.0,0.45,68.0,20270115.0,7.0,609.0,0.9587607284906844
AAAU,,,,33.19,,0.1117,,0.0628,,0.1563,,0.1558,,0.1553,,0.199,,0.1035,,0.1744,,0.1811,,0.1878,,20251219.0,35.0,217.0,1.162387676508344
AACT,,,,11.38,703963393.0,0.0225,,0.0405,,,,,,,,0.0354,,0.0371,,,,,,,,,,,
AAL,202.0,,,12.9,8510540255.0,0.6773,91.0,0.4384,80.0,0.4019,57.0,0.3972,56.0,0.3925,54.0,0.6501,93.0,0.4796,85.0,0.3958,53.0,0.4138,57.0,0.4318,59.0,20271217.0,7.0,945.0,1.041792547834844
AAMI,188.0,,,47.52,1701781504.0,0.6158,,0.4451,,,,,,0.4909,,0.3843,,0.3428,,,,,,0.325,,20260116.0,35.0,245.0,
AAOI,168.0,,,22.26,1387995602.0,0.9175,78.0,0.9638,89.0,0.9291,75.0,0.9232,74.0,0.9172,74.0,1.2969,95.0,1.1044,96.0,0.9671,86.0,0.9728,86.0,0.9786,84.0,20270115.0,7.0,609.0,1.0537261698440208
AAON,167.0,,,86.42,7045883290.0,1.1908,100.0,0.8433,100.0,0.4834,90.0,0.4979,90.0,0.5124,93.0,0.6974,100.0,0.5275,97.0,0.4644,98.0,0.4802,99.0,0.496,99.0,20260116.0,35.0,245.0,0.9644506929102228
AAP,168.0,,,60.23,3609079290.0,0.5491,94.0,0.4892,96.0,0.944,99.0,0.944,99.0,0.9439,99.0,0.9006,100.0,0.565,99.0,0.4886,94.0,0.5252,95.0,0.5619,97.0,20270115.0,7.0,609.0,0.5563559322033899
AAPB,,,,25.4,,0.6977,,0.5775,,0.4646,,0.4842,,0.5037,,0.7827,,0.5952,,0.4284,,0.4742,,0.52,,20260116.0,35.0,245.0,0.9793473771168938
AAPD,,,,15.48,,0.3719,,0.314,,,,,,,,0.407,,0.3132,,,,,,,,20260116.0,35.0,245.0,
AAPL,195.0,,,232.3,3558580449847.0,0.3619,75.0,0.3046,76.0,0.2507,38.0,0.252,39.0,0.2533,39.0,0.3966,81.0,0.3136,71.0,0.2522,23.0,0.2658,23.0,0.2793,25.0,20271217.0,7.0,945.0,1.0547619047619046
AAPU,,,,27.67,,0.6962,,0.5927,,0.5043,,0.5006,,0.4968,,0.7797,,0.6111,,0.4044,,0.4492,,0.494,,20260116.0,35.0,245.0,0.8973232121454254
AAPW,,,,38.89,,0.467,,0.3772,,,,,,0.3716,,0.0,,0.0,,,,,,0.6095,,20251219.0,35.0,217.0,
AAPX,,,,23.84,,0.7147,,0.5744,,0.6463,,0.5656,,0.4848,,0.784,,0.592,,0.433,,0.4732,,0.5135,,20251219.0,35.0,217.0,0.8366336633663367
AAPY,,,,23.04,,0.253,,0.1889,,,,,,0.3013,,0.3313,,0.1881,,,,,,0.3013,,20260116.0,35.0,245.0,
AAT,190.0,,,19.52,1520355176.0,0.2603,70.0,0.223,63.0,0.2172,38.0,0.2204,38.0,0.2237,30.0,0.2943,78.0,0.2778,82.0,0.2442,55.0,0.234,51.0,0.2237,30.0,20260116.0,35.0,245.0,1.061705989110708
AAXJ,,,,87.0,,0.0977,15.0,0.0616,14.0,0.1215,9.0,0.1336,10.0,0.1457,17.0,0.2173,78.0,0.1285,83.0,0.1446,18.0,0.17,21.0,0.1953,28.0,20251219.0,35.0,217.0,1.2724550898203597
AB,188.0,,,40.65,4493881600.0,0.1683,21.0,0.1536,6.0,0.2271,28.0,0.2244,17.0,0.2216,12.0,0.2763,46.0,0.2489,34.0,0.177,19.0,0.2177,14.0,0.2584,18.0,20260116.0,35.0,245.0,0.9701426024955436
ABAT,272.0,,,2.36,226274280.0,0.6064,54.0,1.1214,90.0,1.2529,,1.2542,,1.2556,,1.0543,79.0,1.1237,96.0,1.2503,,1.2876,,1.325,,20251219.0,35.0,217.0,1.026630521447935
ABBV,194.0,,,201.19,355417553203.0,0.1341,23.0,0.1558,23.0,0.2141,48.0,0.2192,46.0,0.2243,48.0,0.2821,71.0,0.2883,87.0,0.1959,28.0,0.2453,25.0,0.2947,51.0,20270115.0,7.0,609.0,1.1190693430656933
ABCB,195.0,,,70.62,4843600004.0,0.2784,60.0,0.2123,24.0,0.215,3.0,0.2032,1.0,0.1913,1.0,0.3357,74.0,0.2716,43.0,0.2195,3.0,0.229,2.0,0.2384,3.0,20260116.0,35.0,245.0,1.126968503937008
