symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
AAPD,,,,13.99,,0.28,73.0,0.1996,63.0,0.2296,27.0,,,,,0.4051,94.0,0.3029,90.0,0.2337,38.0,,,,,20260116.0,35.0,245.0,
AAPL,237.0,,,254.43,3775840319006.0,0.2905,60.0,0.1988,41.0,0.2246,28.0,0.2246,28.0,0.2246,28.0,0.3933,80.0,0.3002,67.0,0.2599,26.0,0.2701,25.0,0.2803,26.0,20271217.0,7.0,945.0,1.2025823686553874
AAPU,,,,32.39,,0.5922,84.0,0.389,71.0,0.4519,51.0,0.4562,42.0,0.4604,39.0,0.7733,93.0,0.588,89.0,0.4546,67.0,0.4976,67.0,0.5406,65.0,20260116.0,35.0,245.0,1.0907496711968434
AAPW,,,,41.36,,0.3173,,0.2802,,,,,,0.7991,,0.4417,,0.3001,,,,,,0.8116,,20251219.0,35.0,217.0,
AAPX,,,,28.06,,0.5424,,0.356,,0.4033,,0.4626,,0.522,,0.7774,,0.5715,,0.2884,,0.4218,,0.5551,,20251219.0,35.0,217.0,0.9118028534370948
AAPY,,,,23.97,,0.1764,,0.1165,,,,,,0.2887,,0.3266,,0.1794,,,,,,0.2994,,20260116.0,35.0,245.0,
AAT,232.0,,,20.89,1615508863.0,0.1797,41.0,0.1732,30.0,0.2061,31.0,0.2532,54.0,0.3004,60.0,0.2933,76.0,0.2695,79.0,0.2061,35.0,0.2532,57.0,0.3004,64.0,20260116.0,35.0,245.0,1.0
AAXJ,,,,91.19,,0.083,9.0,0.0642,16.0,0.1491,28.0,0.1626,34.0,0.176,43.0,0.2048,70.0,0.1205,73.0,0.1491,22.0,0.1626,13.0,0.176,10.0,20251219.0,35.0,217.0,1.0
AB,230.0,,,38.19,4221419144.0,0.1604,19.0,0.1443,4.0,0.281,57.0,0.2684,38.0,0.2558,27.0,0.2669,42.0,0.2507,34.0,0.1851,24.0,0.2552,34.0,0.3252,52.0,20260116.0,35.0,245.0,0.9508196721311474
ABAT,314.0,,,4.13,487533661.0,1.2156,87.0,1.3438,94.0,1.2612,,1.3036,,1.346,,1.0803,78.0,1.1279,92.0,1.0727,,1.2018,,1.331,,20251219.0,35.0,217.0,0.921908560908254
ABBV,236.0,,,222.61,393253533779.0,0.1395,25.0,0.1492,19.0,0.1921,30.0,0.1961,28.0,0.2001,30.0,0.2784,68.0,0.2754,81.0,0.2566,75.0,0.2602,44.0,0.2637,18.0,20270115.0,7.0,609.0,1.3268740438551758
ABCB,237.0,,,75.0,5144013600.0,0.216,38.0,0.2092,24.0,0.2584,19.0,0.2264,3.0,0.1944,1.0,0.3248,65.0,0.2632,38.0,0.2559,18.0,0.2372,4.0,0.2186,1.0,20260116.0,35.0,245.0,1.0477031802120145
ABCL,209.0,,,4.9,1464281302.0,0.8667,87.0,0.6884,75.0,0.9221,77.0,0.9289,83.0,0.9357,86.0,0.7831,92.0,0.7764,93.0,0.8617,57.0,0.893,78.0,0.9244,94.0,20260116.0,35.0,245.0,0.9613521369361612
ABEO,188.0,,,5.51,282544762.0,0.7329,60.0,0.6054,33.0,0.7776,22.0,1.0652,50.0,1.3527,73.0,0.6479,21.0,0.6639,14.0,1.1684,68.0,0.956,46.0,0.7437,7.0,20251219.0,35.0,217.0,0.8974840405557643
ABEV,210.0,,,2.32,37682699620.0,0.2617,47.0,0.1973,27.0,0.2261,9.0,0.2752,17.0,0.3243,19.0,0.2654,32.0,0.2333,39.0,0.2449,24.0,0.299,27.0,0.353,26.0,20270115.0,35.0,609.0,1.0864825581395348
ABFL,,,,72.54,,0.0539,,0.0463,,0.1228,,0.1414,,0.16,,0.2235,,0.1436,,0.137,,0.1586,,0.1801,,20251219.0,35.0,217.0,1.1216407355021216
ABG,237.0,,,242.35,4764755739.0,0.1589,8.0,0.2386,20.0,0.3531,45.0,0.3392,38.0,0.3252,32.0,0.388,56.0,0.3669,61.0,0.3532,41.0,0.3491,39.0,0.345,36.0,20260116.0,35.0,245.0,1.029186320754717
ABL,321.0,,,6.08,583201363.0,0.302,27.0,0.4351,35.0,0.6262,,0.6187,,0.6112,,0.6412,66.0,0.6521,79.0,0.645,,0.6286,,0.6123,,20270115.0,35.0,609.0,1.0160012930337805
ABM,196.0,,,45.31,2774507867.0,0.209,44.0,0.2235,50.0,0.4115,79.0,0.3591,66.0,0.3067,53.0,0.3095,63.0,0.2869,68.0,0.3194,69.0,0.3134,59.0,0.3073,54.0,20260116.0,35.0,245.0,0.8727373990531886
ABNB,223.0,,,123.5,76575532553.0,0.2491,21.0,0.2268,16.0,0.3143,21.0,0.2994,15.0,0.2844,10.0,0.3898,42.0,0.3133,41.0,0.3617,4.0,0.3672,3.0,0.3728,3.0,20270115.0,7.0,609.0,1.2264529058116234
ABNY,,,,9.88,,0.2468,51.0,0.174,36.0,0.3976,,,,,,0.3305,67.0,0.2289,69.0,0.3976,,,,,,20260116.0,35.0,245.0,
ABOS,316.0,,,1.23,74505314.0,0.6237,39.0,0.6762,34.0,,,,,,,0.8083,50.0,0.8071,46.0,,,,,,,20260116.0,35.0,245.0,
ABR,215.0,,,11.88,2504110071.0,0.2298,56.0,0.2134,51.0,0.3168,60.0,0.2949,39.0,0.273,24.0,0.3836,80.0,0.3689,88.0,0.1784,40.0,0.3394,45.0,0.5005,61.0,20270115.0,7.0,609.0,1.1508986096982028
ABSI,190.0,,,2.6,388758868.0,0.67,31.0,0.572,8.0,1.0558,34.0,1.0616,28.0,1.0675,32.0,0.7532,1.0,0.7591,1.0,1.5623,79.0,1.2494,62.0,0.9366,19.0,20251121.0,35.0,189.0,1.1769027882441596
ABT,245.0,,,135.89,236510974350.0,0.1707,50.0,0.1822,60.0,0.2078,61.0,0.2059,57.0,0.204,55.0,0.2386,75.0,0.2203,79.0,0.2283,63.0,0.2268,51.0,0.2253,28.0,20270115.0,7.0,609.0,1.1015055852355513
ABTC,,,,6.94,6305601744.0,0.9812,,0.7972,,1.0111,,1.4626,,1.9142,,0.0,,0.0,,0.978,,1.5337,,2.0893,,,,,1.0486120607137974
ABUS,322.0,,,4.46,854976187.0,0.4321,37.0,0.4071,18.0,0.7518,27.0,0.7183,19.0,0.6847,17.0,0.465,27.0,0.4871,20.0,1.2923,77.0,1.6468,93.0,2.0013,99.0,20270115.0,35.0,609.0,2.2926353891131837
ABVC,,,,2.9,68271292.0,0.4474,,0.5399,,,,,,5.9999,,1.5426,,1.35,,,,,,5.9999,,,,,
ABVX,,,,82.02,6385757225.0,0.3786,,0.4023,,0.7614,,0.7234,,0.6855,,2.8135,,0.7087,,0.9112,,0.901,,0.8909,,,,,1.2455073265136851
ACA,209.0,,,95.86,4705376896.0,0.2513,39.0,0.2501,39.0,0.302,22.0,0.3028,18.0,0.3037,22.0,0.3854,70.0,0.3037,47.0,0.3601,61.0,0.3572,57.0,0.3543,54.0,20251219.0,35.0,217.0,1.179656538969617
ACAD,210.0,,,23.6,3981608456.0,0.4626,49.0,0.3473,19.0,0.7001,57.0,0.8312,72.0,0.9624,81.0,0.5169,22.0,0.4805,32.0,0.5507,24.0,0.5462,22.0,0.5418,20.0,20251219.0,35.0,217.0,0.6571222329162656
ACB,231.0,,,5.03,284028096.0,0.3004,7.0,0.3735,6.0,0.7734,33.0,0.7696,28.0,0.7659,25.0,0.6928,35.0,0.5402,14.0,0.4633,6.0,0.5115,1.0,0.5598,1.0,20270115.0,35.0,609.0,0.6646309771309771
ACCO,216.0,,,4.08,367740720.0,0.3029,47.0,0.3112,56.0,,,,,,,0.4294,73.0,0.3745,81.0,,,,,,,20251219.0,35.0,217.0,
ACDC,202.0,,,3.64,658371125.0,0.4649,23.0,0.6146,62.0,0.8936,87.0,0.8798,85.0,0.866,80.0,1.2684,100.0,0.8839,96.0,0.7374,80.0,0.8384,94.0,0.9394,95.0,20251121.0,35.0,189.0,0.952943850875199
ACEL,329.0,,,11.23,946619358.0,0.1955,16.0,0.1879,11.0,0.323,10.0,0.3664,11.0,0.4099,27.0,0.3798,60.0,0.2952,35.0,0.3176,8.0,0.3322,6.0,0.3469,9.0,20260116.0,35.0,245.0,0.906659388646288
ACES,,,,31.63,,0.2358,16.0,0.2394,42.0,0.3801,55.0,0.3156,21.0,0.2511,6.0,0.339,34.0,0.2522,34.0,0.2773,23.0,0.2699,10.0,0.2625,4.0,20251219.0,35.0,217.0,0.8551964512040557
ACET,202.0,,,0.83,69125610.0,0.6563,74.0,0.6263,69.0,,,,,,,1.0267,87.0,0.8685,91.0,,,,,,,20260116.0,35.0,245.0,
ACGL,226.0,,,88.46,33015066954.0,0.2393,75.0,0.1668,49.0,0.228,59.0,0.229,57.0,0.2299,57.0,0.2785,86.0,0.2418,84.0,0.2551,72.0,0.265,77.0,0.275,81.0,20251219.0,35.0,217.0,1.1572052401746724
ACHC,209.0,,,22.02,2033471998.0,0.41,77.0,0.4074,79.0,0.6344,91.0,0.6144,91.0,0.5945,88.0,0.5878,93.0,0.5299,92.0,0.6617,99.0,0.6695,99.0,0.6773,99.0,20260116.0,35.0,245.0,1.0896809895833337
ACHR,209.0,,,10.0,6450262910.0,0.5532,28.0,0.5619,22.0,0.801,41.0,0.7925,28.0,0.784,26.0,0.8421,49.0,0.693,34.0,0.7868,46.0,0.7446,16.0,0.7024,3.0,20270115.0,7.0,609.0,0.9395583596214512
ACHV,197.0,,,3.04,155359101.0,0.5059,52.0,0.5409,42.0,1.1433,54.0,1.2118,60.0,1.2803,71.0,1.0666,99.0,0.8407,93.0,1.774,88.0,1.5272,79.0,1.2803,72.0,20251219.0,35.0,217.0,1.2602739726027397
ACI,259.0,,,17.58,9842100425.0,0.1449,10.0,0.1726,10.0,0.3051,13.0,0.2921,9.0,0.2791,7.0,0.2726,14.0,0.2264,13.0,0.1949,4.0,0.2568,4.0,0.3186,8.0,20270115.0,7.0,609.0,0.8791509756932555
ACIC,209.0,,,11.16,544220763.0,0.278,42.0,0.2523,24.0,0.37,15.0,0.4055,9.0,0.4411,13.0,0.3298,12.0,0.3372,12.0,0.461,20.0,0.4676,11.0,0.4743,14.0,20251121.0,35.0,189.0,1.1531442663378544
ACIO,,,,43.35,,0.0565,,0.046,,,,,,0.144,,0.13,,0.1062,,,,,,0.144,,20251121.0,35.0,189.0,
ACIU,195.0,,,2.52,253511998.0,0.4222,28.0,0.6637,60.0,2.6747,99.0,,,,,0.6587,35.0,0.7121,40.0,2.6747,100.0,,,,,20251121.0,35.0,189.0,
ACIW,209.0,,,52.36,5403136901.0,0.311,62.0,0.2939,57.0,0.3538,52.0,0.3362,45.0,0.3185,39.0,0.3841,71.0,0.3213,62.0,0.327,51.0,0.3307,52.0,0.3344,53.0,20251121.0,35.0,189.0,0.9836406900654372
ACLS,226.0,,,98.47,3093815183.0,0.4578,50.0,0.3614,24.0,0.4629,31.0,0.458,27.0,0.453,26.0,0.5767,62.0,0.4906,54.0,0.5071,49.0,0.4989,43.0,0.4907,37.0,20251219.0,35.0,217.0,1.089301310043668
ACLX,209.0,,,79.15,4389572969.0,0.4027,34.0,0.3649,9.0,0.4749,10.0,0.4778,7.0,0.4806,10.0,0.5393,43.0,0.6028,63.0,0.4682,1.0,0.475,1.0,0.4819,1.0,20251219.0,35.0,217.0,0.9941398074508162
ACM,233.0,,,129.99,17216669397.0,0.3402,73.0,0.2491,57.0,0.2572,25.0,0.2685,28.0,0.2798,36.0,0.2423,25.0,0.2291,32.0,0.2565,14.0,0.2448,7.0,0.2332,2.0,20260417.0,35.0,336.0,0.9117318435754188
ACMR,210.0,,,38.99,2502415933.0,0.56,54.0,0.4486,43.0,0.6543,62.0,0.6513,60.0,0.6483,60.0,0.7145,50.0,0.5616,62.0,0.5428,44.0,0.5674,43.0,0.5919,44.0,20270115.0,35.0,609.0,0.8711807154920927
ACN,188.0,,,235.5,146681810144.0,0.1782,43.0,0.2414,74.0,0.5917,98.0,0.5942,98.0,0.5966,98.0,0.2936,74.0,0.2403,72.0,0.2983,82.0,0.3453,90.0,0.3923,92.0,20270115.0,7.0,609.0,0.5811174688657018
ACNB,244.0,,,44.36,464343541.0,0.2557,30.0,0.2386,24.0,0.3388,28.0,0.3836,47.0,0.4285,74.0,0.2607,1.0,0.2721,1.0,0.2873,19.0,0.3579,73.0,0.4285,94.0,20260116.0,35.0,245.0,0.9330031282586028
ACNT,504.0,,,12.64,118411548.0,0.3047,51.0,0.2583,16.0,0.4085,,,,,,0.2556,3.0,0.2876,1.0,0.4085,,,,,,20251219.0,35.0,217.0,
ACR,203.0,,,21.13,156918009.0,0.197,23.0,0.2518,33.0,,,,,,,0.3478,44.0,0.3633,53.0,,,,,,,20251121.0,35.0,189.0,
ACRE,224.0,,,4.77,262375533.0,0.0999,15.0,0.1996,51.0,0.333,59.0,,,,,0.454,93.0,0.3884,92.0,0.3246,64.0,,,,,20251121.0,35.0,189.0,
ACRS,209.0,,,1.83,198247964.0,0.7095,69.0,0.6274,50.0,0.8316,38.0,,,,,0.6292,37.0,0.703,60.0,0.7822,35.0,,,,,20251219.0,35.0,217.0,
ACT,232.0,,,38.53,5683390973.0,0.1754,35.0,0.2021,47.0,0.2493,31.0,,,,,0.2379,45.0,0.2364,48.0,0.3314,78.0,,,,,20260116.0,35.0,245.0,
ACTG,195.0,,,3.28,316339574.0,0.3488,42.0,0.3819,38.0,,,,,0.5266,33.0,0.4504,38.0,0.4301,34.0,,,,,0.4856,21.0,20251121.0,35.0,189.0,
ACVA,217.0,,,10.13,1838299640.0,0.206,6.0,0.3248,17.0,0.5439,30.0,0.5789,39.0,0.6139,48.0,0.4945,43.0,0.4367,48.0,0.5637,44.0,0.5588,38.0,0.5539,34.0,20251121.0,35.0,189.0,0.9652789773708758
ACWI,,,,137.89,,0.0588,9.0,0.0719,30.0,0.1154,38.0,0.1222,39.0,0.129,41.0,0.2037,75.0,0.1567,79.0,0.1281,50.0,0.1536,45.0,0.1792,38.0,20270115.0,35.0,609.0,1.2569558101472993
ACWV,,,,119.43,,0.0331,3.0,0.0442,12.0,0.2051,96.0,0.1874,93.0,0.1697,84.0,0.132,73.0,0.1083,75.0,0.0879,52.0,0.1034,30.0,0.119,11.0,20260116.0,35.0,245.0,0.551760939167556
ACWX,,,,64.86,,0.0563,4.0,0.0664,27.0,0.1318,47.0,0.1272,30.0,0.1227,18.0,0.1832,61.0,0.121,72.0,0.1163,27.0,0.1372,21.0,0.1582,21.0,20251219.0,35.0,217.0,1.0786163522012575
AD,,,,48.37,4178156539.0,0.143,,0.2456,,0.3586,,0.3462,,0.3338,,0.0,,0.0,,0.3375,,0.3405,,0.3435,,,,,0.9835355285961872
ADAM,,,,7.31,660192257.0,0.3053,,0.2378,,0.3089,,,,,,0.0,,0.0,,0.2808,,,,,,,,,
ADAP,315.0,,,0.15,39757740.0,4.323,100.0,4.0529,100.0,,,,,,,2.4108,100.0,1.5387,100.0,,,,,,,20251219.0,35.0,217.0,
ADBE,196.0,,,361.78,153467075482.0,0.216,38.0,0.2381,51.0,0.305,54.0,0.3046,53.0,0.3041,53.0,0.2889,42.0,0.2581,52.0,0.3657,81.0,0.3659,81.0,0.3661,76.0,20271217.0,7.0,945.0,1.201247537754432
ADC,225.0,,,71.44,7930818428.0,0.0991,12.0,0.1183,5.0,0.1231,2.0,0.1611,4.0,0.1991,23.0,0.1874,41.0,0.1848,37.0,0.1962,44.0,0.1855,17.0,0.1748,5.0,20260116.0,35.0,245.0,1.1514587212911236
ADCT,321.0,,,3.38,380247968.0,0.4835,45.0,0.5102,49.0,3.3593,99.0,,,,,0.9434,81.0,0.8619,88.0,3.3593,100.0,,,,,20260116.0,35.0,245.0,
ADEA,218.0,,,16.87,1845048340.0,0.3385,57.0,0.3247,52.0,0.4991,48.0,0.5164,28.0,0.5336,30.0,0.4334,55.0,0.3614,50.0,0.4334,33.0,0.4835,25.0,0.5336,28.0,20251219.0,35.0,217.0,0.936289697908598
ADI,217.0,,,246.78,121404761896.0,0.1461,13.0,0.214,41.0,0.2789,48.0,0.2779,46.0,0.2769,44.0,0.4393,89.0,0.3461,87.0,0.2677,45.0,0.2982,53.0,0.3288,57.0,20270617.0,7.0,762.0,1.0730478589420656
ADM,232.0,,,60.7,30036294522.0,0.3439,83.0,0.2988,85.0,0.2736,64.0,0.2652,59.0,0.2568,53.0,0.2952,71.0,0.2637,78.0,0.2151,30.0,0.272,57.0,0.3289,79.0,20270115.0,7.0,609.0,1.0256410256410258
ADMA,205.0,,,15.98,3813318780.0,0.4626,44.0,0.3867,18.0,0.4275,2.0,0.4276,1.0,0.4278,1.0,0.5355,22.0,0.5289,27.0,0.5048,4.0,0.4824,1.0,0.4599,2.0,20270115.0,35.0,609.0,1.128157156220767
ADNT,239.0,,,24.45,1986463002.0,0.2768,22.0,0.3544,43.0,0.4664,41.0,0.456,39.0,0.4457,38.0,0.5419,56.0,0.4555,59.0,0.4768,46.0,0.4777,45.0,0.4786,44.0,20260116.0,35.0,245.0,1.0475877192982457
ADP,238.0,,,289.21,117144550830.0,0.1363,37.0,0.1901,68.0,0.2086,65.0,0.2112,65.0,0.2139,65.0,0.2182,70.0,0.2064,73.0,0.1644,16.0,0.2092,41.0,0.254,69.0,20270115.0,7.0,609.0,0.990530303030303
ADPT,225.0,,,13.93,2121175682.0,0.5787,43.0,0.5273,30.0,0.7657,40.0,0.7978,44.0,0.83,50.0,0.6905,38.0,0.6556,43.0,0.7578,57.0,0.759,57.0,0.7601,57.0,20260116.0,35.0,245.0,0.9513662572073202
ADSE,,,,10.18,579531862.0,0.9955,95.0,1.1462,98.0,,,,,1.2264,,0.7291,100.0,0.8237,100.0,,,,,1.356,,20251121.0,35.0,189.0,
ADSK,209.0,,,324.86,69274521657.0,0.0987,2.0,0.1625,6.0,0.2265,5.0,0.2288,5.0,0.2311,6.0,0.3117,36.0,0.2509,28.0,0.3143,8.0,0.3185,7.0,0.3227,8.0,20270617.0,7.0,762.0,1.3920454545454546
ADT,209.0,,,8.58,6899430234.0,0.1982,21.0,0.2091,19.0,0.3272,32.0,0.3047,25.0,0.2823,19.0,0.2531,12.0,0.251,18.0,0.2863,25.0,0.2843,18.0,0.2823,10.0,20251121.0,35.0,189.0,0.9330489005579258
ADTN,321.0,,,9.56,765299066.0,1.2266,99.0,0.6334,96.0,0.5337,81.0,0.5474,82.0,0.5612,83.0,0.6193,95.0,0.4958,92.0,0.5738,97.0,0.5934,98.0,0.6129,98.0,20251121.0,35.0,189.0,1.0840336134453783
ADUR,,,,13.76,422385044.0,0.56,,0.5994,,0.8401,,0.8384,,0.8366,,0.9217,,0.8363,,0.8362,,0.867,,0.8978,,,,,1.0341125954198471
ADUS,212.0,,,114.67,2110758062.0,0.2022,21.0,0.2905,47.0,0.2709,10.0,0.2745,9.0,0.2781,11.0,0.2965,17.0,0.3089,21.0,0.2747,10.0,0.2708,8.0,0.2668,6.0,20260116.0,35.0,245.0,0.9865209471766848
ADV,201.0,,,1.75,570407024.0,0.5319,56.0,0.633,70.0,,,,,,,0.9877,99.0,0.9124,100.0,,,,,,,20251121.0,35.0,189.0,
ADVM,324.0,,,4.06,85195692.0,1.8581,99.0,2.1545,100.0,1.5954,85.0,1.6466,90.0,1.6979,94.0,1.0008,80.0,1.0571,94.0,1.0231,65.0,1.3605,95.0,1.6979,100.0,20251219.0,35.0,217.0,0.82624802623588
AEE,223.0,,,100.91,27287065816.0,0.1786,64.0,0.1392,38.0,0.165,37.0,0.1658,28.0,0.1667,24.0,0.1744,47.0,0.1809,61.0,0.1741,51.0,0.178,39.0,0.182,32.0,20260116.0,35.0,245.0,1.0735826296743065
AEG,958.0,,,8.03,12580730186.0,0.2215,35.0,0.1095,12.0,,,,,0.3157,33.0,0.3051,51.0,0.1934,63.0,,,,,0.3157,33.0,20260116.0,35.0,245.0,
AEHR,254.0,,,33.63,1007857098.0,0.7414,44.0,0.7768,56.0,1.3136,95.0,1.3356,95.0,1.3575,96.0,1.0433,80.0,0.7999,56.0,0.8644,65.0,0.9273,82.0,0.9902,87.0,20270115.0,35.0,609.0,0.6942946990116802
AEIS,224.0,,,176.59,6660981019.0,0.4286,59.0,0.3533,46.0,0.3956,33.0,0.3839,28.0,0.3722,25.0,0.5262,72.0,0.4168,60.0,0.4004,35.0,0.4027,36.0,0.405,36.0,20260116.0,35.0,245.0,1.0489710862203698
AEM,223.0,,,162.39,81791059008.0,0.2605,23.0,0.2795,39.0,0.3428,33.0,0.3424,33.0,0.342,32.0,0.3775,41.0,0.2998,37.0,0.37,37.0,0.3648,32.0,0.3596,26.0,20270617.0,7.0,762.0,1.0654205607476637
AEO,196.0,,,17.97,3043018874.0,0.6221,87.0,0.5742,92.0,0.5252,76.0,0.5346,77.0,0.5439,78.0,0.8506,99.0,0.5709,93.0,0.5933,95.0,0.5846,94.0,0.576,89.0,20270115.0,7.0,609.0,1.093527871305649
AEP,223.0,,,108.14,57838107694.0,0.1721,57.0,0.1386,34.0,0.1757,55.0,0.1761,49.0,0.1765,44.0,0.1861,59.0,0.1764,57.0,0.1056,8.0,0.1772,23.0,0.2488,65.0,20270115.0,35.0,609.0,1.0062464508801816
AER,210.0,,,122.29,21805501692.0,0.177,25.0,0.1544,10.0,0.2134,12.0,0.1922,6.0,0.1711,4.0,0.2729,35.0,0.2394,33.0,0.2524,18.0,0.2624,20.0,0.2725,24.0,20270115.0,35.0,609.0,1.365244536940687
AES,208.0,,,13.14,9356331515.0,0.3077,61.0,0.2878,62.0,0.4336,81.0,0.4446,81.0,0.4557,83.0,0.5333,88.0,0.3982,86.0,0.3201,57.0,0.3948,74.0,0.4695,84.0,20270115.0,7.0,609.0,0.8879892037786774
AESI,212.0,,,11.6,1925567386.0,0.3722,49.0,0.4357,81.0,0.5685,89.0,0.5596,83.0,0.5506,76.0,0.5787,94.0,0.4924,94.0,0.4819,95.0,0.5409,97.0,0.5998,95.0,20260116.0,35.0,245.0,0.9665832737669764
AETH,,,,47.91,,0.4906,40.0,0.2535,75.0,0.6215,46.0,0.6065,16.0,0.5915,13.0,0.5925,46.0,0.2426,56.0,0.4723,18.0,0.5799,21.0,0.6875,56.0,20251219.0,35.0,217.0,0.956141797197032
AEVA,189.0,,,18.17,1023474277.0,0.8954,64.0,1.0065,84.0,1.1089,81.0,1.1148,84.0,1.1207,86.0,1.2273,99.0,1.1113,100.0,0.9595,69.0,0.9908,73.0,1.0221,77.0,20270115.0,35.0,609.0,0.8887692859705777
AEYE,196.0,,,13.93,172838554.0,0.5499,26.0,0.4885,9.0,0.8228,19.0,0.8104,11.0,0.7981,13.0,0.6818,1.0,0.6948,1.0,0.7752,11.0,0.785,7.0,0.7947,9.0,20251219.0,35.0,217.0,0.9686574531095756
AFCG,195.0,,,4.08,97933515.0,0.4338,81.0,0.5048,95.0,1.0381,100.0,0.9066,97.0,0.7751,80.0,0.6824,100.0,0.5588,100.0,0.8633,100.0,0.8192,100.0,0.7751,98.0,20260116.0,35.0,245.0,0.9035958526362232
AFG,232.0,,,143.53,11969609469.0,0.1008,15.0,0.1683,55.0,0.1551,15.0,0.1867,31.0,0.2183,50.0,0.2561,69.0,0.2194,69.0,0.2064,53.0,0.235,63.0,0.2637,71.0,20251219.0,35.0,217.0,1.2587038028923403
AFK,,,,23.99,,0.1693,42.0,0.1708,43.0,0.2163,,0.2435,,0.2707,25.0,0.2348,76.0,0.2269,94.0,0.2163,,0.2356,,0.2548,14.0,20251219.0,35.0,217.0,0.9675564681724846
AFL,231.0,,,108.23,58229751421.0,0.1488,38.0,0.1517,38.0,0.1848,42.0,0.1914,43.0,0.1979,44.0,0.2401,66.0,0.2152,66.0,0.1733,26.0,0.2161,47.0,0.2589,57.0,20270115.0,7.0,609.0,1.1290491118077326
AFMDQ,,,,0.0,98354.0,37.5253,,23.4916,,,,,,,,0.0,,0.0,,,,,,,,,,,
AFRM,230.0,,,82.73,26941051570.0,0.7658,50.0,0.4833,11.0,0.6346,17.0,0.6386,18.0,0.6426,19.0,0.7727,23.0,0.6092,17.0,0.6221,4.0,0.6342,9.0,0.6463,12.0,20270115.0,7.0,609.0,0.9931099279674288
AFRU,,,,25.27,,0.0,,0.0,,1.2041,,1.2302,,1.2564,,0.0,,0.0,,1.2115,,1.2567,,1.3019,,,,,1.0215412128109251
AFYA,195.0,,,16.17,1468414119.0,0.1509,3.0,0.1951,1.0,0.3634,2.0,,,,,0.2863,7.0,0.3186,19.0,0.3634,3.0,,,,,20251219.0,35.0,217.0,
AG,216.0,,,11.8,5777175569.0,1.0141,96.0,0.6411,87.0,0.7165,88.0,0.7175,88.0,0.7185,89.0,0.6497,65.0,0.5329,66.0,0.6169,60.0,0.6173,61.0,0.6177,60.0,20270115.0,7.0,609.0,0.8603484320557491
