symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,142.0,,,116.36,33053802642.0,0.4808,90.0,0.3476,86.0,0.3054,57.0,0.2998,55.0,0.2943,53.0,0.3545,80.0,0.3014,80.0,0.2897,51.0,0.3044,56.0,0.3192,57.0,20270115.0,35.0,609.0,1.0153435623749163
AA,177.0,,,29.39,7609129622.0,0.4892,74.0,0.3822,67.0,0.4456,65.0,0.4621,68.0,0.4786,71.0,0.5688,82.0,0.4815,84.0,0.4361,68.0,0.4516,70.0,0.467,71.0,20270115.0,7.0,609.0,0.9772776455312704
AAAU,,,,32.97,,0.0822,,0.088,,0.1583,,0.1617,,0.165,,0.1958,,0.1035,,0.1395,,0.1565,,0.1735,,20251219.0,35.0,217.0,0.9678416821273964
AACT,,,,11.38,703963393.0,0.0248,,0.0271,,,,,,,,0.0324,,0.0347,,,,,,,,,,,
AAL,176.0,,,12.45,8210924274.0,0.8616,96.0,0.4651,83.0,0.5867,86.0,0.579,86.0,0.5712,86.0,0.6228,91.0,0.4762,84.0,0.423,63.0,0.4441,67.0,0.4652,71.0,20271217.0,7.0,945.0,0.7670120898100173
AAMI,162.0,,,40.07,1434317660.0,0.2768,,0.2498,,,,,,0.597,,0.3592,,0.3324,,,,,,0.3126,,20260116.0,35.0,245.0,
AAOI,142.0,,,29.42,1651612326.0,0.3073,9.0,0.8099,80.0,0.9967,80.0,1.0062,80.0,1.0158,81.0,1.3509,95.0,1.1327,96.0,0.9706,87.0,0.9938,88.0,1.0169,88.0,20270115.0,7.0,609.0,0.9876764062810576
AAON,141.0,,,79.46,6465349914.0,0.6072,96.0,0.543,97.0,0.6253,98.0,0.6204,99.0,0.6156,98.0,0.682,100.0,0.5091,97.0,0.5094,100.0,0.5131,100.0,0.5168,100.0,20260116.0,35.0,245.0,0.8270470664087686
AAP,142.0,,,61.08,3660255758.0,0.4227,87.0,0.4962,97.0,0.4641,88.0,0.4696,89.0,0.475,88.0,0.8786,100.0,0.5359,98.0,0.4828,94.0,0.5125,94.0,0.5422,95.0,20270115.0,7.0,609.0,1.0913543441226574
AAPB,,,,21.04,,0.2087,,0.2765,,0.6099,,0.5827,,0.5555,,0.7811,,0.598,,0.5523,,0.555,,0.5576,,20260116.0,35.0,245.0,0.9524626737600824
