symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
ACM,263.0,,,133.85,17728572283.0,0.2828,62.0,0.2126,41.0,0.3044,49.0,0.3014,47.0,0.2983,45.0,0.1953,3.0,0.183,4.0,0.2372,6.0,0.2507,9.0,0.2643,16.0,20260417.0,35.0,336.0,0.83178500331785
ACMR,240.0,,,42.0,2695600530.0,0.6629,66.0,0.5217,53.0,0.862,88.0,0.8189,84.0,0.7758,80.0,0.6844,45.0,0.4987,57.0,0.6149,47.0,0.6292,46.0,0.6436,49.0,20270115.0,35.0,609.0,0.7683477836121627
ACN,218.0,,,247.24,153324259648.0,0.3317,81.0,0.2508,77.0,0.3174,78.0,0.3186,78.0,0.3197,77.0,0.2735,71.0,0.2249,65.0,0.2872,77.0,0.3316,87.0,0.3761,90.0,20270115.0,7.0,609.0,1.0408035153797863
ACNB,274.0,,,45.99,479354477.0,0.3535,52.0,0.2069,9.0,0.3271,19.0,0.4314,73.0,0.5357,94.0,0.2386,1.0,0.2254,1.0,0.3114,38.0,0.3032,24.0,0.2949,20.0,20260116.0,35.0,245.0,0.7028280018544275
ACNT,534.0,,,12.16,113914903.0,0.1194,3.0,0.2063,5.0,,,,,,,0.2567,4.0,0.2856,1.0,,,,,,,20251219.0,35.0,217.0,
ACR,233.0,,,19.3,143327855.0,0.3292,63.0,0.3301,63.0,0.8766,99.0,0.9411,100.0,1.0056,100.0,0.2331,4.0,0.2744,14.0,0.5577,85.0,0.7816,100.0,1.0056,100.0,20251121.0,35.0,189.0,0.8305174795452129
ACRE,254.0,,,4.68,257700076.0,0.3271,79.0,0.2757,74.0,0.3429,62.0,,,,,0.3851,84.0,0.3157,81.0,0.3429,69.0,,,,,20251121.0,35.0,189.0,
ACRS,239.0,,,2.18,236164242.0,1.3104,95.0,1.0652,90.0,1.1664,73.0,,,,,0.6412,39.0,0.6855,57.0,0.7809,34.0,,,,,20251219.0,35.0,217.0,
ACT,262.0,,,36.86,5437056875.0,0.2142,55.0,0.1658,23.0,0.2867,47.0,0.3098,52.0,0.333,59.0,0.2032,31.0,0.2074,32.0,0.2867,43.0,0.3098,56.0,0.333,62.0,20260116.0,35.0,245.0,1.0
ACTG,225.0,,,3.54,341415272.0,0.432,57.0,0.373,36.0,,,,,,,0.4175,31.0,0.3794,19.0,,,,,,,20251121.0,35.0,189.0,
ACVA,247.0,,,9.45,1714899413.0,0.5712,70.0,0.4447,49.0,0.761,80.0,0.755,73.0,0.749,70.0,0.4523,23.0,0.3668,12.0,0.5904,57.0,0.6088,56.0,0.6271,62.0,20251121.0,35.0,189.0,0.8063576158940398
ACWI,,,,140.9,,0.0904,27.0,0.1057,59.0,0.1347,56.0,0.1476,60.0,0.1606,61.0,0.1048,13.0,0.088,34.0,0.1344,57.0,0.1598,52.0,0.1851,45.0,20270115.0,35.0,609.0,1.0826558265582655
ACWV,,,,120.37,,0.0783,43.0,0.063,43.0,0.0855,43.0,0.1066,53.0,0.1276,62.0,0.0801,21.0,0.0613,14.0,0.0855,50.0,0.1092,43.0,0.1329,28.0,20260116.0,35.0,245.0,1.024390243902439
ACWX,,,,66.57,,0.101,27.0,0.0681,28.0,0.1333,49.0,0.1518,57.0,0.1704,61.0,0.1098,10.0,0.0687,14.0,0.1333,51.0,0.1532,44.0,0.1732,39.0,20251219.0,35.0,217.0,1.0092226613965745
AD,,,,49.25,4254170232.0,0.1627,,0.2168,,0.3893,,0.4024,,0.4156,,0.0,,0.0,,0.3308,,0.3289,,0.3271,,,,,0.8173459244532805
ADAM,,,,6.99,631743475.0,0.2823,,0.1908,,,,,,0.8359,,0.0,,0.0,,,,,,0.8359,,,,,
ADAP,345.0,,,0.07,17572920.0,8.2395,100.0,2.9237,100.0,,,,,,,3.0897,100.0,1.7078,100.0,,,,,,,20251219.0,35.0,217.0,
ADBE,226.0,,,354.58,148427182379.0,0.3334,70.0,0.255,59.0,0.3286,63.0,0.3299,63.0,0.3313,63.0,0.2575,27.0,0.2289,35.0,0.3849,87.0,0.3872,88.0,0.3895,87.0,20271217.0,7.0,945.0,1.173688996665656
ADBG,,,,10.88,,0.6566,,0.4933,,0.5957,,0.7162,,0.8367,,0.5184,,0.4347,,0.7768,,0.7431,,0.7094,,,,,1.0375593409662105
ADC,255.0,,,75.46,8699180294.0,0.1156,20.0,0.1792,48.0,0.1764,20.0,0.2032,26.0,0.23,44.0,0.1591,13.0,0.1534,3.0,0.1725,27.0,0.1788,10.0,0.1852,10.0,20260116.0,35.0,245.0,0.8799212598425197
ADCT,351.0,,,4.11,462372528.0,0.5248,50.0,0.4919,46.0,1.0214,84.0,,,,,0.9292,80.0,0.8394,85.0,1.0214,89.0,,,,,20260116.0,35.0,245.0,
ADEA,248.0,,,17.15,1875671414.0,0.3924,71.0,0.3305,54.0,0.5312,57.0,0.5449,37.0,0.5585,35.0,0.3809,38.0,0.3354,41.0,0.5406,82.0,0.5496,43.0,0.5585,35.0,20251219.0,35.0,217.0,1.0086254358597906
ADI,247.0,,,238.36,117262498025.0,0.2207,38.0,0.2001,34.0,0.3545,75.0,0.3491,72.0,0.3437,70.0,0.2722,44.0,0.2298,42.0,0.2813,56.0,0.315,65.0,0.3487,74.0,20270617.0,7.0,762.0,0.9023202520767688
ADM,262.0,,,63.74,30622404117.0,0.2378,57.0,0.2558,75.0,0.3164,80.0,0.3091,78.0,0.3018,74.0,0.2458,54.0,0.25,72.0,0.2321,40.0,0.2881,69.0,0.3441,86.0,20270115.0,7.0,609.0,0.9320608217405372
ADMA,235.0,,,15.49,3696389783.0,0.3515,21.0,0.3515,12.0,0.898,56.0,0.7724,35.0,0.6467,22.0,0.4342,9.0,0.4497,19.0,0.6393,25.0,0.6446,28.0,0.65,28.0,20270115.0,35.0,609.0,0.8345416882444329
ADNT,269.0,,,24.1,1958026896.0,0.178,7.0,0.248,13.0,0.433,35.0,0.561,61.0,0.689,83.0,0.411,40.0,0.3668,42.0,0.4776,46.0,0.4749,44.0,0.4722,42.0,20260116.0,35.0,245.0,0.8465240641711229
ADP,268.0,,,281.32,113959785608.0,0.1205,28.0,0.1302,30.0,0.3168,90.0,0.3151,90.0,0.3133,89.0,0.1584,28.0,0.1637,44.0,0.1798,30.0,0.2244,57.0,0.2691,81.0,20270115.0,7.0,609.0,0.7121548714693748
ADPT,255.0,,,17.36,2643475257.0,1.01,87.0,0.5632,36.0,0.9738,71.0,1.0221,79.0,1.0705,83.0,0.6996,40.0,0.576,25.0,0.6695,33.0,0.7362,53.0,0.8028,67.0,20260116.0,35.0,245.0,0.7202817728206633
ADSE,,,,10.31,587217165.0,0.1771,9.0,0.6211,56.0,,,,,1.6037,,0.6944,100.0,0.8278,100.0,,,,,1.4896,,20251121.0,35.0,189.0,
ADSK,239.0,,,311.58,66366537140.0,0.187,19.0,0.2038,21.0,0.2576,16.0,0.2882,31.0,0.3189,43.0,0.257,6.0,0.2065,3.0,0.3365,26.0,0.342,28.0,0.3475,32.0,20270617.0,7.0,762.0,1.1866759195003471
ADT,239.0,,,8.77,7196207215.0,0.1414,8.0,0.1475,3.0,0.3895,48.0,0.3784,40.0,0.3673,37.0,0.2147,3.0,0.1984,2.0,0.3459,41.0,0.4294,57.0,0.513,76.0,20251121.0,35.0,189.0,1.1347780126849891
ADTN,351.0,,,10.01,800921940.0,0.5411,84.0,0.4012,71.0,0.6477,93.0,0.594,88.0,0.5403,80.0,0.5664,88.0,0.4405,82.0,0.5815,98.0,0.6275,99.0,0.6734,99.0,20251121.0,35.0,189.0,1.0563973063973064
ADUR,,,,15.07,470365657.0,0.8426,,0.8112,,1.0782,,1.0177,,0.9572,,0.9086,,0.8238,,0.96,,0.949,,0.9381,,,,,0.9324948413088336
ADUS,242.0,,,121.87,2243290267.0,0.1696,12.0,0.27,38.0,0.2724,10.0,0.2609,8.0,0.2494,7.0,0.2844,13.0,0.2993,18.0,0.256,5.0,0.2547,4.0,0.2534,3.0,20260116.0,35.0,245.0,0.976236105787658
ADV,231.0,,,1.48,480771642.0,0.5362,57.0,0.6548,73.0,,,,,,,0.9329,98.0,0.866,98.0,,,,,,,20251121.0,35.0,189.0,
ADVM,354.0,,,4.28,89787028.0,0.5692,41.0,0.7507,62.0,1.5762,85.0,1.833,93.0,2.0898,97.0,0.9969,80.0,1.0268,92.0,2.143,95.0,1.7738,98.0,1.4047,98.0,20251219.0,35.0,217.0,0.9677032187670486
AEE,253.0,,,104.83,28632363380.0,0.114,26.0,0.138,37.0,0.1773,48.0,0.1892,48.0,0.2012,52.0,0.141,22.0,0.1421,26.0,0.1898,64.0,0.1924,53.0,0.1951,44.0,20260116.0,35.0,245.0,1.0169133192389006
AEG,988.0,,,7.42,11665918254.0,0.209,31.0,0.1083,11.0,0.7872,95.0,,,,,0.2204,18.0,0.1241,9.0,0.5242,83.0,,,,,20260116.0,35.0,245.0,
AEHR,284.0,,,25.45,763667738.0,1.63,96.0,0.9519,79.0,0.9515,68.0,0.96,69.0,0.9686,68.0,1.0526,81.0,0.7877,54.0,0.7626,19.0,0.874,63.0,0.9853,87.0,20270115.0,35.0,609.0,0.9104166666666668
AEIS,254.0,,,203.99,7694321566.0,0.4177,57.0,0.4055,60.0,0.5515,74.0,0.536,71.0,0.5205,68.0,0.3828,33.0,0.3282,28.0,0.4484,56.0,0.4504,56.0,0.4523,55.0,20260116.0,35.0,245.0,0.8402985074626865
AEM,253.0,,,163.96,82363992774.0,0.804,96.0,0.4106,78.0,0.5001,82.0,0.512,84.0,0.524,86.0,0.3902,45.0,0.2738,27.0,0.4018,52.0,0.398,46.0,0.3941,41.0,20270617.0,7.0,762.0,0.77734375
AEO,226.0,,,16.56,2804251133.0,0.4972,76.0,0.4223,74.0,0.4972,71.0,0.4786,68.0,0.4601,63.0,0.7739,96.0,0.4966,86.0,0.4546,76.0,0.5501,89.0,0.6456,94.0,20270115.0,7.0,609.0,1.149394066025909
AEP,253.0,,,116.79,63044667799.0,0.0737,6.0,0.1515,44.0,0.1861,62.0,0.2082,72.0,0.2302,76.0,0.1628,36.0,0.1525,32.0,0.2018,69.0,0.2065,60.0,0.2112,38.0,20270115.0,35.0,609.0,0.9918347742555236
AER,240.0,,,121.94,21743093545.0,0.1382,15.0,0.1494,9.0,0.2298,19.0,0.239,22.0,0.2481,25.0,0.1593,7.0,0.1699,7.0,0.2529,18.0,0.2607,19.0,0.2684,22.0,20270115.0,35.0,609.0,1.090794979079498
AES,238.0,,,14.65,10494058931.0,0.2153,35.0,0.2343,42.0,0.4035,77.0,0.4238,78.0,0.444,81.0,0.5377,88.0,0.3636,82.0,0.2814,42.0,0.2361,15.0,0.1908,1.0,20270115.0,7.0,609.0,0.5571024067956584
AESI,242.0,,,10.55,1751486085.0,0.5615,90.0,0.4749,87.0,0.5231,80.0,0.6618,94.0,0.8005,97.0,0.4703,85.0,0.415,85.0,0.5114,96.0,0.5891,100.0,0.6668,99.0,20260116.0,35.0,245.0,0.8901480809912359
AETH,,,,43.07,,0.0144,8.0,0.0,1.0,0.6915,74.0,0.7127,68.0,0.7339,57.0,0.6087,50.0,0.0,1.0,0.4748,18.0,0.6227,40.0,0.7706,80.0,20251219.0,35.0,217.0,0.8737196576399607
AEVA,219.0,,,17.22,969962921.0,0.9924,73.0,0.8978,73.0,1.0225,68.0,1.1353,85.0,1.248,93.0,1.184,98.0,1.0856,100.0,1.0427,86.0,1.0616,89.0,1.0804,88.0,20270115.0,35.0,609.0,0.9350832379106844
AEYE,226.0,,,14.3,177429383.0,0.6056,36.0,0.5589,18.0,0.812,17.0,0.925,33.0,1.0381,51.0,0.6092,1.0,0.6253,1.0,0.7802,12.0,0.8284,14.0,0.8766,23.0,20251219.0,35.0,217.0,0.8955675675675675
AFCG,225.0,,,3.43,77517350.0,0.2751,46.0,0.4698,94.0,0.4841,76.0,0.7217,89.0,0.9593,89.0,0.6411,97.0,0.5288,100.0,0.4841,93.0,0.7217,100.0,0.9593,100.0,20260116.0,35.0,245.0,1.0
AFG,262.0,,,132.64,11061443644.0,0.311,83.0,0.203,70.0,0.2758,74.0,0.2936,78.0,0.3113,81.0,0.2234,60.0,0.1891,60.0,0.2046,52.0,0.236,63.0,0.2675,73.0,20251219.0,35.0,217.0,0.8038147138964576
AFK,,,,24.2,,0.2173,67.0,0.2244,84.0,0.2167,,0.26,,0.3033,43.0,0.1632,17.0,0.1903,47.0,0.2167,,0.2496,,0.2825,34.0,20251219.0,35.0,217.0,0.96
AFL,261.0,,,107.62,57721800436.0,0.2134,61.0,0.1607,44.0,0.2536,69.0,0.2444,66.0,0.2351,62.0,0.1807,34.0,0.1636,35.0,0.1795,31.0,0.2258,53.0,0.2722,63.0,20270115.0,7.0,609.0,0.9238952536824876
AFMDQ,,,,0.0,1639.0,53.0688,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,
AFRM,260.0,,,76.31,24850406965.0,0.6963,42.0,0.5352,21.0,0.8248,51.0,0.831,52.0,0.8372,53.0,0.6494,11.0,0.5036,11.0,0.689,22.0,0.6976,24.0,0.7063,24.0,20270115.0,7.0,609.0,0.8394705174488568
AFRU,,,,17.43,,1.3109,,0.9701,,1.2693,,1.6825,,2.0957,,0.0,,0.0,,1.435,,1.4497,,1.4645,,,,,0.8616344725111441
AFYA,225.0,,,15.04,1365797662.0,0.1926,8.0,0.2453,6.0,0.3776,3.0,0.5099,23.0,0.6422,66.0,0.2678,7.0,0.3109,16.0,0.5267,43.0,0.5844,68.0,0.6422,85.0,20251219.0,35.0,217.0,1.1461070798195725
