symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,199.0,,,125.96,35709659740.0,0.3157,71.0,0.2319,57.0,0.2954,54.0,0.3015,56.0,0.3076,57.0,0.3561,80.0,0.2975,78.0,0.2995,57.0,0.3095,57.0,0.3195,59.0,20270115.0,35.0,609.0,1.0265339966832503
AA,234.0,,,33.62,8704722292.0,0.3635,53.0,0.3905,70.0,0.4602,67.0,0.4598,67.0,0.4593,67.0,0.5505,79.0,0.4631,80.0,0.4437,69.0,0.4516,69.0,0.4595,69.0,20270115.0,7.0,609.0,0.982166159199652
AAAU,,,,36.12,,0.1033,,0.0718,,0.1613,,0.1602,,0.159,,0.1962,,0.1,,0.1541,,0.1566,,0.159,,20251219.0,35.0,217.0,0.9775280898876404
AACT,,,,11.4,704891310.0,0.0179,,0.019,,,,,,,,0.0378,,0.0375,,,,,,,,,,,
AAL,233.0,,,12.75,8412753575.0,0.321,40.0,0.3567,63.0,0.393,54.0,0.3903,53.0,0.3877,52.0,0.625,91.0,0.4578,80.0,0.4275,63.0,0.4309,62.0,0.4343,57.0,20271217.0,7.0,945.0,1.1040225467589035
AAMI,219.0,,,49.02,1755606731.0,1.1456,,0.5406,,0.4216,,0.4078,,0.394,,0.4525,,0.3615,,0.3608,,0.3585,,0.3562,,20260116.0,35.0,245.0,0.8791074055909759
AAOI,199.0,,,28.48,1833377187.0,0.9792,80.0,0.7348,71.0,0.8729,70.0,0.874,70.0,0.8751,69.0,1.1519,88.0,1.0245,91.0,0.966,84.0,0.9713,84.0,0.9766,81.0,20270115.0,7.0,609.0,1.1113272311212816
AAON,198.0,,,82.66,6739328291.0,0.6229,96.0,0.424,91.0,0.4549,85.0,0.4975,89.0,0.5401,94.0,0.5944,94.0,0.4966,96.0,0.4873,98.0,0.5033,99.0,0.5193,99.0,20260116.0,35.0,245.0,1.0116582914572865
AAP,199.0,,,62.38,3741858126.0,0.3972,84.0,0.3105,76.0,0.4843,89.0,0.493,90.0,0.5018,90.0,0.8503,100.0,0.5327,98.0,0.5443,97.0,0.5338,95.0,0.5233,93.0,20270115.0,7.0,609.0,1.0827586206896551
AAPB,,,,25.8,,0.5566,76.0,0.3623,69.0,0.3848,26.0,0.463,34.0,0.5411,59.0,0.7658,92.0,0.5746,90.0,0.3945,34.0,0.4669,50.0,0.5393,60.0,20260116.0,35.0,245.0,1.0084233261339093
AAPD,,,,15.3,,0.279,72.0,0.1837,55.0,0.3589,78.0,,,,,0.3998,93.0,0.3034,90.0,0.3589,88.0,,,,,20260116.0,35.0,245.0,
AAPL,226.0,,,235.36,3605456245566.0,0.2781,57.0,0.1884,37.0,0.2144,24.0,0.2153,24.0,0.2162,25.0,0.3882,78.0,0.3008,67.0,0.2553,24.0,0.2683,25.0,0.2813,26.0,20271217.0,7.0,945.0,1.2461681374825824
AAPU,,,,28.05,,0.5539,81.0,0.379,68.0,0.4049,38.0,0.416,31.0,0.4272,30.0,0.763,91.0,0.5894,90.0,0.3995,39.0,0.4586,41.0,0.5176,57.0,20260116.0,35.0,245.0,1.102403846153846
AAPW,,,,37.99,,0.3473,,0.2317,,,,,,0.9102,,0.4354,,0.2958,,,,,,0.8775,,20251219.0,35.0,217.0,
AAPX,,,,24.13,,0.5564,,0.3699,,0.4251,,0.4843,,0.5436,,0.7676,,0.5734,,0.4489,,0.4977,,0.5465,,20251219.0,35.0,217.0,1.0276688003303738
AAPY,,,,23.47,,0.2773,,0.0848,,,,,,0.3133,,0.3265,,0.1815,,,,,,0.3133,,20260116.0,35.0,245.0,
AAT,221.0,,,20.58,1591922295.0,0.2985,80.0,0.2062,54.0,0.434,82.0,0.3564,74.0,0.2788,55.0,0.2952,77.0,0.2716,80.0,0.2071,36.0,0.243,54.0,0.2788,57.0,20260116.0,35.0,245.0,0.6818181818181818
AAXJ,,,,90.64,,0.1128,23.0,0.0564,9.0,0.1427,24.0,0.1266,6.0,0.1105,2.0,0.2057,71.0,0.1205,73.0,0.1427,15.0,0.1569,8.0,0.1712,6.0,20251219.0,35.0,217.0,1.2393364928909951
AB,219.0,,,38.14,4215947314.0,0.1665,21.0,0.1922,22.0,0.2648,49.0,0.2797,44.0,0.2946,43.0,0.265,41.0,0.2493,33.0,0.1905,27.0,0.2531,32.0,0.3157,48.0,20260116.0,35.0,245.0,0.9048981051126206
ABAT,303.0,,,2.3,212592168.0,0.5036,41.0,0.8358,70.0,1.3386,,1.2431,,1.1476,,1.0234,72.0,1.0959,91.0,1.1634,,1.2032,,1.243,,20251219.0,35.0,217.0,0.9679028235861956
ABBV,225.0,,,216.01,381594615896.0,0.2727,75.0,0.1544,22.0,0.1796,21.0,0.1808,18.0,0.182,18.0,0.2828,70.0,0.2794,82.0,0.2463,65.0,0.246,25.0,0.2458,10.0,20270115.0,7.0,609.0,1.3606194690265487
ABCB,226.0,,,74.5,5109716600.0,0.1667,19.0,0.1666,7.0,0.283,36.0,0.2665,21.0,0.2501,11.0,0.324,65.0,0.2626,37.0,0.2229,3.0,0.2349,4.0,0.2469,6.0,20260116.0,35.0,245.0,0.8814258911819887
ABCL,198.0,,,4.34,1295441032.0,0.5452,46.0,0.6187,61.0,0.942,80.0,0.9384,85.0,0.9348,86.0,0.777,91.0,0.7701,93.0,0.8762,62.0,0.859,67.0,0.8417,77.0,20260116.0,35.0,245.0,0.91538789428815
ABEO,177.0,,,6.07,311004105.0,0.4999,28.0,0.4036,3.0,1.0671,53.0,1.038,48.0,1.0089,44.0,0.6239,14.0,0.6583,13.0,1.0195,55.0,1.0142,52.0,1.0089,53.0,20251219.0,35.0,217.0,0.9770712909441231
ABEV,199.0,,,2.32,36431655174.0,0.1827,19.0,0.1931,24.0,0.1965,3.0,0.2594,14.0,0.3224,18.0,0.264,31.0,0.2352,41.0,0.1965,6.0,0.3241,39.0,0.4517,63.0,20270115.0,35.0,609.0,1.249421742482652
ABFL,,,,72.06,,0.1204,,0.0765,,0.1327,,0.1395,,0.1462,,0.2276,,0.1451,,0.1437,,0.1531,,0.1625,,20251219.0,35.0,217.0,1.0974910394265234
ABG,226.0,,,243.5,4787356100.0,0.3504,55.0,0.2744,34.0,0.3542,46.0,0.3458,41.0,0.3374,37.0,0.3914,57.0,0.3681,61.0,0.3496,40.0,0.3496,39.0,0.3497,38.0,20260116.0,35.0,245.0,1.0109890109890112
ABL,310.0,,,6.7,642672665.0,0.4679,57.0,0.5253,63.0,1.0507,,0.8264,,0.6022,,0.645,66.0,0.6617,93.0,0.6012,,0.7202,,0.8392,,20270115.0,35.0,609.0,0.8714908034849951
ABM,185.0,,,45.59,2791653510.0,0.27,63.0,0.4211,92.0,0.3428,65.0,0.2981,51.0,0.2533,31.0,0.308,62.0,0.2871,68.0,0.3102,66.0,0.3169,61.0,0.3236,61.0,20260116.0,35.0,245.0,1.0630660852063067
ABNB,212.0,,,121.09,74135658873.0,0.1004,1.0,0.1979,7.0,0.2642,4.0,0.2552,3.0,0.2463,2.0,0.3887,41.0,0.3148,43.0,0.3548,1.0,0.3616,1.0,0.3684,2.0,20270115.0,7.0,609.0,1.4169278996865204
ABNY,,,,9.97,,0.1226,5.0,0.147,16.0,,,,,0.7921,,0.3281,67.0,0.2277,69.0,,,,,0.7921,,20260116.0,35.0,245.0,
ABOS,305.0,,,1.3,78745417.0,0.6499,43.0,0.5692,17.0,,,,,,,0.8076,50.0,0.8233,55.0,,,,,,,20260116.0,35.0,245.0,
