symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,192.0,,,128.13,36324856384.0,0.3139,70.0,0.3059,80.0,0.2505,34.0,0.2368,27.0,0.223,21.0,0.356,80.0,0.3011,79.0,0.2894,50.0,0.2944,49.0,0.2993,44.0,20270115.0,35.0,609.0,1.2432432432432432
AA,227.0,,,32.04,8295637093.0,0.292,37.0,0.2876,42.0,0.4957,75.0,0.4992,75.0,0.5026,75.0,0.5554,80.0,0.4641,80.0,0.4389,68.0,0.4544,70.0,0.47,71.0,20270115.0,7.0,609.0,0.9102564102564104
AAAU,,,,35.9,,0.138,,0.0921,,0.1777,,0.1995,,0.2212,,0.1975,,0.1004,,0.1442,,0.1584,,0.1727,,20251219.0,35.0,217.0,0.793984962406015
AACT,,,,11.41,705819168.0,0.0734,,0.0419,,,,,,,,0.0386,,0.0381,,,,,,,,,,,
AAL,226.0,,,12.95,8544785321.0,0.3183,39.0,0.3664,66.0,0.5308,81.0,0.5272,80.0,0.5236,80.0,0.6444,92.0,0.4701,83.0,0.4218,61.0,0.4286,61.0,0.4355,59.0,20271217.0,7.0,945.0,0.8129742033383914
AAMI,212.0,,,44.85,1606163660.0,1.0492,,0.5337,,0.5196,,0.4535,,0.3874,,0.4499,,0.3616,,0.31,,0.3398,,0.3695,,20260116.0,35.0,245.0,0.7492833517089305
AAOI,192.0,,,23.63,1473420242.0,0.6474,56.0,0.8547,83.0,0.8068,64.0,0.8206,65.0,0.8345,66.0,1.2506,91.0,1.0441,92.0,0.9952,88.0,0.9966,87.0,0.9979,84.0,20270115.0,7.0,609.0,1.2144772117962468
AAON,191.0,,,80.88,6594203116.0,0.2238,32.0,0.3182,66.0,0.5121,91.0,0.497,89.0,0.4818,89.0,0.5874,93.0,0.4968,96.0,0.4955,98.0,0.4954,98.0,0.4952,98.0,20260116.0,35.0,245.0,0.9967806841046278
AAP,192.0,,,61.0,3659078900.0,0.2149,41.0,0.2335,51.0,0.4344,83.0,0.4368,83.0,0.4392,83.0,0.8473,100.0,0.5353,98.0,0.5329,96.0,0.5217,94.0,0.5105,92.0,20270115.0,7.0,609.0,1.1943681318681318
AAPB,,,,26.45,,0.4735,65.0,0.2594,37.0,0.4164,34.0,0.42,20.0,0.4235,19.0,0.7701,93.0,0.5807,91.0,0.4042,39.0,0.4491,37.0,0.494,41.0,20260116.0,35.0,245.0,1.0692857142857144
AAPD,,,,15.13,,0.2497,65.0,0.1338,20.0,0.3258,66.0,,,,,0.4017,93.0,0.3061,91.0,0.3258,78.0,,,,,20260116.0,35.0,245.0,
AAPL,219.0,,,237.88,3644059938290.0,0.2397,47.0,0.1386,14.0,0.1995,19.0,0.2016,19.0,0.2037,20.0,0.3905,79.0,0.304,68.0,0.2454,20.0,0.2614,20.0,0.2775,23.0,20271217.0,7.0,945.0,1.2966269841269842
AAPU,,,,28.75,,0.4784,72.0,0.269,38.0,0.4041,38.0,0.3795,21.0,0.3549,12.0,0.7676,91.0,0.5957,90.0,0.3373,19.0,0.4228,26.0,0.5082,52.0,20260116.0,35.0,245.0,1.1140974967061923
AAPW,,,,38.67,,0.3493,,0.2016,,,,,,0.8076,,0.4386,,0.2978,,,,,,0.7958,,20251219.0,35.0,217.0,
AAPX,,,,24.76,,0.4889,,0.2496,,0.4201,,0.4178,,0.4155,,0.772,,0.5789,,0.4159,,0.4608,,0.5056,,20251219.0,35.0,217.0,1.102920057443753
AAPY,,,,23.82,,0.1804,,0.0626,,,,,,,,0.3289,,0.1834,,,,,,,,20260116.0,35.0,245.0,
AAT,214.0,,,20.75,1604682492.0,0.2286,60.0,0.1853,38.0,0.3073,64.0,0.3101,65.0,0.3128,62.0,0.2966,77.0,0.2748,80.0,0.3073,73.0,0.3101,73.0,0.3128,68.0,20260116.0,35.0,245.0,1.0
