symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,125.0,,,118.01,33522510313.0,0.1196,9.0,0.1805,30.0,0.2797,48.0,0.2694,44.0,0.2592,38.0,0.341,76.0,0.2989,79.0,0.3036,60.0,0.2984,53.0,0.2933,38.0,20270115.0,35.0,609.0,1.1076466221232368
AA,160.0,,,29.51,8032002588.0,0.6127,86.0,0.4245,76.0,0.4749,71.0,0.5924,88.0,0.7099,95.0,0.5617,82.0,0.4806,84.0,0.4505,72.0,0.4726,73.0,0.4946,75.0,20270115.0,7.0,609.0,0.7977717758271438
AAAU,,,,32.68,,0.1712,,0.077,,0.1698,,0.175,,0.1803,,0.1966,,0.1019,,0.1516,,0.166,,0.1805,,20251219.0,35.0,217.0,0.9485714285714288
AACT,,,,11.33,700870396.0,0.0137,,0.0354,,,,,,,,0.032,,0.0339,,,,,,,,,,,
AAL,159.0,,,11.22,7439331238.0,0.3545,50.0,0.3588,64.0,0.5152,80.0,0.5094,79.0,0.5035,78.0,0.6021,90.0,0.469,83.0,0.474,76.0,0.4812,76.0,0.4883,77.0,20271217.0,7.0,945.0,0.944640753828033
AAMI,145.0,,,35.24,1262141804.0,0.1838,,0.2308,,,,,,0.235,,0.0,,0.0,,,,,,0.3622,,20260116.0,35.0,245.0,
AAOI,125.0,,,25.69,1442213509.0,1.3422,92.0,1.1844,96.0,1.0084,81.0,0.9994,80.0,0.9905,78.0,1.3692,95.0,1.1295,96.0,0.9702,87.0,0.9856,88.0,1.0011,86.0,20270115.0,7.0,609.0,0.9861917150290176
AAON,124.0,,,73.75,6000749580.0,0.1243,6.0,0.2935,57.0,0.4695,88.0,0.4216,79.0,0.3736,64.0,0.6711,99.0,0.4971,97.0,0.498,99.0,0.4976,100.0,0.4971,99.0,20260116.0,35.0,245.0,1.1802656546489565
AAP,125.0,,,46.49,2785941245.0,0.6175,95.0,0.4696,95.0,0.4084,80.0,0.4483,86.0,0.4882,90.0,0.8723,100.0,0.5297,98.0,0.5354,97.0,0.5342,96.0,0.5331,95.0,20270115.0,7.0,609.0,1.1916127593129602
AAPB,,,,20.12,,0.3372,,0.4035,,0.5917,,0.5102,,0.4287,,0.7941,,0.6019,,0.45,,0.529,,0.6081,,20260116.0,35.0,245.0,1.0368482947863584
AAPD,,,,17.54,,0.1825,,0.2106,,0.3124,,,,,,0.4126,,0.3156,,0.2343,,,,,,20260116.0,35.0,245.0,
AAPL,152.0,,,205.17,3072913091183.0,0.1748,25.0,0.2119,46.0,0.2455,36.0,0.2459,36.0,0.2463,36.0,0.4026,83.0,0.3169,73.0,0.2713,30.0,0.2881,33.0,0.3048,41.0,20271217.0,7.0,945.0,1.1716144774298496
AAPU,,,,21.94,,0.3486,,0.4106,,0.5052,,0.5008,,0.4964,,0.7925,,0.6178,,0.4598,,0.515,,0.5702,,20260116.0,35.0,245.0,1.0283546325878594
AAPW,,,,35.94,,0.2152,,0.2146,,,,,,0.4916,,0.0,,0.0,,,,,,0.6626,,20251219.0,35.0,217.0,
AAPX,,,,18.96,,0.3705,,0.397,,0.48,,0.5596,,0.6393,,0.7966,,0.5973,,0.5012,,0.5501,,0.599,,20251219.0,35.0,217.0,0.983023588277341
AAPY,,,,21.45,,0.1362,,0.1349,,,,,,0.3353,,0.3409,,0.2024,,,,,,0.3353,,20260116.0,35.0,245.0,
AAT,147.0,,,19.75,1534726996.0,0.2896,78.0,0.2534,74.0,,,,,0.4036,79.0,0.3027,80.0,0.2758,82.0,,,,,0.4036,87.0,20260116.0,35.0,245.0,
AAXJ,,,,82.62,,0.169,57.0,0.0848,43.0,0.2128,77.0,0.1804,51.0,0.1479,19.0,0.2247,81.0,0.132,87.0,0.1603,34.0,0.1698,21.0,0.1792,12.0,20251219.0,35.0,217.0,0.9412416851441242
AB,145.0,,,40.83,4519881203.0,0.1517,16.0,0.1875,19.0,0.1619,6.0,0.2238,17.0,0.2858,39.0,0.3389,73.0,0.2897,60.0,0.1488,9.0,0.2147,12.0,0.2806,28.0,20260116.0,35.0,245.0,0.9593386952636282
ABAT,229.0,,,1.62,149888725.0,0.9019,75.0,1.1363,91.0,1.2121,,1.034,,0.8559,,1.1292,81.0,1.1663,96.0,0.9606,,1.0236,,1.0866,,20251219.0,35.0,217.0,0.9899419729206964
ABBV,151.0,,,185.62,327879159375.0,0.2183,60.0,0.2,53.0,0.1919,31.0,0.1893,24.0,0.1867,21.0,0.2882,74.0,0.2828,85.0,0.2688,85.0,0.2718,65.0,0.2747,28.0,20270115.0,7.0,609.0,1.4358161648177497
ABCB,152.0,,,64.7,4473694229.0,0.1967,31.0,0.1857,14.0,0.2895,39.0,0.2741,26.0,0.2587,17.0,0.3321,71.0,0.2754,46.0,0.2826,43.0,0.2706,27.0,0.2587,14.0,20260116.0,35.0,245.0,0.9872309376140096
ABCL,124.0,,,3.43,1060669183.0,0.8194,86.0,0.8743,94.0,0.9499,84.0,0.883,,0.8161,,0.7813,93.0,0.7232,89.0,1.008,83.0,0.943,,0.878,,20260116.0,35.0,245.0,1.0679501698754246
ABEO,103.0,,,5.68,290570047.0,0.2575,3.0,0.4566,8.0,0.8495,31.0,0.8116,22.0,0.7738,16.0,0.6391,16.0,0.6737,14.0,0.7612,27.0,0.6966,7.0,0.6321,1.0,20251219.0,35.0,217.0,0.858304583538689
ABEV,125.0,,,2.41,38198741666.0,0.3145,64.0,0.2248,43.0,0.2712,26.0,0.3026,27.0,0.334,23.0,0.2817,41.0,0.2519,51.0,0.2132,11.0,0.2868,20.0,0.3605,28.0,20270115.0,35.0,609.0,0.9477858559154
ABFL,,,,70.76,,0.1208,,0.0752,,0.1248,,0.1441,,0.1634,,0.2397,,0.151,,0.1365,,0.1584,,0.1802,,20251219.0,35.0,217.0,1.099236641221374
ABG,152.0,,,238.54,4799400811.0,0.3005,43.0,0.2502,24.0,0.3018,24.0,0.3068,24.0,0.3118,27.0,0.3995,57.0,0.3571,57.0,0.3427,37.0,0.345,38.0,0.3473,38.0,20260116.0,35.0,245.0,1.1245110821382007
ABL,236.0,,,5.14,492436659.0,1.2436,,0.8213,,1.4222,,1.1196,,0.8171,,0.6261,,0.6609,,0.7298,,1.0822,,1.4345,,20270115.0,35.0,609.0,0.96659521257592
ABM,111.0,,,47.21,2939200123.0,0.2754,65.0,0.2071,42.0,0.2325,24.0,0.3101,55.0,0.3877,75.0,0.3465,71.0,0.3204,78.0,0.2933,59.0,0.3075,57.0,0.3217,61.0,20260116.0,35.0,245.0,0.9916156078684296
ABNB,138.0,,,132.34,81681965101.0,0.2791,26.0,0.2688,27.0,0.2894,11.0,0.2887,11.0,0.288,10.0,0.4583,57.0,0.346,52.0,0.3778,14.0,0.3873,14.0,0.3969,11.0,20270115.0,7.0,609.0,1.3415310010391408
ABNY,,,,11.48,,0.1338,,0.2167,,0.2836,,,,,,0.3728,,0.2538,,0.2836,,,,,,20260116.0,35.0,245.0,
ABOS,231.0,,,1.16,70265142.0,0.6201,,0.6154,,,,,,,,0.7373,,0.7982,,,,,,,,20260116.0,35.0,245.0,
ABR,130.0,,,10.7,2056111963.0,0.3044,74.0,0.2906,77.0,0.2973,56.0,0.5803,89.0,0.8633,97.0,0.4245,90.0,0.4054,94.0,0.1942,48.0,0.4052,71.0,0.6163,82.0,20270115.0,7.0,609.0,0.6982595209374461
ABSI,105.0,,,2.57,334870991.0,0.3013,,0.5675,,1.2188,,1.132,,1.0453,,0.9411,,0.9411,,1.0701,,1.038,,1.0059,,20251121.0,35.0,189.0,0.9169611307420495
ABT,160.0,,,136.01,243238916252.0,0.2997,87.0,0.2479,85.0,0.1798,42.0,0.202,56.0,0.2242,67.0,0.2332,73.0,0.2275,84.0,0.242,69.0,0.2399,64.0,0.2378,45.0,20270115.0,7.0,609.0,1.1876237623762376
ABUS,237.0,,,3.09,598523689.0,0.2002,5.0,0.4391,23.0,3.8618,100.0,2.3957,100.0,0.9296,56.0,0.4508,22.0,0.4859,19.0,0.9175,48.0,0.7644,21.0,0.6113,7.0,20270115.0,35.0,609.0,0.319071670075552
ACA,124.0,,,86.71,4296307035.0,0.351,66.0,0.2454,35.0,0.3409,36.0,0.345,33.0,0.3491,37.0,0.377,65.0,0.3189,55.0,0.3057,18.0,0.3004,14.0,0.2952,12.0,20251219.0,35.0,217.0,0.8707246376811595
