symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,216.0,,,123.75,35083177841.0,0.1716,26.0,0.1604,20.0,0.3,56.0,0.3025,56.0,0.305,57.0,0.3554,80.0,0.2947,77.0,0.3102,63.0,0.3006,54.0,0.2909,35.0,20270115.0,35.0,609.0,0.9937190082644628
AA,251.0,,,33.85,8764262978.0,0.4078,61.0,0.3506,60.0,0.5258,80.0,0.5154,78.0,0.5049,76.0,0.5459,78.0,0.4586,79.0,0.4422,69.0,0.4606,71.0,0.4789,72.0,20270115.0,7.0,609.0,0.893674815677144
AAAU,,,,37.81,,0.1404,,0.0894,,0.1601,,0.1782,,0.1964,,0.1976,,0.1006,,0.1657,,0.183,,0.2004,,20251219.0,35.0,217.0,1.026936026936027
AACT,,,,9.49,587048667.0,1.6349,,0.0,,,,,,,,0.3758,,0.0,,,,,,,,,,,
AAL,250.0,,,11.38,7508852058.0,0.2622,25.0,0.2804,34.0,0.4837,75.0,0.4708,73.0,0.458,71.0,0.6193,90.0,0.4526,80.0,0.4466,69.0,0.4468,66.0,0.4471,62.0,20271217.0,7.0,945.0,0.9490229396771452
AAMI,236.0,,,49.0,1754783737.0,0.2273,,0.2774,,0.5724,,0.4938,,0.4153,,0.4504,,0.3611,,0.3299,,0.346,,0.3621,,20260116.0,35.0,245.0,0.7006885378695827
AAOI,216.0,,,25.94,1617458799.0,0.688,60.0,0.7176,69.0,0.8582,68.0,0.8593,69.0,0.8604,68.0,1.13,87.0,1.0203,91.0,0.9517,83.0,0.9645,83.0,0.9773,81.0,20270115.0,7.0,609.0,1.1224252298382404
AAON,215.0,,,91.49,7459241373.0,0.4423,86.0,0.366,81.0,0.542,93.0,0.5424,93.0,0.5427,94.0,0.6098,94.0,0.501,96.0,0.5315,100.0,0.5292,100.0,0.5268,99.0,20260116.0,35.0,245.0,0.9756637168141592
AAP,216.0,,,62.95,3776052459.0,0.3482,77.0,0.3756,87.0,0.4905,90.0,0.5058,91.0,0.5212,92.0,0.8497,100.0,0.5296,98.0,0.5446,97.0,0.532,95.0,0.5195,93.0,20270115.0,7.0,609.0,1.051799130090945
AAPB,,,,29.93,,0.6612,85.0,0.3793,73.0,0.4255,37.0,0.4385,28.0,0.4515,28.0,0.7715,93.0,0.5692,89.0,0.4329,50.0,0.4802,57.0,0.5276,56.0,20260116.0,35.0,245.0,1.095096921322691
AAPD,,,,14.01,,0.3434,84.0,0.1995,63.0,,,,,,,0.4035,93.0,0.3007,89.0,,,,,,,20260116.0,35.0,245.0,
AAPL,243.0,,,254.43,3791125920344.0,0.3313,70.0,0.1997,42.0,0.2135,24.0,0.2107,23.0,0.2079,22.0,0.3913,80.0,0.2973,67.0,0.2623,28.0,0.2705,25.0,0.2787,24.0,20271217.0,7.0,945.0,1.2838158519221643
