symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
A,121.0,,,119.41999816894533,,0.1997,37.0,0.1889,34.0,0.2243,22.0,0.2382,28.0,0.252,35.0,0.3408,76.0,0.2984,79.0,0.301,57.0,0.2979,52.0,0.2948,40.0,20270115.0,35.0,609.0,1.2506297229219143
AA,156.0,,,29.93000030517578,,0.481,73.0,0.3383,57.0,0.3742,48.0,0.3929,52.0,0.4116,57.0,0.5553,81.0,0.4759,83.0,0.4492,71.0,0.4833,75.0,0.5174,79.0,20270115.0,7.0,609.0,1.230083990837363
AAAU,,,,32.900001525878906,,0.1041,,0.0775,,0.1121,,0.1345,,0.1569,,0.1945,,0.1015,,0.1646,,0.1694,,0.1742,,20251219.0,35.0,217.0,1.2594795539033456
AACT,,,,11.300000190734863,,0.0115,,0.0313,,,,,,,,0.032,,0.0337,,,,,,,,,,,
AAL,155.0,,,11.130000114440918,,0.4212,64.0,0.3767,69.0,0.411,60.0,0.4096,60.0,0.4082,59.0,0.6016,90.0,0.4689,83.0,0.4835,77.0,0.4866,78.0,0.4896,77.0,20271217.0,7.0,945.0,1.1879882812499998
AAMI,141.0,,,34.22999954223633,,0.21,,0.2076,,0.2084,,,,,,0.0,,0.0,,0.2463,,,,,,20260116.0,35.0,245.0,
AAOI,121.0,,,27.770000457763672,,1.3366,92.0,1.2594,97.0,1.0139,81.0,1.0388,82.0,1.0637,83.0,1.3721,95.0,1.1281,96.0,0.9735,87.0,0.9976,88.0,1.0216,89.0,20270115.0,7.0,609.0,0.960338852522141
AAON,120.0,,,72.45999908447266,,0.1507,10.0,0.3154,66.0,0.4498,86.0,0.4552,86.0,0.4606,87.0,0.6705,99.0,0.4963,97.0,0.5044,99.0,0.5048,100.0,0.5051,99.0,20260116.0,35.0,245.0,1.10896309314587
AAP,121.0,,,46.279998779296875,,0.6178,95.0,0.4263,93.0,0.401,79.0,0.4272,83.0,0.4534,86.0,0.8724,100.0,0.5288,98.0,0.5381,97.0,0.5419,96.0,0.5458,96.0,20270115.0,7.0,609.0,1.268492509363296
AAPB,,,,19.36000061035156,,0.3642,,0.3062,,0.4806,,0.518,,0.5553,,0.7927,,0.5989,,0.48,,0.5307,,0.5814,,20260116.0,35.0,245.0,1.0245173745173743
AAPD,,,,17.8700008392334,,0.1894,,0.1616,,0.2591,,,,,,0.4119,,0.3141,,0.2256,,,,,,20260116.0,35.0,245.0,
AAPL,148.0,,,201.0,,0.1812,27.0,0.1622,25.0,0.2276,28.0,0.2258,28.0,0.224,28.0,0.4018,83.0,0.3155,72.0,0.2726,31.0,0.2951,36.0,0.3176,46.0,20271217.0,7.0,945.0,1.3069087688219665
AAPU,,,,21.079999923706055,,0.3644,,0.3178,,0.4739,,0.4734,,0.4729,,0.7909,,0.615,,0.4208,,0.4936,,0.5664,,20260116.0,35.0,245.0,1.0426700464723275
AAPW,,,,35.28900146484375,,0.2096,,0.1594,,,,,,0.3425,,0.0,,0.0,,,,,,0.6285,,20251219.0,35.0,217.0,
AAPX,,,,18.209999084472656,,0.3655,,0.2864,,0.3813,,0.5054,,0.6296,,0.7946,,0.5937,,0.4813,,0.5244,,0.5676,,20251219.0,35.0,217.0,1.037593984962406
AAPY,,,,21.056800842285156,,0.211,,0.1355,,,,,,,,0.3405,,0.2018,,,,,,,,20260116.0,35.0,245.0,
AAT,143.0,,,19.90999984741211,,0.3169,83.0,0.2461,72.0,,,,,,,0.3037,80.0,0.2752,82.0,,,,,,,20260116.0,35.0,245.0,
AAXJ,,,,82.88999938964844,,0.1925,68.0,0.086,44.0,0.1455,26.0,0.1428,17.0,0.1401,13.0,0.2248,81.0,0.132,87.0,0.1586,32.0,0.1647,15.0,0.1708,6.0,20251219.0,35.0,217.0,1.153361344537815
AB,141.0,,,40.900001525878906,,0.1517,16.0,0.1728,13.0,0.1574,5.0,0.1732,2.0,0.189,4.0,0.3391,73.0,0.2896,60.0,0.1386,6.0,0.2159,13.0,0.2932,36.0,20260116.0,35.0,245.0,1.2465357967667436
ABAT,225.0,,,1.350000023841858,,0.6024,54.0,0.6547,57.0,1.1531,,1.1313,,1.1096,,1.1509,83.0,1.2287,96.0,1.0702,,1.0899,,1.1096,,20251219.0,35.0,217.0,0.9634049323786796
ABBV,147.0,,,186.7899932861328,,0.2022,54.0,0.1822,41.0,0.1954,33.0,0.1982,31.0,0.2009,32.0,0.2852,73.0,0.2809,84.0,0.2777,91.0,0.2773,76.0,0.2769,32.0,20270115.0,7.0,609.0,1.3990918264379415
ABCB,148.0,,,64.80000305175781,,0.2275,43.0,0.2021,20.0,0.2776,33.0,0.2841,32.0,0.2905,37.0,0.3329,72.0,0.2766,47.0,0.2682,32.0,0.2702,26.0,0.2722,24.0,20260116.0,35.0,245.0,0.9510735656458992
