symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
BYD,,,80.24,0.2471,30.0,0.2142,19.0,0.271,12.0,0.2862,15.0,0.3015,19.0,0.2561,7.0,0.2042,3.0,0.2739,10.0,0.2917,11.0,0.3095,11.0,20271217.0,35.0,945.0,1.0192173305380852
SGI,105.0,2026-02-18,79.6,0.1931,6.0,0.2389,4.0,0.4066,17.0,0.4277,20.0,0.4488,24.0,0.2454,4.0,0.2227,6.0,0.3492,6.0,0.3614,5.0,0.3735,5.0,20270115.0,35.0,609.0,0.8449848024316109
