symbol,pass_report_days,next_report_days,next_report_date,current_price,market_cap,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
AMED,141.0,,,97.46,3198434178.0,0.0947,8.0,0.0707,4.0,0.1618,5.0,0.1522,4.0,0.1427,3.0,0.0871,3.0,0.0994,4.0,0.0706,2.0,0.0968,1.0,0.123,1.0,20270115.0,35.0,609.0,0.636005256241787
CSX,175.0,,,34.29,64424869359.0,0.1704,26.0,0.2083,51.0,0.3918,87.0,0.3549,80.0,0.318,72.0,0.259,52.0,0.226,54.0,0.1581,1.0,0.2065,1.0,0.2549,24.0,20270115.0,7.0,609.0,0.5818540433925049
ELV,175.0,,,304.5,68797209936.0,0.2142,,0.2064,,0.728,,0.7939,,0.8598,,0.3628,,0.3029,,0.316,,0.3436,,0.3712,,20270115.0,35.0,609.0,0.4328001007683587
ENB,153.0,,,44.99,98150296629.0,0.141,32.0,0.1515,38.0,0.1712,28.0,0.2066,45.0,0.242,60.0,0.2097,52.0,0.2108,66.0,0.0784,2.0,0.1418,1.0,0.2052,33.0,20270115.0,35.0,609.0,0.686350435624395
HES,169.0,,,147.24,45887199294.0,0.3512,59.0,0.2403,31.0,0.4728,85.0,0.4788,85.0,0.4849,86.0,0.3414,45.0,0.2708,28.0,0.2114,3.0,0.261,7.0,0.3105,19.0,20270115.0,7.0,609.0,0.5451127819548872
INCY,157.0,,,69.44,13441501273.0,0.3282,40.0,0.2411,14.0,0.4635,42.0,0.4248,30.0,0.3862,23.0,0.3567,25.0,0.3375,28.0,0.2672,3.0,0.2836,4.0,0.3001,7.0,20270115.0,35.0,609.0,0.667608286252354
IYR,,,,95.38,,0.1232,36.0,0.1142,31.0,0.171,54.0,0.2878,83.0,0.4047,93.0,0.1987,68.0,0.1899,72.0,0.1057,19.0,0.1504,11.0,0.1952,8.0,20270115.0,7.0,609.0,0.5225851285615011
NFLX,177.0,,,1257.91,535327911286.0,0.2279,18.0,0.2306,16.0,0.534,73.0,0.5327,71.0,0.5314,69.0,0.3644,18.0,0.3186,28.0,0.3616,17.0,0.3735,15.0,0.3854,19.0,20271217.0,7.0,945.0,0.7011451098179088
OZK,182.0,,,51.49,5799315285.0,0.331,56.0,0.2663,42.0,0.639,94.0,0.6226,93.0,0.6062,91.0,0.3744,54.0,0.3231,63.0,0.2554,11.0,0.3036,10.0,0.3517,24.0,20270115.0,35.0,609.0,0.4876325088339222
PPL,154.0,,,35.24,26055358890.0,0.1548,48.0,0.2628,88.0,0.2258,77.0,0.2404,78.0,0.2551,80.0,0.2043,64.0,0.1998,71.0,0.1069,14.0,0.1632,15.0,0.2196,42.0,20270115.0,35.0,609.0,0.6788685524126457
PRMB,147.0,,,28.81,10753764220.0,0.4158,,0.302,,0.5087,,0.4612,,0.4136,,0.2998,,0.3371,,0.2961,,0.3322,,0.3683,,20270115.0,35.0,609.0,0.720294882914137
RF,181.0,,,24.22,21771994437.0,0.1863,32.0,0.1846,28.0,0.4204,78.0,0.345,65.0,0.2695,41.0,0.3308,60.0,0.3075,68.0,0.2044,25.0,0.2426,22.0,0.2809,28.0,20270115.0,35.0,609.0,0.7031884057971015
SCHW,177.0,,,91.95,167070384484.0,0.137,8.0,0.1494,5.0,0.3732,80.0,0.3743,79.0,0.3754,78.0,0.2858,45.0,0.2645,57.0,0.2449,7.0,0.2656,9.0,0.2862,18.0,20270617.0,7.0,762.0,0.7095912369756879
UL,4739.0,,,59.71,146383535121.0,0.132,37.0,0.0834,31.0,0.2513,86.0,0.227,75.0,0.2027,53.0,0.2142,69.0,0.1205,64.0,0.1092,5.0,0.1694,27.0,0.2297,62.0,20270115.0,35.0,609.0,0.7462555066079295
XLB,,,,89.25,,0.1646,50.0,0.1248,38.0,0.1563,30.0,0.3178,85.0,0.4794,98.0,0.2399,74.0,0.192,74.0,0.1686,31.0,0.185,21.0,0.2014,15.0,20270115.0,7.0,608.0,0.5821271239773442
XLI,7367.0,,,151.19,,0.086,16.0,0.0896,18.0,0.2297,75.0,0.257,80.0,0.2844,83.0,0.2347,82.0,0.189,79.0,0.1119,2.0,0.133,1.0,0.1542,1.0,20270115.0,7.0,608.0,0.5175097276264592
XLP,7702.0,,,80.47,,0.0923,41.0,0.0943,49.0,0.1895,86.0,0.3316,97.0,0.4736,99.0,0.1634,84.0,0.1438,84.0,0.1276,44.0,0.1304,17.0,0.1331,4.0,20270115.0,7.0,608.0,0.3932448733413751
