symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
BILL,84.0,2026-02-04,50.17,0.7973,79.0,0.4636,45.0,0.5106,37.0,0.5018,35.0,0.4931,34.0,0.4668,14.0,0.3698,7.0,0.3172,1.0,0.3522,1.0,0.3873,1.0,20270115.0,7.0,609.0,0.7018732562774014
XLC,,,112.03,0.1254,30.0,0.1141,32.0,0.2543,56.0,0.274,61.0,0.2937,66.0,0.1255,7.0,0.1053,7.0,0.1687,8.0,0.1914,7.0,0.214,10.0,20270115.0,7.0,608.0,0.6985401459854014
