symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
BILL,83.0,2026-02-04,50.11,0.846,81.0,0.45,42.0,0.5042,36.0,0.5114,37.0,0.5185,39.0,0.4755,15.0,0.3695,7.0,0.3797,1.0,0.3792,1.0,0.3788,1.0,20270115.0,7.0,609.0,0.7414939382088385
EEM,,,54.93,0.1566,38.0,0.1073,45.0,0.1957,48.0,0.1882,41.0,0.1806,35.0,0.1379,8.0,0.0795,6.0,0.1486,9.0,0.183,7.0,0.2173,7.0,20270115.0,7.0,609.0,0.9723698193411264
SGI,97.0,2026-02-18,88.62,0.7633,87.0,0.3888,36.0,0.3374,4.0,0.3428,4.0,0.3483,4.0,0.2865,4.0,0.2335,6.0,0.3491,6.0,0.3432,3.0,0.3373,1.0,20270115.0,35.0,609.0,1.001166861143524
