symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
EEM,,,54.63,0.1639,42.0,0.0697,11.0,0.1922,46.0,0.1903,42.0,0.1884,40.0,0.1369,8.0,0.0774,5.0,0.1547,13.0,0.1832,7.0,0.2117,5.0,20270115.0,7.0,609.0,0.9626904887020494
SGI,106.0,2026-02-18,80.11,0.1929,6.0,0.234,3.0,0.4561,28.0,0.4321,21.0,0.4081,15.0,0.2452,4.0,0.2255,6.0,0.3539,6.0,0.3588,5.0,0.3636,4.0,20270115.0,35.0,609.0,0.8303633418190234
