symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
EEM,,,53.83,0.1572,38.0,0.1164,52.0,0.204,52.0,0.2042,50.0,0.2045,49.0,0.139,9.0,0.081,6.0,0.1358,5.0,0.184,7.0,0.2323,18.0,20270115.0,7.0,609.0,0.901077375122429
SGI,93.0,2026-02-18,84.44,0.3797,39.0,0.2784,7.0,0.5036,38.0,0.4514,25.0,0.3992,13.0,0.2867,4.0,0.234,6.0,0.3541,6.0,0.342,3.0,0.33,1.0,20270115.0,35.0,609.0,0.7576428887904298
