symbol,next_report_days,next_report_date,current_price,hv10,hv10_rank,phv10,phv10_rank,ivcall10,ivcall10_rank,ivmean10,ivmean10_rank,ivput10,ivput10_rank,hv180,hv180_rank,phv180,phv180_rank,ivcall1080,ivcall1080_rank,ivmean1080,ivmean1080_rank,ivput1080,ivput1080_rank,max_expiry,min_days,max_days,iv_ratio
EEM,,,54.71,0.1613,41.0,0.0877,28.0,0.1844,41.0,0.1833,39.0,0.1822,37.0,0.1348,7.0,0.0783,6.0,0.1547,13.0,0.1922,12.0,0.2298,16.0,20270115.0,7.0,609.0,1.048554282596836
SGI,104.0,2026-02-18,88.98,0.729,85.0,0.3598,26.0,0.3559,5.0,0.3447,4.0,0.3335,3.0,0.2786,4.0,0.2297,6.0,0.3454,5.0,0.343,3.0,0.3406,1.0,20270115.0,35.0,609.0,0.9950681752248332
